productid_1,productid_2,transaction_score
P0061,P0149,0.7411206384946666
P0061,P0150,0.3691681616746291
P0061,P0151,0.7522589386911334
P0061,P0152,0.7209165831005191
P0061,P0153,0.7336621641780933
P0061,P0154,0.7511414419074214
P0061,P0155,0.7172332784184294
P0061,P0156,0.7417467569443226
P0061,P0157,0.7667000252910103
P0061,P0158,0.7398551620909003
P0061,P0159,0.7020834567142209
P0061,P0160,0.33438008320988183
P0061,P0161,0.7546964383121723
P0061,P0162,0.32891675650848834
P0061,P0163,0.7446324586639231
P0061,P0164,0.30541314827202926
P0061,P0165,0.7404184570355982
P0061,P0166,0.7642136536042312
P0061,P0167,0.35808160788474774
P0061,P0168,0.7421770076842755
P0061,P0169,0.7528598327623215
P0061,P0170,0.773696388102846
P0061,P0171,0.7614284597430859
P0061,P0172,0.728366154661463
P0061,P0173,0.7519058628355411
P0061,P0174,0.7583405056085362
P0061,P0175,0.7405228045985444
P0061,P0176,0.7490224786121982
P0061,P0177,0.34902829368589866
P0061,P0178,0.7508526265569322
P0061,P0179,0.7521573206492584
P0061,P0180,0.7786355174649583
P0061,P0181,0.7340326529758268
P0061,P0182,0.7646804200569981
P0061,P0183,0.38153606265589257
P0061,P0184,0.7280848338458745
P0061,P0185,0.7483863276283701
P0061,P0186,0.7656432676734979
P0061,P0187,0.7282297513027205
P0061,P0188,0.7434399371595617
P0061,P0189,0.709209253204239
P0061,P0190,0.7253038314987592
P0061,P0191,0.3827572454937589
P0061,P0192,0.3900443508449825
P0061,P0193,0.7698988117277371
P0061,P0194,0.7282297513027205
P0061,P0195,0.7423947605894052
P0061,P0196,0.7423196560731229
P0061,P0197,0.787830322700759
P0061,P0198,0.756202028087028
P0061,P0199,0.3133859347780465
P0061,P0200,0.27647777476680807
P0062,P0063,0.2708385855928257
P0062,P0064,0.7436912411788903
P0062,P0065,0.763264546102671
P0062,P0066,0.7645429209688808
P0062,P0067,0.7284533441449744
P0062,P0068,0.7404124749610284
P0062,P0069,0.754172518467786
P0062,P0070,0.7362740309179076
P0062,P0071,0.7444919284738477
P0062,P0072,0.774893018868476
P0062,P0073,0.36870003570069176
P0062,P0074,0.7394442322366959
P0062,P0075,0.7411732770165222
P0062,P0076,0.7503226555032336
P0062,P0077,0.7276819072160234
P0062,P0078,0.33864553168996153
P0062,P0079,0.3487407907441782
P0062,P0080,0.7420566191246591
P0062,P0081,0.3840479060022384
P0062,P0082,0.738124932707744
P0062,P0083,0.7188658384948822
P0062,P0084,0.7570725372240104
P0062,P0085,0.7671820885571822
P0062,P0086,0.7571176067821235
P0062,P0087,0.7498894535437823
P0062,P0088,0.7333296443848141
P0062,P0089,0.7491177486786387
P0062,P0090,0.7422207658310812
P0062,P0091,0.3197984790320272
P0062,P0092,0.7281304387954303
P0062,P0093,0.2546705794312603
P0062,P0094,0.7228235735511065
P0062,P0095,0.7684865232662809
P0062,P0096,0.3522087491226895
P0062,P0097,0.764213410037172
P0062,P0098,0.7446747768914321
P0062,P0099,0.7582375421825296
P0062,P0100,0.764288612886113
P0062,P0101,0.7466575209912065
P0062,P0102,0.7646446500336832
P0062,P0103,0.7654421384302461
P0062,P0104,0.36121069472313944
P0062,P0105,0.7514494997125204
P0062,P0106,0.7371152976383517
P0062,P0107,0.29349363452660504
P0062,P0108,0.33774619855499344
P0062,P0109,0.7047044046500566
P0062,P0110,0.7362329453550853
P0062,P0111,0.29404706202737885
P0062,P0112,0.7362777589884442
P0062,P0113,0.7745430235906433
P0062,P0114,0.750722369650141
P0062,P0115,0.7727306742074569
P0062,P0116,0.7666271586874746
P0062,P0117,0.7329193496736301
P0062,P0118,0.7443931226684071
P0062,P0119,0.7692594597751007
P0062,P0120,0.7733637786357113
P0062,P0121,0.33150125548148535
P0062,P0122,0.41394125244362173
P0062,P0123,0.7572298775876175
P0062,P0124,0.3326458954699958
P0062,P0125,0.7350556670003103
P0062,P0126,0.7535138491997114
P0062,P0127,0.7511505057724255
P0062,P0128,0.7446454171210676
P0062,P0129,0.7563372025136603
P0062,P0130,0.7200505766735845
P0062,P0131,0.7483490198704781
P0062,P0132,0.7347701596965543
P0062,P0133,0.7519823227472751
P0062,P0134,0.7296498502893335
P0062,P0135,0.3383817940857305
P0062,P0136,0.7639739989352343
P0062,P0137,0.7650371366360557
P0062,P0138,0.7479708790546236
P0062,P0139,0.4031561665136754
P0062,P0140,0.7472571910016488
P0062,P0141,0.3658844282917401
P0062,P0142,0.7605447714420185
P0062,P0143,0.2852035274050247
P0062,P0144,0.7643896440820126
P0062,P0145,0.7243488909130966
P0062,P0146,0.7392011566938901
P0062,P0147,0.7612022704276971
P0062,P0148,0.7522199430043051
P0062,P0149,0.7586332729225918
P0062,P0150,0.751252111001331
P0062,P0151,0.3600287836605742
P0062,P0152,0.730411250241886
P0062,P0153,0.7593601079089795
P0062,P0154,0.736325477794498
P0062,P0155,0.32270512277281416
P0062,P0156,0.35643806990607657
P0062,P0157,0.3751918609546454
P0062,P0158,0.7400203728183367
P0062,P0159,0.33979408745084383
P0062,P0160,0.7792908147623496
P0062,P0161,0.7669764838657599
P0062,P0162,0.7454530031873879
P0062,P0163,0.7338247877253393
P0062,P0164,0.7493918756660665
P0062,P0165,0.7405744943914727
P0062,P0166,0.7507064298248638
P0062,P0167,0.7630062428848448
P0062,P0168,0.7423044066888521
P0062,P0169,0.7493778192556602
P0062,P0170,0.7534864411133064
P0062,P0171,0.7612423449756989
P0062,P0172,0.7630567205650876
P0062,P0173,0.27147842807533695
P0062,P0174,0.7466033879724493
P0062,P0175,0.7406771426333518
P0062,P0176,0.7872142482805913
P0062,P0177,0.35375531093980134
P0062,P0178,0.7477726473278896
P0062,P0179,0.35561083648674763
P0062,P0180,0.7566361831343585
P0062,P0181,0.7544907189524871
P0062,P0182,0.760109489460741
P0062,P0183,0.36812671218726517
P0062,P0184,0.7320170615795172
P0062,P0185,0.7624014501629155
P0062,P0186,0.745859783585444
P0062,P0187,0.3440131020456394
P0062,P0188,0.7359389456764336
P0062,P0189,0.7415920131896885
P0062,P0190,0.3456280607395388
P0062,P0191,0.4014739956684871
P0062,P0192,0.3645734130031226
P0062,P0193,0.37542995144289065
P0062,P0194,0.7497881452231648
P0062,P0195,0.7312936991074749
P0062,P0196,0.374795228218544
P0062,P0197,0.7649450021346937
P0062,P0198,0.3548936739755975
P0062,P0199,0.2787708841838888
P0062,P0200,0.7707447579173201
P0063,P0064,0.7447610258852685
P0063,P0065,0.2696967585929709
P0063,P0066,0.3128765725555007
P0063,P0067,0.40587657101551483
P0063,P0068,0.7606159157295067
P0063,P0069,0.7548726594928485
P0063,P0070,0.7418341238528952
P0063,P0071,0.419167674844944
P0063,P0072,0.7345418601262239
P0063,P0073,0.7385128328609712
P0063,P0074,0.7583152326844702
P0063,P0075,0.7303337578713712
P0063,P0076,0.7544976246336659
P0063,P0077,0.7411028496294703
P0063,P0078,0.7438998280432576
P0063,P0079,0.783433099269637
P0063,P0080,0.7430969611667625
P0063,P0081,0.7382082110561651
P0063,P0082,0.3700876802985886
P0063,P0083,0.7456647392504336
P0063,P0084,0.7335812231939973
P0063,P0085,0.7249068887378101
P0063,P0086,0.7247240224165312
P0063,P0087,0.742362011796166
P0063,P0088,0.7452398642499001
P0063,P0089,0.3808937544377437
P0063,P0090,0.772140821341766
P0063,P0091,0.7462950764623116
P0063,P0092,0.3239904772322914
P0063,P0093,0.7633524746627158
P0063,P0094,0.7602513654597162
P0063,P0095,0.28567678361633825
P0063,P0096,0.7575788851503522
P0063,P0097,0.36115509830671005
P0063,P0098,0.7769654644709576
P0063,P0099,0.7280636823092641
P0063,P0100,0.7370860026443741
P0063,P0101,0.7321399110180371
P0063,P0102,0.7389625805614969
P0063,P0103,0.7472296604237594
P0063,P0104,0.7797609407754107
P0063,P0105,0.3731196441031539
P0063,P0106,0.768792011765244
P0063,P0107,0.7402175197852067
P0063,P0108,0.7508854126892395
P0063,P0109,0.7689562000123622
P0063,P0110,0.7558999307987542
P0063,P0111,0.7692583411818941
P0063,P0112,0.39713087523564655
P0063,P0113,0.3664363015896011
P0063,P0114,0.3758650566640478
P0063,P0115,0.7699020763772735
P0063,P0116,0.44129339772771004
P0063,P0117,0.7260506514945609
P0063,P0118,0.7377548554736317
P0063,P0119,0.41783597410194195
P0063,P0120,0.32346532656825433
P0063,P0121,0.7604541724978482
P0063,P0122,0.416356082763536
P0063,P0123,0.36987748233814877
P0063,P0124,0.3714314644073431
P0063,P0125,0.7647795432960858
P0063,P0126,0.7496446788993353
P0063,P0127,0.7660931664503292
P0063,P0128,0.726896379437993
P0063,P0129,0.7144140835585288
P0063,P0130,0.7317179719561122
P0063,P0131,0.3687343306581936
P0063,P0132,0.7650246757991506
P0063,P0133,0.7464329494708607
P0063,P0134,0.7366295601122118
P0063,P0135,0.7506043242913387
P0063,P0136,0.749073827511467
P0063,P0137,0.749527111717047
P0063,P0138,0.7329286122861071
P0063,P0139,0.4012876056283418
P0063,P0140,0.7481823630126085
P0063,P0141,0.3699398551115354
P0063,P0142,0.7560151721176782
P0063,P0143,0.7580177168384667
P0063,P0144,0.7578828769414103
P0063,P0145,0.7267495823865056
P0063,P0146,0.7570435993854367
P0063,P0147,0.738567733719397
P0063,P0148,0.7518093025932789
P0063,P0149,0.36447337682116476
P0063,P0150,0.40524530241893103
P0063,P0151,0.7470054069458326
P0063,P0152,0.7184941298343883
P0063,P0153,0.3601882820087166
P0063,P0154,0.7633005641265252
P0063,P0155,0.3484552998403975
P0063,P0156,0.7622316404002354
P0063,P0157,0.7573165648276616
P0063,P0158,0.7220393672359067
P0063,P0159,0.39098158151956586
P0063,P0160,0.7277915969934421
P0063,P0161,0.7368632781020636
P0063,P0162,0.765927750394071
P0063,P0163,0.40327671538794396
P0063,P0164,0.727220619562308
P0063,P0165,0.739555806516896
P0063,P0166,0.741480509816491
P0063,P0167,0.33672200119997636
P0063,P0168,0.7022347803181246
P0063,P0169,0.7266940885515165
P0063,P0170,0.36184180883599953
P0063,P0171,0.7420975557996536
P0063,P0172,0.7589740902492624
P0063,P0173,0.7523292142363163
P0063,P0174,0.7301043583118287
P0063,P0175,0.7873405591370559
P0063,P0176,0.4082614038217447
P0063,P0177,0.7456598551105776
P0063,P0178,0.7677168930618594
P0063,P0179,0.7731972752000992
P0063,P0180,0.7552480920422955
P0063,P0181,0.7426884616446651
P0063,P0182,0.7758845594531396
P0063,P0183,0.7240793636924212
P0063,P0184,0.7391622238678242
P0063,P0185,0.3752453259554509
P0063,P0186,0.3894264742023523
P0063,P0187,0.3901033555157662
P0063,P0188,0.7227659393769638
P0063,P0189,0.7419754486104402
P0063,P0190,0.3065273023659993
P0063,P0191,0.7403808898907618
P0063,P0192,0.7562929098410244
P0063,P0193,0.7898470999399934
P0063,P0194,0.39009217095070975
P0063,P0195,0.7768293216941285
P0063,P0196,0.7145346501707753
P0063,P0197,0.41134191503409817
P0063,P0198,0.7314279739940358
P0063,P0199,0.7476904167884274
P0063,P0200,0.4062738276385405
P0064,P0065,0.7376735418139605
P0064,P0066,0.3175350216649697
P0064,P0067,0.750631515551905
P0064,P0068,0.7292568364456543
P0064,P0069,0.7498098389057852
P0064,P0070,0.7184324933732187
P0064,P0071,0.4251845973896364
P0064,P0072,0.2903673012758172
P0064,P0073,0.7485718251981275
P0064,P0074,0.741510019848769
P0064,P0075,0.3668138800889181
P0064,P0076,0.7468891022665116
P0064,P0077,0.7200121841036842
P0064,P0078,0.7386821789213696
P0064,P0079,0.7474172684744859
P0064,P0080,0.3270763551252833
P0064,P0081,0.39810550679321155
P0064,P0082,0.7458194626975743
P0064,P0083,0.3585694926119476
P0064,P0084,0.2586244715540804
P0064,P0085,0.3732107892106337
P0064,P0086,0.7210963404901503
P0064,P0087,0.3962513294212777
P0064,P0088,0.718865369728412
P0064,P0089,0.7191315309347105
P0064,P0090,0.7379606974235733
P0064,P0091,0.26940860687977586
P0064,P0092,0.7207249862793643
P0064,P0093,0.7429168112792832
P0064,P0094,0.3352110178089432
P0064,P0095,0.370789319787692
P0064,P0096,0.7540316431756606
P0064,P0097,0.7603915629551481
P0064,P0098,0.7198438113004495
P0064,P0099,0.7432512441403932
P0064,P0100,0.7779241877917578
P0064,P0101,0.39676520355747336
P0064,P0102,0.39994586641281166
P0064,P0103,0.7856508417778634
P0064,P0104,0.7433956691908709
P0064,P0105,0.3723100346210097
P0064,P0106,0.7685282685750654
P0064,P0107,0.41951492875299484
P0064,P0108,0.36377865285576266
P0064,P0109,0.42310602535234937
P0064,P0110,0.7216406997432263
P0064,P0111,0.7647786020181068
P0064,P0112,0.4067412786351965
P0064,P0113,0.7426020731375016
P0064,P0114,0.7383112543595853
P0064,P0115,0.7306527408820989
P0064,P0116,0.4308043230781604
P0064,P0117,0.3724061229971274
P0064,P0118,0.3778176604537866
P0064,P0119,0.7393235454666423
P0064,P0120,0.731391113681711
P0064,P0121,0.7634477730805371
P0064,P0122,0.3230895054085288
P0064,P0123,0.7612567385268525
P0064,P0124,0.7229511881748996
P0064,P0125,0.7548437204964922
P0064,P0126,0.7430342787275253
P0064,P0127,0.7159369359197894
P0064,P0128,0.7568178184909202
P0064,P0129,0.7704123261321698
P0064,P0130,0.7502505404812904
P0064,P0131,0.7584832653234971
P0064,P0132,0.7804556578469022
P0064,P0133,0.7680925753313388
P0064,P0134,0.7432671079003971
P0064,P0135,0.37425820021079553
P0064,P0136,0.7599176281589464
P0064,P0137,0.29589873396403077
P0064,P0138,0.7478969005263756
P0064,P0139,0.7486269142469448
P0064,P0140,0.7506589666395835
P0064,P0141,0.7420324209699434
P0064,P0142,0.3677961576655373
P0064,P0143,0.7592291902745514
P0064,P0144,0.7674690427906534
P0064,P0145,0.7285993344512592
P0064,P0146,0.7335303949323853
P0064,P0147,0.7427458209514535
P0064,P0148,0.7450824057902086
P0064,P0149,0.34590298018415594
P0064,P0150,0.27622258999347715
P0064,P0151,0.7516736695568855
P0064,P0152,0.3280498323243974
P0064,P0153,0.7579092562456995
P0064,P0154,0.7524579782399055
P0064,P0155,0.3541034745741701
P0064,P0156,0.7272274186369706
P0064,P0157,0.42850352893457977
P0064,P0158,0.39010075466021304
P0064,P0159,0.7412787049004996
P0064,P0160,0.36445797111651707
P0064,P0161,0.28118342818974734
P0064,P0162,0.769173875293014
P0064,P0163,0.7499114309689139
P0064,P0164,0.39001534895500684
P0064,P0165,0.33124544188158117
P0064,P0166,0.7440909150425792
P0064,P0167,0.732166343198468
P0064,P0168,0.7745331761029115
P0064,P0169,0.7551124850494402
P0064,P0170,0.36171752788224937
P0064,P0171,0.41416451151425154
P0064,P0172,0.7375702191297474
P0064,P0173,0.7885915098484694
P0064,P0174,0.3496818127657176
P0064,P0175,0.2872349833498013
P0064,P0176,0.4354119680505158
P0064,P0177,0.3109286621689618
P0064,P0178,0.7495394975764337
P0064,P0179,0.7377422795315377
P0064,P0180,0.4156787964451905
P0064,P0181,0.7587149330124341
P0064,P0182,0.36430043961004466
P0064,P0183,0.4012462296566482
P0064,P0184,0.39985475327508313
P0064,P0185,0.38098790611770744
P0064,P0186,0.7477876274661851
P0064,P0187,0.7706999875252332
P0064,P0188,0.7746775231678851
P0064,P0189,0.3776382098996707
P0064,P0190,0.7408513069992587
P0064,P0191,0.4151088517655426
P0064,P0192,0.32641947348988115
P0064,P0193,0.7960177655637066
P0064,P0194,0.7471819950494523
P0064,P0195,0.8101772691848809
P0064,P0196,0.7449734994602628
P0064,P0197,0.7831765538142252
P0064,P0198,0.39785993934934116
P0064,P0199,0.7397059723670486
P0064,P0200,0.43224452794313367
P0065,P0066,0.7649534121233732
P0065,P0067,0.3739435770063651
P0065,P0068,0.7358032156900358
P0065,P0069,0.7556110099941635
P0065,P0070,0.773368290595893
P0065,P0071,0.7408816670414573
P0065,P0072,0.7487014506776184
P0065,P0073,0.718134089630748
P0065,P0074,0.7650159000725848
P0065,P0075,0.7865691939113925
P0065,P0076,0.3455266494152079
P0065,P0077,0.35633947187338744
P0065,P0078,0.27943739231994896
P0065,P0079,0.34218568408114636
P0065,P0080,0.7403945153005115
P0065,P0081,0.750684860581541
P0065,P0082,0.7548979801933818
P0065,P0083,0.7474508869471526
P0065,P0084,0.7521622368862138
P0065,P0085,0.7754397280357215
P0065,P0086,0.3192049418626224
P0065,P0087,0.358225536607588
P0065,P0088,0.7986334970637197
P0065,P0089,0.36303478524180566
P0065,P0090,0.7559496794431676
P0065,P0091,0.7546203333092945
P0065,P0092,0.8042168475895788
P0065,P0093,0.3255567020440761
P0065,P0094,0.29792110711617176
P0065,P0095,0.7575452770358229
P0065,P0096,0.7297796901280607
P0065,P0097,0.7773564962245978
P0065,P0098,0.39808497238120727
P0065,P0099,0.7347862658727542
P0065,P0100,0.7632741106976164
P0065,P0101,0.7508488069561557
P0065,P0102,0.7284350327727742
P0065,P0103,0.7333460893620332
P0065,P0104,0.7660980923577836
P0065,P0105,0.36168841760412085
P0065,P0106,0.7618528675649785
P0065,P0107,0.7272188367439276
P0065,P0108,0.7487484216914906
P0065,P0109,0.35873252972385755
P0065,P0110,0.7334592610331594
P0065,P0111,0.7299303423387029
P0065,P0112,0.7271406704784017
P0065,P0113,0.7664456271753969
P0065,P0114,0.74353076454724
P0065,P0115,0.7188226869134682
P0065,P0116,0.7512125073194108
P0065,P0117,0.7511303630839226
P0065,P0118,0.34282820791311464
P0065,P0119,0.3876158486267183
P0065,P0120,0.7380870997205888
P0065,P0121,0.7510067340688541
P0065,P0122,0.7602358981848873
P0065,P0123,0.7476641930873636
P0065,P0124,0.775123971947465
P0065,P0125,0.34598330377910674
P0065,P0126,0.7573466165660043
P0065,P0127,0.7629227793321209
P0065,P0128,0.7364253576116859
P0065,P0129,0.39527705691807896
P0065,P0130,0.7411490536682223
P0065,P0131,0.34449698645897736
P0065,P0132,0.7646609121400241
P0065,P0133,0.7546419838985642
P0065,P0134,0.7262832467258442
P0065,P0135,0.37808626466410233
P0065,P0136,0.2823736122166865
P0065,P0137,0.7443039577314267
P0065,P0138,0.7931849588847819
P0065,P0139,0.7742639850188964
P0065,P0140,0.7690628083080641
P0065,P0141,0.3528189945493861
P0065,P0142,0.3478299893621073
P0065,P0143,0.3684500806770492
P0065,P0144,0.7299519194089569
P0065,P0145,0.7467121804090843
P0065,P0146,0.28250789327192555
P0065,P0147,0.7643518963219886
P0065,P0148,0.2639302063088158
P0065,P0149,0.7653535396522324
P0065,P0150,0.360166874006903
P0065,P0151,0.3763840084876697
P0065,P0152,0.7628466878675706
P0065,P0153,0.33494187047727486
P0065,P0154,0.7237267282035865
P0065,P0155,0.3263028160681454
P0065,P0156,0.37343480454815464
P0065,P0157,0.76919027750206
P0065,P0158,0.3615939697421151
P0065,P0159,0.7605276938079433
P0065,P0160,0.7243195890730534
P0065,P0161,0.7574494896295237
P0065,P0162,0.7388214761702463
P0065,P0163,0.7292753805993724
P0065,P0164,0.7426351134616509
P0065,P0165,0.7636811850718679
P0065,P0166,0.7171368990097601
P0065,P0167,0.33326398080059844
P0065,P0168,0.7324219869200814
P0065,P0169,0.7394128660266361
P0065,P0170,0.3285629454801848
P0065,P0171,0.7753166744611857
P0065,P0172,0.7513050765305485
P0065,P0173,0.7053071292460235
P0065,P0174,0.7329457279885032
P0065,P0175,0.7498050877094171
P0065,P0176,0.7363279073912788
P0065,P0177,0.72099213984589
P0065,P0178,0.4010781855301986
P0065,P0179,0.7930953069135578
P0065,P0180,0.7305988077874407
P0065,P0181,0.7297324663327752
P0065,P0182,0.7476500204766723
P0065,P0183,0.7449092494868004
P0065,P0184,0.754076701821743
P0065,P0185,0.3534278861993434
P0065,P0186,0.7920607409238726
P0065,P0187,0.7591038349909208
P0065,P0188,0.7601570214211105
P0065,P0189,0.3595720641791979
P0065,P0190,0.7634049881093443
P0065,P0191,0.7427459495246937
P0065,P0192,0.7539318436281773
P0065,P0193,0.2472951031609749
P0065,P0194,0.3546170825197746
P0065,P0195,0.233337235717519
P0065,P0196,0.7427510840931493
P0065,P0197,0.7278491417211413
P0065,P0198,0.7436185875472181
P0065,P0199,0.3089047176471214
P0065,P0200,0.7533734881292763
P0066,P0067,0.7262912420956823
P0066,P0068,0.7491658209355705
P0066,P0069,0.755737631258725
P0066,P0070,0.7536047227297464
P0066,P0071,0.7293217259551759
P0066,P0072,0.7355023344916185
P0066,P0073,0.7507519730005916
P0066,P0074,0.7376944587500043
P0066,P0075,0.7506670248805583
P0066,P0076,0.7203517482006079
P0066,P0077,0.7595377330322417
P0066,P0078,0.7358157293996223
P0066,P0079,0.7485360043635828
P0066,P0080,0.7577720042938447
P0066,P0081,0.7283602214671197
P0066,P0082,0.7793185196421613
P0066,P0083,0.7683086831372934
P0066,P0084,0.7486231119483788
P0066,P0085,0.7538094039402496
P0066,P0086,0.7124191683772965
P0066,P0087,0.7495056024181802
P0066,P0088,0.7478433603318391
P0066,P0089,0.3228176818094113
P0066,P0090,0.22992068256808698
P0066,P0091,0.7603235833314506
P0066,P0092,0.7906635945562832
P0066,P0093,0.7562042746523185
P0066,P0094,0.7572638942251704
P0066,P0095,0.7413205528205024
P0066,P0096,0.7766469430538034
P0066,P0097,0.7656384662112707
P0066,P0098,0.2515479663143057
P0066,P0099,0.7472437240356258
P0066,P0100,0.3023301794553348
P0066,P0101,0.7783743969403853
P0066,P0102,0.7430281220969103
P0066,P0103,0.306815942883259
P0066,P0104,0.7641557257761269
P0066,P0105,0.32540411826197363
P0066,P0106,0.7589575493268974
P0066,P0107,0.2540773966993425
P0066,P0108,0.7216791746507966
P0066,P0109,0.7699386169490938
P0066,P0110,0.7465386103184666
P0066,P0111,0.7545893297684526
P0066,P0112,0.3260784081869936
P0066,P0113,0.7307139723249636
P0066,P0114,0.7643732042279276
P0066,P0115,0.7340500316660055
P0066,P0116,0.748141803406579
P0066,P0117,0.741752859930492
P0066,P0118,0.786413640703877
P0066,P0119,0.7385664969280686
P0066,P0120,0.7540816155738996
P0066,P0121,0.7545780805050708
P0066,P0122,0.756311568967436
P0066,P0123,0.7616249528276064
P0066,P0124,0.7406672647547844
P0066,P0125,0.7480668566619693
P0066,P0126,0.7415490749869196
P0066,P0127,0.7361047616072172
P0066,P0128,0.7569358766414869
P0066,P0129,0.7413720648853526
P0066,P0130,0.7723821873440735
P0066,P0131,0.7384378966539195
P0066,P0132,0.7702891486216219
P0066,P0133,0.7544879781233294
P0066,P0134,0.7120764481761727
P0066,P0135,0.24944790095702019
P0066,P0136,0.7547553250309575
P0066,P0137,0.7346931693732923
P0066,P0138,0.7218106345867636
P0066,P0139,0.7541228270650501
P0066,P0140,0.755105080719386
P0066,P0141,0.755729877855902
P0066,P0142,0.7448707349625607
P0066,P0143,0.7490066932064816
P0066,P0144,0.734303555549598
P0066,P0145,0.7535296632427861
P0066,P0146,0.7618872250850903
P0066,P0147,0.7328995417529847
P0066,P0148,0.7487812706706527
P0066,P0149,0.7688801099342297
P0066,P0150,0.7744159625340258
P0066,P0151,0.32252105645184465
P0066,P0152,0.7762705930890342
P0066,P0153,0.7272274900168616
P0066,P0154,0.7671466098213751
P0066,P0155,0.7469958354954913
P0066,P0156,0.770249432600542
P0066,P0157,0.7598791494225454
P0066,P0158,0.7600501047463399
P0066,P0159,0.7638965943372671
P0066,P0160,0.7506285338661749
P0066,P0161,0.7657948421928716
P0066,P0162,0.7866096324067307
P0066,P0163,0.7307483172338725
P0066,P0164,0.31337294511522823
P0066,P0165,0.745022348484667
P0066,P0166,0.7238854173142086
P0066,P0167,0.33406191012395
P0066,P0168,0.7620677480119631
P0066,P0169,0.732132485887753
P0066,P0170,0.7260738521823301
P0066,P0171,0.752214849844167
P0066,P0172,0.3409539421288354
P0066,P0173,0.758243970334631
P0066,P0174,0.7648294535354259
P0066,P0175,0.32511327390417044
P0066,P0176,0.7457589013820688
P0066,P0177,0.7375762956286956
P0066,P0178,0.7536823161828803
P0066,P0179,0.7593322443919437
P0066,P0180,0.7397108264268395
P0066,P0181,0.7216041715862779
P0066,P0182,0.7515902057834034
P0066,P0183,0.7440881027207502
P0066,P0184,0.7967326637280157
P0066,P0185,0.7353092472084093
P0066,P0186,0.7353509922078413
P0066,P0187,0.7723900421281642
P0066,P0188,0.7425182925425601
P0066,P0189,0.7435239996058312
P0066,P0190,0.7640781892636932
P0066,P0191,0.3380496869501828
P0066,P0192,0.3263478430119759
P0066,P0193,0.3544180590992439
P0066,P0194,0.7646130707714874
P0066,P0195,0.7376505203475061
P0066,P0196,0.7533280399503042
P0066,P0197,0.7457589013820688
P0066,P0198,0.7195720354184362
P0066,P0199,0.7408198890455224
P0066,P0200,0.7817419857857195
P0067,P0068,0.31839752647234615
P0067,P0069,0.38985203611155234
P0067,P0070,0.7813248317883612
P0067,P0071,0.29900947905938025
P0067,P0072,0.7717148155398732
P0067,P0073,0.4569819178362445
P0067,P0074,0.7516172178746946
P0067,P0075,0.7257154077145843
P0067,P0076,0.7326584222979097
P0067,P0077,0.7622894773162189
P0067,P0078,0.7424155393016387
P0067,P0079,0.743454932773421
P0067,P0080,0.34879139692668915
P0067,P0081,0.7425373884584672
P0067,P0082,0.7653744933861042
P0067,P0083,0.7806597584089128
P0067,P0084,0.7269152594413177
P0067,P0085,0.41469822456240885
P0067,P0086,0.775283229196053
P0067,P0087,0.741993576701662
P0067,P0088,0.7574254465613901
P0067,P0089,0.7527349603511767
P0067,P0090,0.7584487434728298
P0067,P0091,0.7829691416806188
P0067,P0092,0.7564094425320411
P0067,P0093,0.2934020671289041
P0067,P0094,0.7320094395052973
P0067,P0095,0.4072672634793794
P0067,P0096,0.7395284911245308
P0067,P0097,0.7632462805900972
P0067,P0098,0.7464313121153792
P0067,P0099,0.7372808462868983
P0067,P0100,0.7336293585079167
P0067,P0101,0.7598353165379859
P0067,P0102,0.7660377699739227
P0067,P0103,0.43234536792631434
P0067,P0104,0.7488625189834989
P0067,P0105,0.7517221469637554
P0067,P0106,0.7133321088500615
P0067,P0107,0.7673946785711832
P0067,P0108,0.7777306361831792
P0067,P0109,0.7626426951015297
P0067,P0110,0.3564390439563216
P0067,P0111,0.7649257149169646
P0067,P0112,0.7601214219210513
P0067,P0113,0.4189263572415706
P0067,P0114,0.7930545290840437
P0067,P0115,0.7469656725313015
P0067,P0116,0.7417329924539748
P0067,P0117,0.40894252839035666
P0067,P0118,0.7574533066662801
P0067,P0119,0.4460653268250927
P0067,P0120,0.7494291060783149
P0067,P0121,0.7371521189950612
P0067,P0122,0.7504690845250954
P0067,P0123,0.7544682149627904
P0067,P0124,0.7476197049566259
P0067,P0125,0.39323682632940343
P0067,P0126,0.42908334940806436
P0067,P0127,0.749357557191306
P0067,P0128,0.7865078979033572
P0067,P0129,0.7686414462807429
P0067,P0130,0.7643309882891207
P0067,P0131,0.7868485457238847
P0067,P0132,0.7357610193182862
P0067,P0133,0.7476624436572278
P0067,P0134,0.7520306150259521
P0067,P0135,0.7656955493971278
P0067,P0136,0.7481565799678158
P0067,P0137,0.3979453299721778
P0067,P0138,0.7525961796222096
P0067,P0139,0.7471097796921062
P0067,P0140,0.31438599104523995
P0067,P0141,0.7333951194103314
P0067,P0142,0.40407566730978955
P0067,P0143,0.7666233442887692
P0067,P0144,0.38541415567754367
P0067,P0145,0.416592978336012
P0067,P0146,0.3640379036879106
P0067,P0147,0.3173662620966678
P0067,P0148,0.716519384421856
P0067,P0149,0.7628472372316875
P0067,P0150,0.38993461099367077
P0067,P0151,0.724040138904591
P0067,P0152,0.7564773842365302
P0067,P0153,0.40041816833493654
P0067,P0154,0.3848129532260476
P0067,P0155,0.7265400161248964
P0067,P0156,0.7507967189716604
P0067,P0157,0.43241494003409686
P0067,P0158,0.7414727027059813
P0067,P0159,0.7760675444007601
P0067,P0160,0.37781614198008134
P0067,P0161,0.7432539916812192
