transaction_id,customer_id,store_id,transaction_date,product_id,quantity,unit_price,total_price
TRANS02326,CUST00272,STORE00011,2023-12-02,PROD00198,3,99.76,299.28
TRANS02517,CUST00261,STORE00008,2022-03-02,PROD00198,3,99.76,299.28
TRANS02751,CUST00036,STORE00005,2022-11-02,PROD00198,3,99.76,299.28
TRANS00049,CUST00042,STORE00017,2023-10-01,PROD00199,1,36.07,36.07
TRANS00060,CUST00127,STORE00005,2022-10-18,PROD00199,1,36.07,36.07
TRANS00099,CUST00444,STORE00001,2023-02-13,PROD00199,1,36.07,36.07
TRANS00243,CUST00493,STORE00018,2023-12-16,PROD00199,1,36.07,36.07
TRANS00320,CUST00381,STORE00010,2022-06-17,PROD00199,1,36.07,36.07
TRANS01494,CUST00372,STORE00020,2023-02-04,PROD00199,1,36.07,36.07
TRANS01706,CUST00300,STORE00007,2022-07-12,PROD00199,1,36.07,36.07
TRANS01796,CUST00490,STORE00003,2022-01-26,PROD00199,1,36.07,36.07
TRANS01844,CUST00134,STORE00003,2023-04-28,PROD00199,1,36.07,36.07
TRANS00343,CUST00449,STORE00006,2023-07-18,PROD00199,2,36.07,72.14
TRANS00688,CUST00360,STORE00019,2022-03-26,PROD00199,2,36.07,72.14
TRANS00956,CUST00250,STORE00006,2022-11-09,PROD00199,2,36.07,72.14
TRANS01078,CUST00493,STORE00017,2022-04-28,PROD00199,2,36.07,72.14
TRANS01874,CUST00136,STORE00009,2022-09-08,PROD00199,2,36.07,72.14
TRANS01943,CUST00190,STORE00001,2023-12-15,PROD00199,2,36.07,72.14
TRANS02165,CUST00147,STORE00004,2022-05-05,PROD00199,2,36.07,72.14
TRANS02179,CUST00383,STORE00006,2023-10-15,PROD00199,2,36.07,72.14
TRANS02316,CUST00101,STORE00016,2022-08-22,PROD00199,2,36.07,72.14
TRANS02709,CUST00399,STORE00009,2022-07-19,PROD00199,2,36.07,72.14
TRANS02974,CUST00206,STORE00012,2022-12-09,PROD00199,2,36.07,72.14
TRANS00088,CUST00164,STORE00008,2022-12-23,PROD00199,3,36.07,108.21
TRANS00216,CUST00062,STORE00005,2022-08-25,PROD00199,3,36.07,108.21
TRANS00424,CUST00493,STORE00010,2022-08-29,PROD00199,3,36.07,108.21
TRANS00740,CUST00346,STORE00020,2022-11-06,PROD00199,3,36.07,108.21
TRANS01073,CUST00118,STORE00002,2023-10-17,PROD00199,3,36.07,108.21
TRANS01248,CUST00122,STORE00014,2023-02-23,PROD00199,3,36.07,108.21
TRANS01477,CUST00380,STORE00018,2023-12-10,PROD00199,3,36.07,108.21
TRANS01553,CUST00351,STORE00007,2022-03-18,PROD00199,3,36.07,108.21
TRANS01640,CUST00221,STORE00018,2022-03-17,PROD00199,3,36.07,108.21
TRANS02551,CUST00286,STORE00012,2023-11-29,PROD00199,3,36.07,108.21
TRANS02579,CUST00173,STORE00013,2023-05-18,PROD00199,3,36.07,108.21
TRANS00228,CUST00287,STORE00008,2022-05-19,PROD00200,1,107.2,107.2
TRANS00579,CUST00295,STORE00013,2023-09-28,PROD00200,1,107.2,107.2
TRANS00795,CUST00493,STORE00003,2022-07-23,PROD00200,1,107.2,107.2
TRANS01042,CUST00421,STORE00012,2023-10-04,PROD00200,1,107.2,107.2
TRANS01198,CUST00125,STORE00015,2022-05-21,PROD00200,1,107.2,107.2
TRANS01212,CUST00005,STORE00004,2022-09-08,PROD00200,1,107.2,107.2
TRANS01535,CUST00291,STORE00003,2022-11-13,PROD00200,1,107.2,107.2
TRANS02717,CUST00451,STORE00006,2023-04-10,PROD00200,1,107.2,107.2
TRANS02771,CUST00406,STORE00011,2023-12-13,PROD00200,1,107.2,107.2
TRANS00184,CUST00248,STORE00015,2023-10-11,PROD00200,2,107.2,214.4
TRANS00194,CUST00170,STORE00020,2022-02-10,PROD00200,2,107.2,214.4
TRANS00341,CUST00309,STORE00012,2023-08-16,PROD00200,2,107.2,214.4
TRANS00596,CUST00341,STORE00017,2023-03-03,PROD00200,2,107.2,214.4
TRANS02878,CUST00245,STORE00019,2023-10-07,PROD00200,2,107.2,214.4
TRANS00081,CUST00220,STORE00004,2023-06-07,PROD00200,3,107.2,321.6
TRANS00768,CUST00004,STORE00004,2023-07-13,PROD00200,3,107.2,321.6
TRANS01081,CUST00441,STORE00003,2022-06-28,PROD00200,3,107.2,321.6
TRANS01729,CUST00331,STORE00011,2022-07-28,PROD00200,3,107.2,321.6
TRANS01739,CUST00014,STORE00004,2022-01-18,PROD00200,3,107.2,321.6
TRANS02145,CUST00242,STORE00005,2022-10-17,PROD00200,3,107.2,321.6
TRANS00046,CUST00175,STORE00012,2023-11-09,PROD00201,1,31.81,31.81
TRANS00086,CUST00296,STORE00019,2023-12-22,PROD00201,1,31.81,31.81
TRANS00182,CUST00095,STORE00014,2023-05-08,PROD00201,1,31.81,31.81
TRANS00587,CUST00007,STORE00001,2023-03-10,PROD00201,1,31.81,31.81
TRANS00726,CUST00440,STORE00019,2022-03-09,PROD00201,1,31.81,31.81
TRANS00851,CUST00357,STORE00016,2023-03-13,PROD00201,1,31.81,31.81
TRANS00880,CUST00427,STORE00004,2023-08-07,PROD00201,1,31.81,31.81
TRANS01056,CUST00004,STORE00020,2023-06-14,PROD00201,1,31.81,31.81
TRANS01180,CUST00066,STORE00009,2022-06-21,PROD00201,1,31.81,31.81
TRANS01473,CUST00382,STORE00013,2022-05-27,PROD00201,1,31.81,31.81
TRANS01547,CUST00036,STORE00012,2022-06-05,PROD00201,1,31.81,31.81
TRANS01724,CUST00036,STORE00004,2022-04-28,PROD00201,1,31.81,31.81
TRANS02022,CUST00141,STORE00020,2023-04-09,PROD00201,1,31.81,31.81
TRANS02064,CUST00400,STORE00018,2022-01-01,PROD00201,1,31.81,31.81
TRANS00068,CUST00319,STORE00017,2023-05-11,PROD00201,2,31.81,63.62
TRANS00651,CUST00426,STORE00017,2022-02-24,PROD00201,2,31.81,63.62
TRANS01731,CUST00007,STORE00020,2022-07-09,PROD00201,2,31.81,63.62
TRANS02196,CUST00385,STORE00014,2023-11-21,PROD00201,2,31.81,63.62
TRANS02578,CUST00494,STORE00010,2023-12-04,PROD00201,2,31.81,63.62
TRANS02687,CUST00206,STORE00018,2023-06-16,PROD00201,2,31.81,63.62
TRANS00533,CUST00462,STORE00012,2022-02-08,PROD00201,3,31.81,95.43
TRANS00844,CUST00424,STORE00011,2023-02-02,PROD00201,3,31.81,95.43
TRANS01248,CUST00122,STORE00014,2023-02-23,PROD00201,3,31.81,95.43
TRANS01510,CUST00437,STORE00007,2023-12-22,PROD00201,3,31.81,95.43
TRANS02478,CUST00157,STORE00007,2023-05-04,PROD00201,3,31.81,95.43
TRANS02613,CUST00311,STORE00003,2023-04-26,PROD00201,3,31.81,95.43
TRANS00128,CUST00314,STORE00013,2023-07-25,PROD00202,1,25.21,25.21
TRANS00187,CUST00428,STORE00007,2023-08-19,PROD00202,1,25.21,25.21
TRANS00248,CUST00039,STORE00012,2023-02-13,PROD00202,1,25.21,25.21
TRANS00621,CUST00005,STORE00011,2022-01-26,PROD00202,1,25.21,25.21
TRANS01309,CUST00128,STORE00001,2023-10-05,PROD00202,1,25.21,25.21
TRANS01350,CUST00135,STORE00007,2023-01-22,PROD00202,1,25.21,25.21
TRANS01435,CUST00282,STORE00007,2023-05-31,PROD00202,1,25.21,25.21
TRANS01508,CUST00459,STORE00014,2022-05-28,PROD00202,1,25.21,25.21
TRANS02277,CUST00219,STORE00002,2023-09-22,PROD00202,1,25.21,25.21
TRANS00285,CUST00277,STORE00004,2023-08-10,PROD00202,2,25.21,50.42
TRANS00748,CUST00308,STORE00020,2022-03-07,PROD00202,2,25.21,50.42
TRANS02166,CUST00477,STORE00003,2023-12-04,PROD00202,2,25.21,50.42
TRANS02304,CUST00033,STORE00009,2023-08-31,PROD00202,2,25.21,50.42
TRANS02404,CUST00154,STORE00019,2022-10-31,PROD00202,2,25.21,50.42
TRANS02551,CUST00286,STORE00012,2023-11-29,PROD00202,2,25.21,50.42
TRANS02935,CUST00381,STORE00004,2022-03-23,PROD00202,2,25.21,50.42
TRANS02974,CUST00206,STORE00012,2022-12-09,PROD00202,2,25.21,50.42
TRANS00578,CUST00074,STORE00004,2023-08-13,PROD00202,3,25.21,75.63
TRANS00632,CUST00085,STORE00007,2022-06-17,PROD00202,3,25.21,75.63
TRANS01052,CUST00381,STORE00020,2023-09-25,PROD00202,3,25.21,75.63
TRANS01109,CUST00364,STORE00011,2023-03-29,PROD00202,3,25.21,75.63
TRANS01298,CUST00178,STORE00013,2022-12-23,PROD00202,3,25.21,75.63
TRANS01579,CUST00099,STORE00003,2022-01-24,PROD00202,3,25.21,75.63
TRANS02382,CUST00010,STORE00004,2023-01-19,PROD00202,3,25.21,75.63
TRANS02878,CUST00245,STORE00019,2023-10-07,PROD00202,3,25.21,75.63
TRANS00142,CUST00205,STORE00010,2023-04-30,PROD00203,1,25.95,25.95
TRANS00172,CUST00271,STORE00006,2023-01-16,PROD00203,1,25.95,25.95
TRANS00503,CUST00367,STORE00017,2023-12-07,PROD00203,1,25.95,25.95
TRANS00894,CUST00056,STORE00014,2023-05-10,PROD00203,1,25.95,25.95
TRANS01572,CUST00386,STORE00008,2022-04-21,PROD00203,1,25.95,25.95
TRANS01854,CUST00016,STORE00011,2023-03-18,PROD00203,1,25.95,25.95
TRANS02162,CUST00374,STORE00009,2023-06-29,PROD00203,1,25.95,25.95
TRANS02248,CUST00404,STORE00009,2022-08-05,PROD00203,1,25.95,25.95
TRANS02972,CUST00242,STORE00004,2022-05-30,PROD00203,1,25.95,25.95
TRANS00326,CUST00027,STORE00012,2022-11-12,PROD00203,2,25.95,51.9
TRANS00904,CUST00189,STORE00013,2022-02-21,PROD00203,2,25.95,51.9
TRANS01135,CUST00072,STORE00011,2023-01-31,PROD00203,2,25.95,51.9
TRANS01898,CUST00222,STORE00019,2022-11-11,PROD00203,2,25.95,51.9
TRANS02112,CUST00214,STORE00015,2022-08-04,PROD00203,2,25.95,51.9
TRANS00946,CUST00047,STORE00020,2022-03-21,PROD00203,3,25.95,77.85
TRANS01853,CUST00107,STORE00013,2023-06-04,PROD00203,3,25.95,77.85
TRANS01891,CUST00208,STORE00013,2023-04-20,PROD00203,3,25.95,77.85
TRANS02113,CUST00174,STORE00002,2022-08-01,PROD00203,3,25.95,77.85
TRANS00102,CUST00191,STORE00017,2022-07-14,PROD00204,1,168.23,168.23
TRANS00378,CUST00246,STORE00002,2022-01-05,PROD00204,1,168.23,168.23
TRANS01314,CUST00183,STORE00018,2022-04-30,PROD00204,1,168.23,168.23
TRANS01659,CUST00187,STORE00003,2023-01-28,PROD00204,1,168.23,168.23
TRANS01964,CUST00094,STORE00012,2022-01-27,PROD00204,1,168.23,168.23
TRANS02011,CUST00018,STORE00014,2022-05-07,PROD00204,1,168.23,168.23
TRANS02306,CUST00302,STORE00014,2023-01-20,PROD00204,1,168.23,168.23
TRANS02762,CUST00439,STORE00016,2023-04-01,PROD00204,1,168.23,168.23
TRANS00160,CUST00028,STORE00007,2023-10-24,PROD00204,2,168.23,336.46
TRANS00708,CUST00040,STORE00018,2023-11-08,PROD00204,2,168.23,336.46
TRANS00728,CUST00072,STORE00007,2023-03-09,PROD00204,2,168.23,336.46
TRANS01032,CUST00163,STORE00017,2022-11-27,PROD00204,2,168.23,336.46
TRANS01288,CUST00043,STORE00006,2022-01-10,PROD00204,2,168.23,336.46
TRANS01813,CUST00248,STORE00018,2022-11-07,PROD00204,2,168.23,336.46
TRANS02018,CUST00315,STORE00019,2023-08-14,PROD00204,2,168.23,336.46
TRANS02338,CUST00423,STORE00007,2023-07-08,PROD00204,2,168.23,336.46
TRANS02386,CUST00498,STORE00018,2022-01-12,PROD00204,2,168.23,336.46
TRANS02441,CUST00249,STORE00013,2022-12-27,PROD00204,2,168.23,336.46
TRANS00036,CUST00062,STORE00007,2022-06-11,PROD00204,3,168.23,504.69
TRANS00304,CUST00024,STORE00019,2022-07-01,PROD00204,3,168.23,504.69
TRANS00326,CUST00027,STORE00012,2022-11-12,PROD00204,3,168.23,504.69
TRANS00386,CUST00188,STORE00020,2023-07-10,PROD00204,3,168.23,504.69
TRANS00448,CUST00196,STORE00011,2023-11-04,PROD00204,3,168.23,504.69
TRANS00618,CUST00194,STORE00010,2023-08-02,PROD00204,3,168.23,504.69
TRANS00625,CUST00305,STORE00019,2023-04-02,PROD00204,3,168.23,504.69
TRANS02154,CUST00152,STORE00002,2022-06-17,PROD00204,3,168.23,504.69
TRANS00239,CUST00315,STORE00005,2022-12-09,PROD00205,1,63.55,63.55
TRANS00964,CUST00266,STORE00011,2023-06-01,PROD00205,1,63.55,63.55
TRANS01045,CUST00152,STORE00003,2023-09-27,PROD00205,1,63.55,63.55
TRANS01072,CUST00445,STORE00004,2022-04-18,PROD00205,1,63.55,63.55
TRANS01073,CUST00118,STORE00002,2023-10-17,PROD00205,1,63.55,63.55
TRANS01250,CUST00292,STORE00008,2022-03-29,PROD00205,1,63.55,63.55
TRANS01552,CUST00143,STORE00004,2023-12-31,PROD00205,1,63.55,63.55
TRANS02699,CUST00343,STORE00008,2023-07-31,PROD00205,1,63.55,63.55
TRANS02984,CUST00202,STORE00020,2023-03-14,PROD00205,1,63.55,63.55
TRANS00930,CUST00357,STORE00005,2023-07-20,PROD00205,2,63.55,127.1
TRANS00988,CUST00142,STORE00004,2022-05-26,PROD00205,2,63.55,127.1
TRANS01062,CUST00434,STORE00019,2023-03-23,PROD00205,2,63.55,127.1
TRANS01356,CUST00160,STORE00011,2023-06-29,PROD00205,2,63.55,127.1
TRANS01970,CUST00178,STORE00010,2022-12-01,PROD00205,2,63.55,127.1
TRANS02597,CUST00233,STORE00018,2022-06-10,PROD00205,2,63.55,127.1
TRANS02875,CUST00222,STORE00018,2023-11-30,PROD00205,2,63.55,127.1
TRANS00174,CUST00449,STORE00006,2023-02-06,PROD00205,3,63.55,190.65
TRANS01446,CUST00349,STORE00008,2022-08-18,PROD00205,3,63.55,190.65
TRANS02697,CUST00447,STORE00005,2023-10-10,PROD00205,3,63.55,190.65
TRANS00074,CUST00258,STORE00009,2022-05-29,PROD00206,1,119.24,119.24
TRANS00125,CUST00431,STORE00006,2022-04-12,PROD00206,1,119.24,119.24
TRANS00716,CUST00275,STORE00015,2023-02-03,PROD00206,1,119.24,119.24
TRANS00833,CUST00173,STORE00008,2022-09-10,PROD00206,1,119.24,119.24
TRANS01273,CUST00125,STORE00002,2022-06-24,PROD00206,1,119.24,119.24
TRANS01547,CUST00036,STORE00012,2022-06-05,PROD00206,1,119.24,119.24
TRANS01723,CUST00024,STORE00004,2022-09-12,PROD00206,1,119.24,119.24
TRANS01739,CUST00014,STORE00004,2022-01-18,PROD00206,1,119.24,119.24
TRANS01815,CUST00002,STORE00016,2023-06-04,PROD00206,1,119.24,119.24
TRANS01829,CUST00343,STORE00013,2022-01-25,PROD00206,1,119.24,119.24
TRANS00731,CUST00419,STORE00017,2022-04-13,PROD00206,2,119.24,238.48
TRANS00988,CUST00142,STORE00004,2022-05-26,PROD00206,2,119.24,238.48
TRANS01123,CUST00233,STORE00009,2023-03-04,PROD00206,2,119.24,238.48
TRANS01347,CUST00257,STORE00014,2023-12-02,PROD00206,2,119.24,238.48
TRANS02118,CUST00424,STORE00003,2023-04-24,PROD00206,2,119.24,238.48
TRANS02561,CUST00321,STORE00006,2022-12-16,PROD00206,2,119.24,238.48
TRANS02625,CUST00164,STORE00017,2022-10-14,PROD00206,2,119.24,238.48
TRANS02731,CUST00117,STORE00014,2022-08-01,PROD00206,2,119.24,238.48
TRANS01434,CUST00211,STORE00008,2022-05-01,PROD00206,3,119.24,357.72
TRANS02067,CUST00322,STORE00019,2023-07-28,PROD00206,3,119.24,357.72
TRANS02427,CUST00031,STORE00010,2022-01-14,PROD00206,3,119.24,357.72
TRANS02439,CUST00250,STORE00010,2023-02-27,PROD00206,3,119.24,357.72
TRANS02612,CUST00046,STORE00017,2023-06-30,PROD00206,3,119.24,357.72
TRANS02892,CUST00383,STORE00001,2022-05-08,PROD00206,3,119.24,357.72
TRANS00928,CUST00074,STORE00001,2022-12-09,PROD00207,1,169.56,169.56
TRANS00935,CUST00455,STORE00017,2022-12-29,PROD00207,1,169.56,169.56
TRANS00945,CUST00248,STORE00001,2022-03-05,PROD00207,1,169.56,169.56
TRANS00980,CUST00307,STORE00011,2023-03-24,PROD00207,1,169.56,169.56
TRANS01265,CUST00164,STORE00006,2022-02-16,PROD00207,1,169.56,169.56
TRANS02141,CUST00275,STORE00020,2022-06-13,PROD00207,1,169.56,169.56
TRANS02711,CUST00480,STORE00014,2022-09-25,PROD00207,1,169.56,169.56
TRANS02943,CUST00179,STORE00004,2023-04-19,PROD00207,1,169.56,169.56
TRANS00156,CUST00225,STORE00005,2022-01-09,PROD00207,2,169.56,339.12
TRANS00241,CUST00437,STORE00004,2023-10-10,PROD00207,2,169.56,339.12
TRANS00362,CUST00430,STORE00020,2022-12-10,PROD00207,2,169.56,339.12
TRANS00425,CUST00499,STORE00011,2022-11-22,PROD00207,2,169.56,339.12
TRANS00432,CUST00289,STORE00012,2022-07-04,PROD00207,2,169.56,339.12
TRANS00581,CUST00276,STORE00003,2023-01-10,PROD00207,2,169.56,339.12
TRANS00832,CUST00194,STORE00016,2023-08-08,PROD00207,2,169.56,339.12
TRANS01024,CUST00152,STORE00014,2023-10-16,PROD00207,2,169.56,339.12
TRANS01198,CUST00125,STORE00015,2022-05-21,PROD00207,2,169.56,339.12
TRANS01361,CUST00012,STORE00019,2022-12-29,PROD00207,2,169.56,339.12
TRANS02152,CUST00390,STORE00006,2022-07-04,PROD00207,2,169.56,339.12
TRANS02279,CUST00324,STORE00005,2023-05-10,PROD00207,2,169.56,339.12
TRANS02389,CUST00367,STORE00017,2023-06-11,PROD00207,2,169.56,339.12
TRANS02690,CUST00477,STORE00012,2023-06-27,PROD00207,2,169.56,339.12
TRANS00193,CUST00243,STORE00009,2022-01-22,PROD00207,3,169.56,508.68
TRANS00655,CUST00460,STORE00001,2022-06-21,PROD00207,3,169.56,508.68
TRANS01223,CUST00072,STORE00006,2023-01-19,PROD00207,3,169.56,508.68
TRANS01353,CUST00108,STORE00003,2023-08-09,PROD00207,3,169.56,508.68
TRANS01929,CUST00211,STORE00012,2023-04-12,PROD00207,3,169.56,508.68
TRANS02298,CUST00047,STORE00015,2022-01-20,PROD00207,3,169.56,508.68
TRANS02800,CUST00193,STORE00017,2023-08-14,PROD00207,3,169.56,508.68
TRANS01131,CUST00099,STORE00002,2023-07-02,PROD00208,1,49.32,49.32
TRANS02181,CUST00120,STORE00008,2022-03-23,PROD00208,1,49.32,49.32
TRANS02413,CUST00080,STORE00002,2022-10-10,PROD00208,1,49.32,49.32
TRANS02610,CUST00101,STORE00016,2022-10-24,PROD00208,1,49.32,49.32
TRANS00047,CUST00256,STORE00014,2023-09-14,PROD00208,2,49.32,98.64
TRANS00290,CUST00045,STORE00007,2023-11-03,PROD00208,2,49.32,98.64
TRANS00399,CUST00485,STORE00011,2023-12-18,PROD00208,2,49.32,98.64
TRANS00461,CUST00061,STORE00004,2023-06-30,PROD00208,2,49.32,98.64
TRANS01651,CUST00369,STORE00005,2023-12-10,PROD00208,2,49.32,98.64
TRANS01836,CUST00319,STORE00003,2023-06-14,PROD00208,2,49.32,98.64
TRANS02328,CUST00001,STORE00011,2023-08-13,PROD00208,2,49.32,98.64
TRANS02999,CUST00413,STORE00020,2023-03-06,PROD00208,2,49.32,98.64
TRANS00028,CUST00008,STORE00019,2023-06-18,PROD00208,3,49.32,147.96
TRANS00496,CUST00134,STORE00004,2023-12-07,PROD00208,3,49.32,147.96
TRANS01776,CUST00381,STORE00014,2023-12-12,PROD00208,3,49.32,147.96
TRANS02122,CUST00064,STORE00011,2023-03-08,PROD00208,3,49.32,147.96
TRANS02274,CUST00186,STORE00003,2022-08-09,PROD00208,3,49.32,147.96
TRANS02288,CUST00172,STORE00004,2023-12-03,PROD00208,3,49.32,147.96
TRANS02371,CUST00370,STORE00010,2023-04-21,PROD00208,3,49.32,147.96
TRANS02518,CUST00088,STORE00013,2023-06-17,PROD00208,3,49.32,147.96
TRANS02723,CUST00041,STORE00011,2022-10-17,PROD00208,3,49.32,147.96
TRANS00036,CUST00062,STORE00007,2022-06-11,PROD00209,1,60.52,60.52
TRANS00169,CUST00418,STORE00006,2023-03-25,PROD00209,1,60.52,60.52
TRANS00300,CUST00099,STORE00011,2023-02-01,PROD00209,1,60.52,60.52
TRANS01165,CUST00444,STORE00011,2022-05-24,PROD00209,1,60.52,60.52
TRANS01170,CUST00121,STORE00014,2022-07-02,PROD00209,1,60.52,60.52
TRANS01587,CUST00336,STORE00016,2022-01-11,PROD00209,1,60.52,60.52
TRANS01836,CUST00319,STORE00003,2023-06-14,PROD00209,1,60.52,60.52
TRANS02820,CUST00218,STORE00004,2022-03-30,PROD00209,1,60.52,60.52
TRANS02940,CUST00418,STORE00004,2023-04-27,PROD00209,1,60.52,60.52
TRANS00298,CUST00040,STORE00007,2022-01-27,PROD00209,2,60.52,121.04
TRANS00870,CUST00383,STORE00017,2023-09-09,PROD00209,2,60.52,121.04
TRANS00934,CUST00329,STORE00004,2022-03-03,PROD00209,2,60.52,121.04
TRANS02315,CUST00052,STORE00002,2022-08-08,PROD00209,2,60.52,121.04
TRANS02573,CUST00440,STORE00007,2022-01-04,PROD00209,2,60.52,121.04
TRANS02862,CUST00007,STORE00006,2022-09-10,PROD00209,2,60.52,121.04
TRANS02871,CUST00348,STORE00003,2022-05-30,PROD00209,2,60.52,121.04
TRANS02913,CUST00218,STORE00016,2023-11-19,PROD00209,2,60.52,121.04
TRANS00060,CUST00127,STORE00005,2022-10-18,PROD00209,3,60.52,181.56
TRANS00954,CUST00322,STORE00020,2022-10-24,PROD00209,3,60.52,181.56
TRANS01436,CUST00485,STORE00012,2023-09-06,PROD00209,3,60.52,181.56
TRANS01482,CUST00033,STORE00007,2022-05-31,PROD00209,3,60.52,181.56
TRANS01628,CUST00138,STORE00015,2022-01-29,PROD00209,3,60.52,181.56
TRANS01756,CUST00077,STORE00012,2022-06-03,PROD00209,3,60.52,181.56
TRANS01833,CUST00063,STORE00019,2023-05-28,PROD00209,3,60.52,181.56
TRANS01956,CUST00480,STORE00017,2022-08-04,PROD00209,3,60.52,181.56
TRANS02193,CUST00443,STORE00020,2022-12-03,PROD00209,3,60.52,181.56
TRANS02531,CUST00118,STORE00007,2023-12-02,PROD00209,3,60.52,181.56
TRANS02564,CUST00217,STORE00008,2022-03-07,PROD00209,3,60.52,181.56
TRANS02577,CUST00376,STORE00006,2023-10-27,PROD00209,3,60.52,181.56
TRANS02719,CUST00432,STORE00009,2022-02-23,PROD00209,3,60.52,181.56
TRANS00299,CUST00296,STORE00016,2022-05-18,PROD00210,1,175.63,175.63
TRANS00330,CUST00436,STORE00014,2023-05-25,PROD00210,1,175.63,175.63
TRANS00395,CUST00118,STORE00001,2023-08-05,PROD00210,1,175.63,175.63
TRANS00791,CUST00469,STORE00006,2022-12-02,PROD00210,1,175.63,175.63
TRANS00910,CUST00119,STORE00003,2022-06-07,PROD00210,1,175.63,175.63
TRANS01498,CUST00266,STORE00003,2023-12-12,PROD00210,1,175.63,175.63
TRANS00209,CUST00142,STORE00003,2023-12-20,PROD00210,2,175.63,351.26
TRANS00373,CUST00466,STORE00009,2023-06-03,PROD00210,2,175.63,351.26
TRANS00809,CUST00136,STORE00003,2023-12-27,PROD00210,2,175.63,351.26
TRANS01189,CUST00098,STORE00009,2023-12-31,PROD00210,2,175.63,351.26
TRANS01466,CUST00295,STORE00007,2022-05-27,PROD00210,2,175.63,351.26
TRANS02627,CUST00002,STORE00020,2022-09-02,PROD00210,2,175.63,351.26
TRANS02777,CUST00318,STORE00011,2023-12-28,PROD00210,2,175.63,351.26
TRANS00788,CUST00367,STORE00001,2023-10-27,PROD00210,3,175.63,526.89
TRANS00973,CUST00254,STORE00019,2023-06-19,PROD00210,3,175.63,526.89
TRANS02146,CUST00094,STORE00012,2022-12-22,PROD00210,3,175.63,526.89
TRANS02191,CUST00434,STORE00005,2022-01-19,PROD00210,3,175.63,526.89
TRANS02227,CUST00207,STORE00001,2022-03-13,PROD00210,3,175.63,526.89
TRANS02295,CUST00028,STORE00006,2022-11-12,PROD00210,3,175.63,526.89
TRANS02417,CUST00345,STORE00019,2023-09-05,PROD00210,3,175.63,526.89
TRANS02480,CUST00145,STORE00005,2022-10-10,PROD00210,3,175.63,526.89
TRANS00047,CUST00256,STORE00014,2023-09-14,PROD00211,1,128.21,128.21
TRANS00568,CUST00283,STORE00012,2023-05-23,PROD00211,1,128.21,128.21
TRANS00686,CUST00298,STORE00001,2022-05-07,PROD00211,1,128.21,128.21
TRANS00842,CUST00028,STORE00004,2023-07-15,PROD00211,1,128.21,128.21
TRANS01360,CUST00208,STORE00013,2023-09-16,PROD00211,1,128.21,128.21
TRANS02063,CUST00171,STORE00004,2022-05-31,PROD00211,1,128.21,128.21
TRANS02383,CUST00442,STORE00001,2022-02-05,PROD00211,1,128.21,128.21
TRANS02799,CUST00469,STORE00019,2023-01-18,PROD00211,1,128.21,128.21
TRANS02933,CUST00147,STORE00012,2022-04-03,PROD00211,1,128.21,128.21
TRANS00196,CUST00183,STORE00013,2022-12-23,PROD00211,2,128.21,256.42
TRANS00608,CUST00292,STORE00013,2023-08-12,PROD00211,2,128.21,256.42
TRANS00845,CUST00477,STORE00014,2022-05-04,PROD00211,2,128.21,256.42
TRANS01873,CUST00207,STORE00009,2022-11-06,PROD00211,2,128.21,256.42
TRANS02108,CUST00438,STORE00007,2022-09-23,PROD00211,2,128.21,256.42
TRANS02319,CUST00028,STORE00015,2023-02-25,PROD00211,2,128.21,256.42
TRANS02776,CUST00267,STORE00013,2023-11-04,PROD00211,2,128.21,256.42
TRANS00187,CUST00428,STORE00007,2023-08-19,PROD00211,3,128.21,384.63
TRANS00271,CUST00007,STORE00019,2023-11-08,PROD00211,3,128.21,384.63
TRANS00357,CUST00150,STORE00012,2022-12-08,PROD00211,3,128.21,384.63
TRANS01383,CUST00379,STORE00003,2022-01-06,PROD00211,3,128.21,384.63
TRANS01505,CUST00255,STORE00003,2022-01-18,PROD00211,3,128.21,384.63
TRANS01789,CUST00446,STORE00015,2023-05-23,PROD00211,3,128.21,384.63
TRANS02029,CUST00425,STORE00008,2022-03-02,PROD00211,3,128.21,384.63
TRANS02491,CUST00083,STORE00015,2022-04-07,PROD00211,3,128.21,384.63
TRANS02532,CUST00262,STORE00006,2023-06-05,PROD00211,3,128.21,384.63
TRANS02783,CUST00342,STORE00005,2023-01-12,PROD00211,3,128.21,384.63
TRANS02848,CUST00331,STORE00012,2022-07-11,PROD00211,3,128.21,384.63
TRANS00205,CUST00479,STORE00015,2023-06-20,PROD00212,1,164.92,164.92
TRANS00474,CUST00032,STORE00006,2022-09-15,PROD00212,1,164.92,164.92
TRANS01200,CUST00395,STORE00018,2023-09-05,PROD00212,1,164.92,164.92
TRANS01577,CUST00423,STORE00020,2022-02-02,PROD00212,1,164.92,164.92
TRANS01601,CUST00335,STORE00006,2023-07-10,PROD00212,1,164.92,164.92
TRANS02486,CUST00059,STORE00001,2023-12-31,PROD00212,1,164.92,164.92
TRANS02741,CUST00368,STORE00002,2023-08-19,PROD00212,1,164.92,164.92
TRANS00382,CUST00212,STORE00018,2022-07-17,PROD00212,2,164.92,329.84
TRANS00547,CUST00058,STORE00014,2022-07-23,PROD00212,2,164.92,329.84
TRANS00597,CUST00336,STORE00017,2023-03-07,PROD00212,2,164.92,329.84
TRANS00701,CUST00235,STORE00008,2023-02-19,PROD00212,2,164.92,329.84
TRANS00718,CUST00054,STORE00008,2022-02-27,PROD00212,2,164.92,329.84
