p1,p2,attribute_score,transaction_score,substitution_score
P0081,P0154,0.1248896212922082,0.7334427181418572,0.3683108600320678
P0081,P0157,0.2225929150343055,0.7365099213320869,0.4281597175534181
P0081,P0159,0.0688037642766826,0.4202041321014962,0.20936391140660807
P0081,P0162,0.0907717181767303,0.7485898879021675,0.3538989860669052
P0081,P0166,0.0648736604274195,0.4310729868495456,0.21135339099626993
P0081,P0172,0.0454594448935596,0.7808039586928803,0.3395972504132879
P0081,P0174,0.1364457019671247,0.7460379944918112,0.3802826189769993
P0081,P0176,0.0485085919200713,0.7501214508602896,0.3291537354961586
P0081,P0178,0.3418941608108948,0.4725717683412071,0.3941652038230197
P0081,P0185,0.081847107352362,0.7287836963433938,0.34062174294877473
P0081,P0189,0.1178336753518645,0.7662063475737433,0.37718274424061604
P0081,P0190,0.0974960097838028,0.4031600262550547,0.21976161637230357
P0081,P0192,0.0387185705698236,0.4417366546359349,0.19992580419626815
P0081,P0196,0.0594428207201044,0.4279050947608578,0.20682773033640578
P0001,P0082,0.0997015111000559,0.7305142364008402,0.35202660122036966
P0002,P0082,0.1235070372903841,0.7675840053774183,0.38113782452519784
P0003,P0082,0.0646995419024521,0.3732415261015768,0.18811633558210197
P0004,P0082,0.1362923118379868,0.4268715727894641,0.25252401621857773
P0005,P0082,0.5749828990734407,0.3770008811806812,0.49579009191633694
P0006,P0082,0.0975333208962958,0.7514213310362897,0.3590885249522934
P0008,P0082,0.8669071160582883,0.750972157490539,0.8205331326311887
P0009,P0082,0.0464295338183778,0.7355959068528216,0.3220960830321553
P0010,P0082,0.1237039570507638,0.7476537533977425,0.37328387558955534
P0011,P0082,0.05507534771884,0.3120790629885285,0.1578768338267154
P0012,P0082,0.1338733080446904,0.2891495677667173,0.19598381193350117
P0013,P0082,0.5923823145326783,0.7718202763368964,0.6641574992543655
P0016,P0082,0.5739298965653048,0.3912586007132931,0.5008613782245002
P0018,P0082,0.0833385154322907,0.3449954028617298,0.18800127040406636
P0020,P0082,0.6247300126443215,0.766397237341937,0.6813969025233677
P0021,P0082,0.1499937814812512,0.7755997435008594,0.4002361662890945
P0022,P0082,0.1212165495512302,0.7241257979182961,0.3623802488980566
P0023,P0082,0.2404379910038762,0.7659709451519048,0.45065117266308763
P0024,P0082,0.3736811558153514,0.4183443159555331,0.3915464198714241
P0025,P0082,0.0691768754016126,0.7209098298657097,0.3298700571872515
P0027,P0082,0.0894264452873992,0.720629295547881,0.34190758539159194
P0028,P0082,0.3827062993594926,0.4326202783500446,0.4026718909557134
P0030,P0082,0.0706216445909251,0.3914256303822839,0.19894323890746862
P0032,P0082,0.1204848371784507,0.7311465697133382,0.36474953019240575
P0033,P0082,0.0691706568828638,0.3763220796885533,0.1920312260051396
P0034,P0082,0.0549406131459486,0.754229672717055,0.3346562369743912
P0035,P0082,0.0882241983292912,0.3873486339439669,0.2078739725751615
P0038,P0082,0.6166397197520884,0.4312120564812057,0.5424686544437354
P0040,P0082,0.1399011255518935,0.7647478006223888,0.38983979558009163
P0042,P0082,0.6345324710320669,0.4325635150476454,0.5537448886382983
P0043,P0082,0.1133252492589598,0.7242545338128086,0.3576969630804993
P0044,P0082,0.1264525423377485,0.7510190099418703,0.3762791293793972
P0045,P0082,0.0687167050141989,0.3825672529613785,0.19425692419307075
P0046,P0082,0.0920610243973218,0.2967224968062127,0.17392561336087817
P0047,P0082,0.0619405924175528,0.7289342026859503,0.32873803652491185
P0049,P0082,0.1361430673880148,0.7519738995420413,0.3824754002496254
P0050,P0082,0.0596998528283896,0.3759809555660559,0.18621229392345612
P0051,P0082,0.6431150633252494,0.740903141096097,0.6822302944335884
P0054,P0082,0.1217264680886346,0.3770619482742747,0.22386066016289063
P0055,P0082,0.0840619364467383,0.7341349508019547,0.34409114218882486
P0056,P0082,0.0930912256700454,0.7613187960149961,0.3603822538080257
P0057,P0082,0.0461932301059221,0.372056233799171,0.1765384315832217
P0059,P0082,0.0952635615529714,0.7185346291157475,0.34457198857808186
P0060,P0082,0.1326565512095019,0.7875904930944814,0.3946301279634937
P0063,P0082,0.5615280973405468,0.3700876802985886,0.4849519305237635
P0065,P0082,0.0468482474141326,0.7548979801933818,0.33006814052583233
P0067,P0082,0.5559873971353357,0.7653744933861042,0.6397422356356431
P0069,P0082,0.1489304147752005,0.2911318015446464,0.20581096948297886
P0071,P0082,0.0711937483158178,0.3249283517667393,0.17268758969618642
P0072,P0082,0.0467694795099807,0.4095925691615145,0.19189871537059422
P0075,P0082,0.0655245320564641,0.7508487731007398,0.3396542284741744
P0076,P0082,0.3895259415873806,0.7767914558857489,0.544432147306728
P0081,P0082,0.0921646663764691,0.753295680163713,0.3566170718913667
P0082,P0083,0.1353761167423253,0.3881404817112099,0.23648186272987914
P0082,P0085,0.0785564745144373,0.7455711987565778,0.3453623642112935
P0082,P0086,0.08714632174616,0.7658692901566422,0.35863550911035286
P0082,P0087,0.0973281097775843,0.7519738995420413,0.3591864256833671
P0082,P0088,0.0913365669630827,0.3952234576562583,0.21289132324035295
P0082,P0094,0.5652156789586054,0.2840852563842989,0.4527635099288828
P0082,P0096,0.5995077005990507,0.7668020176569584,0.6664254274222138
P0082,P0097,0.0949298343801173,0.7471786239569462,0.3558293502108489
P0082,P0098,0.3949899467280227,0.4262317847713924,0.4074866819453706
P0082,P0099,0.0603175590241071,0.3626738737791761,0.1812600849261347
P0082,P0102,0.6310687560889663,0.7004590068810381,0.658824856405795
P0082,P0103,0.129729701718384,0.7148716239830242,0.3637864706242401
P0082,P0104,0.6779947349874594,0.7530917575307885,0.7080335440047911
P0082,P0105,0.0948489936363824,0.740752125905366,0.35321024654397587
P0082,P0106,0.7915925626515765,0.3739242058646376,0.624525219936801
P0082,P0107,0.3643202122587733,0.4225624395818139,0.3876171031879896
P0082,P0109,0.3456418547768588,0.3947347260838658,0.3652790032996616
P0082,P0110,0.4100833281512344,0.3351639348192162,0.38011557081842706
P0082,P0113,0.0614265282009825,0.7515849529714386,0.3374898981091649
P0082,P0114,0.084526252513318,0.7537352376523383,0.3522098465689261
P0082,P0115,0.1425999626888875,0.3829201013809726,0.23872801816572153
P0082,P0116,0.6143160665796075,0.4334624239881157,0.5419746095430107
P0082,P0117,0.5601517318574716,0.7331304224268695,0.6293432080852308
P0082,P0119,0.1473509110129967,0.7631001233951831,0.39365059596587126
P0082,P0121,0.0659059345397259,0.7349754661032338,0.33353374716512907
P0082,P0123,0.2186047716767199,0.7840347511559458,0.44477676346841033
P0082,P0124,0.0955516862550007,0.7351662818873415,0.35139752450793704
P0082,P0125,0.4083504342598926,0.746817650736003,0.5437373208503368
P0082,P0126,0.0607279812615301,0.723420945761132,0.3258051670613709
P0082,P0128,0.0755902410712435,0.7542735636104281,0.34706357008691735
P0082,P0130,0.8591567688576581,0.3992231509440374,0.6751833216922098
P0082,P0131,0.0633998714839458,0.7414323682675097,0.3346128701973714
P0082,P0133,0.5837261364343014,0.3492489433814747,0.4899352592131707
P0082,P0134,0.5902763095164065,0.7365115383943077,0.648770401067567
P0082,P0135,0.0406255829861327,0.3682407278876432,0.17167164094673693
P0082,P0137,0.6306500424932115,0.725033092761924,0.6684032626006966
P0082,P0138,0.0917977737702879,0.7281787055490939,0.3463501464818103
P0082,P0139,0.0872872748378003,0.4392954664117799,0.22809055146739216
P0082,P0140,0.0623137035424828,0.7625011528965251,0.34238868328409977
P0082,P0141,0.1176574839873142,0.7517348201436242,0.37128841844983823
P0082,P0142,0.3984495159919574,0.387105726290572,0.39391200011140326
P0082,P0143,0.0925025392284891,0.7709159095652002,0.36386788736317355
P0082,P0144,0.0833758265447837,0.749579580391747,0.349857328083569
P0082,P0145,0.0623696702112223,0.7425917167297618,0.33445848881863804
P0082,P0146,0.0803349708766038,0.7169447720449461,0.3349788913439407
P0082,P0147,0.1212704433803868,0.7322140254785992,0.36564787621967176
P0082,P0148,0.3982101030201272,0.3657624654573593,0.38523104799502006
P0082,P0151,0.5697075223348466,0.7401587431141947,0.6378880106465858
P0082,P0152,0.9318833820450636,0.7981300436686649,0.8783820466945041
P0082,P0153,0.1001875919822564,0.7801355431631595,0.37216677245461766
P0082,P0154,0.082724954915739,0.2674360640522598,0.15660939857034734
P0082,P0155,0.2210196297908505,0.716225101220981,0.4191018183629027
P0082,P0156,0.0784818522894513,0.7600264048288178,0.3510996733051979
P0082,P0157,0.1147575814107746,0.3931156784818559,0.22610082023920713
P0082,P0159,0.0609684306531517,0.7371987648849337,0.3314605643458645
P0082,P0161,0.0500839500031092,0.7466735269285697,0.3287197807732934
P0082,P0162,0.2986070518002612,0.775174746776204,0.48923412979063835
P0082,P0163,0.5511017142383351,0.3961471900989331,0.4891199045825743
P0082,P0166,0.0727089940509504,0.742043951258353,0.34044297693391146
P0082,P0169,0.0854320834110648,0.771441384717678,0.3598358039337101
P0082,P0172,0.1032947785170905,0.766009193925326,0.3683805446803847
P0082,P0174,0.0786103683435939,0.7333506465775799,0.34050647963718833
P0082,P0176,0.2563439255436022,0.7306985382865916,0.4460857706407979
P0082,P0178,0.0497294944344257,0.7755957127916872,0.34007598177733034
P0082,P0182,0.0682005679580457,0.2667486523169095,0.14761980170159122
P0082,P0183,0.1289130029227038,0.3997004520526779,0.23722798257469346
P0082,P0185,0.0396824409758928,0.7533389652070046,0.32514505066833754
P0082,P0187,0.0813154239993367,0.3681840406608876,0.19606287066395708
P0082,P0188,0.1337966129801214,0.7680954400263194,0.3875161437986006
P0082,P0189,0.1256690089753954,0.7324051935337408,0.36836348279873354
P0082,P0190,0.0946686565926663,0.7437043452223826,0.35428293204455286
P0082,P0191,0.1416547478390647,0.7334805163059464,0.3783850552258174
P0082,P0192,0.0965539041933544,0.7542224287971504,0.35962131403487285
P0082,P0193,0.3779097485645586,0.7302519130621666,0.5188466143636018
P0082,P0194,0.5836784611238937,0.3120493942069504,0.47502683435711635
P0082,P0195,0.5704288705097112,0.7696334518227164,0.6501107030349134
P0082,P0196,0.0672781543436353,0.388896868684191,0.19592564007985758
P0082,P0198,0.139658603320689,0.3783401147015883,0.2351312078730487
P0082,P0199,0.2240273200257032,0.744347321691858,0.4321553206921651
P0082,P0200,0.0408204299069295,0.4350755371981389,0.1985224728234133
P0003,P0083,0.1000756586447774,0.7473239524507074,0.35897497616714935
P0006,P0083,0.1378427958460295,0.7503181650473578,0.38283294352656083
P0012,P0083,0.6984971913023652,0.719314492751632,0.706824111882072
P0023,P0083,0.0949381257384491,0.7659624865451458,0.3633478700611278
P0025,P0083,0.0545529921439379,0.7580258239964127,0.3359421248849278
P0027,P0083,0.2248025620297245,0.7336050762205388,0.42832356770605023
P0028,P0083,0.6180824161018179,0.7209011363263,0.6592099041916107
P0032,P0083,0.1351087204361254,0.7362435640590418,0.375562657885292
P0033,P0083,0.2337945401405385,0.7388618174751815,0.43582145107439574
P0040,P0083,0.1454749911904317,0.3356294255854795,0.22153676494845082
P0043,P0083,0.2779491325166345,0.7471875889626569,0.46564451509504345
P0044,P0083,0.1118286590800737,0.7733240707577879,0.3764268237511594
P0045,P0083,0.6333405882718737,0.7629820783677841,0.6851971843102378
P0046,P0083,0.6433150923450035,0.3029443920218853,0.5071668122157562
P0049,P0083,0.1492330493543104,0.3667052330555893,0.23622192283482196
P0050,P0083,0.1243237360860643,0.753895052614069,0.3761522626972662
P0056,P0083,0.0784673424123707,0.7464006906609504,0.34564068171180257
P0057,P0083,0.3608171133635968,0.7791983735712787,0.5281696174466696
P0059,P0083,0.3806396782952967,0.7411319573644796,0.5248365899229699
P0065,P0083,0.0614721306718073,0.7474508869471526,0.3358636331819454
P0071,P0083,0.6065698650581431,0.749684560083913,0.663815743068451
P0075,P0083,0.0509006487987894,0.7890379174439904,0.34615555625686983
P0076,P0083,0.6458501751549448,0.7481850209220718,0.6867841134617956
P0081,P0083,0.6275407831187945,0.7200770011729233,0.664555270340446
P0083,P0086,0.0982297949961652,0.7578344750786055,0.3620716670291413
P0083,P0087,0.6327042265199097,0.3672580257142747,0.5265257461976557
P0083,P0098,0.130366063470348,0.3336523436145622,0.21168057552803365
P0083,P0099,0.5956936757664325,0.3432718395044785,0.4947249412616509
P0083,P0107,0.0496963290010986,0.7703536786719345,0.33795926886943295
P0083,P0109,0.0602657380345335,0.4045439296756477,0.19797701469097917
P0083,P0110,0.6747072114089092,0.3329846478645284,0.5380181859911569
P0083,P0113,0.0468026449433078,0.3702802689386615,0.17619369454144929
P0083,P0114,0.3991501357709927,0.4100549284973362,0.4035120528615301
P0083,P0115,0.1927761540534378,0.7478946011961528,0.41482353291052376
P0083,P0119,0.6880252057293287,0.7633616660496506,0.7181597898574574
P0083,P0123,0.6039808884190453,0.7595419850127009,0.6662053270565076
P0083,P0124,0.430927802997326,0.7403906849223753,0.5547129557673457
P0083,P0125,0.1229743175175673,0.7655756860090239,0.38001486491415
P0083,P0126,0.9253518645192048,0.3817413984528399,0.7079076780926588
P0083,P0131,0.0987759882262711,0.7290925123902371,0.3509025978918575
P0083,P0135,0.0552494662438074,0.7390896335572483,0.3287855331691838
P0083,P0141,0.6530336007296396,0.7423277301896605,0.6887512525136479
P0083,P0142,0.0869266007503679,0.3132076496104576,0.17743902029440378
P0083,P0144,0.0979997098024584,0.7363034180878019,0.35332119311659577
P0083,P0145,0.076993553468897,0.3717867289952521,0.19491082367943904
P0083,P0146,0.1157110876189291,0.7298971014167528,0.36138549313805857
P0083,P0147,0.1358943266380615,0.3157767806442471,0.2078473082405357
P0083,P0148,0.1128339862778019,0.7509000334749409,0.36806040515665756
P0083,P0154,0.0973488381734137,0.3938578106300889,0.2159524271560838
P0083,P0157,0.1001336981530999,0.7319328071057687,0.35285334173416744
P0083,P0159,0.046344547395477,0.7879409277534113,0.34298309953865075
P0083,P0162,0.1367690649420641,0.778548655048728,0.39348090098472965
P0083,P0166,0.2373328773086251,0.3914486026254762,0.29897916743536557
P0083,P0172,0.4179186617747652,0.7533564497780102,0.5520937769760632
P0083,P0174,0.0639864850859192,0.7517283159077883,0.33908321741466685
P0083,P0176,0.1209678088012768,0.768853042545516,0.38012190229897247
P0083,P0178,0.0643533776921004,0.4235479308507524,0.2080311989555612
P0083,P0185,0.0543063242335675,0.7788210463670939,0.3441122130869781
P0083,P0189,0.4902928922330701,0.3760612969859073,0.44460025413420495
P0083,P0190,0.0800447733349916,0.7613136318138785,0.3525523167265464
P0083,P0192,0.1111777874510291,0.7250104245239366,0.3567108422801921
P0083,P0196,0.08190203760131,0.7567555099332123,0.35184342653407097
P0083,P0200,0.1054443131646041,0.4081009654032989,0.22650697406008202
P0001,P0084,0.0612752109114275,0.7536628809109247,0.33823027891122637
P0002,P0084,0.0844837593018676,0.7464441855679328,0.3492679298082937
P0003,P0084,0.0962771801090313,0.3174239656900301,0.1847358943414308
P0004,P0084,0.1246844101734966,0.7372767852463761,0.36972136020264845
P0005,P0084,0.0359596210849242,0.7704544920424987,0.32975756946795404
P0006,P0084,0.0585100429077793,0.4543814073950576,0.21685858870269065
P0007,P0084,0.0770764670522148,0.743085323296739,0.3434800095500245
P0008,P0084,0.1778838380697718,0.7573039540043028,0.40965188444358425
P0009,P0084,0.0074062558298613,0.7611068677133745,0.3088865005832666
P0010,P0084,0.0846806790622473,0.7323228149456118,0.3437375334155931
P0011,P0084,0.0160520697303235,0.4166228451513678,0.17628037989874126
P0012,P0084,0.594850030056174,0.4250528844432402,0.5269311718110005
P0013,P0084,0.0685944074788052,0.4138564900234098,0.20669924049664706
P0015,P0084,0.0755094003275086,0.4142193561617686,0.2109933826612126
P0016,P0084,0.0870468254461787,0.4268673689676396,0.22297504285476308
P0018,P0084,0.0443152374437742,0.3984396335081919,0.18596499586954127
P0019,P0084,0.03454179881019,0.76870996465974,0.32820906515001
P0020,P0084,0.085706734655805,0.4227233667373046,0.22051338748840485
P0021,P0084,0.1109705034927347,0.7442280446350776,0.3642735199496719
P0022,P0084,0.0821932715627137,0.4212566624346943,0.21781862791150594
P0023,P0084,0.2014147130153597,0.4115947164362478,0.285486714383715
P0024,P0084,0.2372955661961321,0.76048347407123,0.44657072934617126
P0025,P0084,0.0917998466098708,0.386990549975589,0.20987612795615812
P0026,P0084,0.0957019671247642,0.7491146233025217,0.3570670295958672
P0027,P0084,0.0715502767240843,0.4250208604298222,0.21293851020637947
P0028,P0084,0.8782704226519911,0.4739220506664245,0.7165310738577645
P0030,P0084,0.0315983666024086,0.7337747996309213,0.3124689398138137
P0031,P0084,0.0566009576518873,0.427597484319851,0.2049995683190728
P0032,P0084,0.0814615591899343,0.7605927138122301,0.35311402103885264
P0033,P0084,0.0301473788943473,0.7272183133810584,0.3089757526890317
P0034,P0084,0.0159173351574321,0.3991896456888703,0.16922625937000738
P0035,P0084,0.0727525236821922,0.4221993010156641,0.21253123461558096
P0036,P0084,0.6474835727463052,0.722521494481414,0.6774987414403487
P0038,P0084,0.1443370022593951,0.7661565022726367,0.39306480226469176
P0040,P0084,0.100877847563377,0.4047136675492591,0.22241217555772982
P0042,P0084,0.0955091930435503,0.742194011957974,0.3541831206093198
P0043,P0084,0.0743019712704433,0.7639646928448329,0.35016705990019914
P0044,P0084,0.134524179673735,0.3266972262998243,0.21139339832417073
P0045,P0084,0.5296934270256825,0.7476999747779354,0.6168960461265837
P0046,P0084,0.5530377464088054,0.7505018069713283,0.6320233706338145
P0047,P0084,0.0990361295939307,0.4267465082130138,0.23012028104156396
P0048,P0084,0.2779719337520469,0.4120602212464657,0.3316072487498144
P0049,P0084,0.0971197893994983,0.769676626961826,0.3661425244244294
P0050,P0084,0.0206765748398731,0.7384016341550061,0.30776659856592636
P0051,P0084,0.0540917853367327,0.445718906138284,0.21074263365735324
P0052,P0084,0.1943380386791866,0.7526384013455432,0.4176581837457293
P0053,P0084,0.0933337479012499,0.7615983474640562,0.36063958772637245
P0054,P0084,0.0827031901001181,0.3291725099595079,0.18129091804387404
P0055,P0084,0.0450386584582219,0.7466368035956443,0.32567791651319083
P0056,P0084,0.0678854963414381,0.7771287664885899,0.3515828044002988
P0057,P0084,0.0071699521174056,0.7308449033287017,0.296639932601924
P0058,P0084,0.0686793939017059,0.3872512152729393,0.19610812245019926
P0059,P0084,0.0657131604585121,0.3180580240720512,0.16665110590392773
P0060,P0084,0.1283201708019816,0.7480970827934357,0.37623093559856324
P0062,P0084,0.2049157390709533,0.7570725372240104,0.42577845833217615
P0063,P0084,0.0994486246709367,0.7335812231939973,0.35310166408016097
P0064,P0084,0.3634568745724768,0.2586244715540804,0.3215239133651182
P0065,P0084,0.0078249694256161,0.7521622368862138,0.30555987640985516
P0066,P0084,0.1147306344961963,0.7486231119483788,0.3682876254770693
P0067,P0084,0.0169641191468192,0.7269152594413177,0.30094457526461865
P0068,P0084,0.2201459279066393,0.7480118869425892,0.4312923115210193
P0069,P0084,0.109907136786684,0.7382677058541958,0.36125136441368866
P0070,P0084,0.054981033517816,0.7160280802448615,0.3193998522086342
P0071,P0084,0.5897829736956657,0.74765202386039,0.6529305937615554
P0072,P0084,0.0077462015214642,0.7619962740498516,0.30944623053281917
P0073,P0084,0.0613995812864042,0.7547277879409218,0.3387308639482113
P0074,P0084,0.0247123935078664,0.7326731752997555,0.307896706224622
P0075,P0084,0.0954521899550193,0.7654527346803637,0.3634524078451571
P0076,P0084,0.7005026635988642,0.4009949757301494,0.5806995884513783
P0078,P0084,0.0891134465103745,0.7404985044624652,0.3496674696912108
P0079,P0084,0.0138755881682316,0.7316532652603261,0.30098665900506943
P0080,P0084,0.0568911551934995,0.3556332401889744,0.17638798919168946
P0081,P0084,0.5688120556350145,0.757003969778411,0.6440888212923731
P0082,P0084,0.2609767220114836,0.7412769292886721,0.45309680492235904
P0083,P0084,0.5963528387538088,0.7606213706607752,0.6620602515165954
P0084,P0085,0.0824202474970462,0.7541003584558772,0.3510922918805786
P0084,P0086,0.0481230437576436,0.3803964563903658,0.1810324088107325
P0084,P0087,0.5636486122338992,0.7751171924039357,0.6482360443019137
P0084,P0088,0.0523132889745662,0.7681377723516021,0.33864308232538054
P0084,P0092,0.0567584934601911,0.774042421506824,0.3436720646788443
P0084,P0093,0.0963808220881786,0.7463837534837604,0.35638199464641135
P0084,P0094,0.0261924009700889,0.7670399637636965,0.32253142608753194
P0084,P0095,0.2623054121841511,0.7587954960776067,0.46090144574153336
P0084,P0096,0.0604844226105341,0.3431160000628925,0.17353705359147747
P0084,P0097,0.0660468876313662,0.4241480859152986,0.20928736694493918
P0084,P0098,0.3659867752834608,0.7584458004363221,0.5229703853446054
P0084,P0099,0.5993408370126236,0.7263898573093246,0.650160445131304
P0084,P0101,0.6317217005575939,0.764850677882476,0.6849732914875467
P0084,P0102,0.0799079659225172,0.4417552301153376,0.2246468715996454
P0084,P0103,0.0907064237298675,0.7339858627894349,0.3480181993536945
P0084,P0104,0.0889714569989428,0.4554565927743156,0.23556551130909192
P0084,P0105,0.066127728375101,0.7481563667777811,0.33893918373617304
P0084,P0106,0.4193841593599071,0.3099349641247842,0.37560448126585794
P0084,P0107,0.2466565097527102,0.7653285095850828,0.45412530968565923
P0084,P0108,0.0688079099558485,0.7465760029926294,0.33991514717056087
P0084,P0109,0.1566185767883423,0.3317993748174865,0.22669089599999998
P0084,P0110,0.721060050162718,0.7322595027491675,0.7255398311972978
P0084,P0113,0.099550193810501,0.7452328551126884,0.35782325833137596
P0084,P0114,0.0455029745248015,0.7463800921591495,0.3258538215785407
P0084,P0115,0.103576684700371,0.7569811817033736,0.36493848350157204
P0084,P0116,0.0752927885910909,0.4885375721542054,0.2405907020163367
P0084,P0117,0.021128453868955,0.7597701135042144,0.3165851177230588
P0084,P0119,0.6083276330244802,0.4666099248732876,0.5516405497640032
P0084,P0120,0.7419874385921275,0.731876184789287,0.7379429370709912
P0084,P0121,0.0950707874717575,0.4377686546815917,0.2321499343556912
P0084,P0123,0.8923719503347636,0.3865479764057824,0.6900423607631712
P0084,P0124,0.0654250357564828,0.751036724650201,0.33966971131397006
P0084,P0125,0.3693271562713761,0.7691403902685211,0.5292524498702341
P0084,P0126,0.5217047032730137,0.732077317612706,0.6058537490088907
P0084,P0127,0.1424113342868395,0.7528020343235764,0.38656761430153425
P0084,P0128,0.036566963082727,0.7517310746845006,0.3226326077234365
P0084,P0130,0.1701334908691416,0.7493622567332472,0.4018249972147838
P0084,P0131,0.0975768505275376,0.7193722388872409,0.3462950058714189
P0084,P0132,0.2228250730675953,0.7531779864862935,0.43496623843507465
P0084,P0133,0.0772505855771821,0.4068525494126869,0.20909137111138404
P0084,P0134,0.05125303152789,0.7347173679920731,0.32463876611356324
P0084,P0135,0.0016023049976162,0.7269236271435047,0.2917308338559716
P0084,P0136,0.0927036046680347,0.7489383372373055,0.35519749769574305
P0084,P0137,0.1303266795182721,0.7789838601061058,0.38978955175340557
P0084,P0138,0.0691789482411956,0.476590841989126,0.23214370574036775
P0084,P0139,0.0482639968492838,0.734206578996329,0.32264102970810193
P0084,P0140,0.0986630184690006,0.7204651987170645,0.34738389056822616
P0084,P0141,0.6433192380241693,0.7163018277288542,0.6725122739060433
P0084,P0142,0.2094262380034409,0.4365180525596866,0.3002629638259392
P0084,P0143,0.0684741827829944,0.3371880382588357,0.1759597249733309
P0084,P0144,0.0443525485562672,0.3814692214956391,0.17919921773201597
P0084,P0145,0.0233463922227058,0.717866927909311,0.3011546064973479
P0084,P0146,0.0806417511348796,0.4756730446191167,0.23865426852857446
P0084,P0147,0.0822471653918703,0.7754686223763916,0.35953574818567885
P0084,P0148,0.3591868250316107,0.7468932447854969,0.5142693929331652
P0084,P0151,0.03068424434633,0.7643439997558892,0.3241481465101537
P0084,P0152,0.27909333996642,0.4562028763892047,0.34993715453553387
P0084,P0153,0.06116431399374,0.7559878834942522,0.3390937417939449
P0084,P0154,0.0437016769272226,0.2969015967205921,0.14498164484457038
P0084,P0155,0.331996351802334,0.4069845797834972,0.3619916429947993
P0084,P0156,0.0824948697220322,0.4747944262061261,0.23941469231566978
P0084,P0157,0.1462191406007089,0.3491442963279885,0.22738920289162073
P0084,P0158,0.1140818357067346,0.7683832681158919,0.37580240867039755
P0084,P0159,0.0999917086416682,0.7283589694363122,0.35133861295952584
P0084,P0161,0.0110606720145928,0.4211460190423068,0.17509481082567843
P0084,P0162,0.4095837738117447,0.3843118739044606,0.3994750138488311
P0084,P0163,0.0120784362498186,0.7477491906502726,0.3063467380100002
P0084,P0164,0.0354269013121074,0.7513796934575242,0.32180801817027416
P0084,P0166,0.0336857160624339,0.4315496509654546,0.1928312900236422
P0084,P0169,0.0464088054225483,0.7514115842015574,0.32840991693415195
P0084,P0170,0.0357958667578716,0.3858043392656489,0.17579925576098251
P0084,P0172,0.0642715005285741,0.3425029233760148,0.1755640696675504
P0084,P0174,0.0823663536678896,0.3831387850634632,0.20267532622611906
P0084,P0175,0.5672252969342703,0.7316532652603261,0.6329964842646927
P0084,P0176,0.2173206475550857,0.7453260238269883,0.42852279806384674
P0084,P0178,0.0107062164459092,0.743071874922384,0.3036524798364991
P0084,P0179,0.0945515411562299,0.7393338736409625,0.35246447415012294
P0084,P0180,0.1293130609622121,0.7596137407143624,0.38143333286307224
P0084,P0181,0.2988329913148022,0.3109469980085118,0.30367859399228603
P0084,P0182,0.0927761540534378,0.3921808649355019,0.21253803840626345
P0084,P0183,0.0898897249341873,0.3046964851781691,0.17581242903178002
P0084,P0184,0.630293514084945,0.734920621478698,0.6721443570424461
P0084,P0185,0.0006591629873764,0.3215987465025824,0.1290349963934588
P0084,P0186,0.1333343697531248,0.7597410364485682,0.38389703643130213
P0084,P0187,0.0796612980121468,0.4180598821161956,0.21502073165376634
P0084,P0188,0.094773334991605,0.7412205042355503,0.3533522026891831
P0084,P0189,0.0866457309868789,0.4282974902203623,0.22330643468027228
P0084,P0190,0.0663080654188172,0.7348802186295419,0.3337369267031071
P0084,P0191,0.1026314698505482,0.4614806289573909,0.2461711334932853
P0084,P0192,0.057530626204838,0.7502970846355715,0.33463720957713144
P0084,P0193,0.1888864705760421,0.7174951165098701,0.4003299289495733
P0084,P0194,0.0446551831353771,0.7425882863239788,0.3238284244108178
P0084,P0195,0.0905478515017722,0.2479019414870259,0.1534894874958737
P0084,P0196,0.0282548763551188,0.4545763020131417,0.19878344661832797
P0084,P0197,0.2255923139108264,0.7616131718577114,0.44000065708958036
P0084,P0198,0.1006353253321725,0.7631792677817903,0.3656529023120197
P0084,P0199,0.3869494019857803,0.3396704498058855,0.3680378211138224
P0084,P0200,0.001797151918413,0.7198499765009081,0.28901828175141103
P0001,P0085,0.9788549634143816,0.7464083489458955,0.885876317626987
P0002,P0085,0.0520635118048214,0.7463674417158188,0.32978508376922033
P0003,P0085,0.0861430673880148,0.7842933766753316,0.36540319110294156
P0004,P0085,0.0922641626764504,0.7862372055260081,0.3698533798162735
P0006,P0085,0.4260897954107331,0.7637630781613125,0.5611591085109648
P0010,P0085,0.0522604315652011,0.7232347930526164,0.3206501761601672
P0011,P0085,0.7836318222332774,0.7342485046749123,0.7638784952099313
P0012,P0085,0.0624297825591277,0.7508825445796421,0.3378108873673335
P0018,P0085,0.061894989946728,0.7184601620145314,0.3245210587738494
P0021,P0085,0.0785502559956885,0.7604119122090346,0.351294918481027
P0022,P0085,0.0497730240656675,0.7657254350966858,0.3361539884780748
P0023,P0085,0.0689944655183135,0.7349365588254848,0.33537130284118205
P0024,P0085,0.0951246813009141,0.3875063138529973,0.21207733432174738
P0025,P0085,0.2906204008871753,0.7582557833181789,0.47767455385957674
P0027,P0085,0.6391300292270382,0.7525157998614539,0.6844843374808045
P0028,P0085,0.1458501751549447,0.7189791303230152,0.37510175722217287
P0030,P0085,0.0991781191053624,0.7500380357963821,0.35952208578177025
P0032,P0085,0.8490413116928881,0.7763068286724428,0.8199475184847099
P0033,P0085,0.5477271313973011,0.781362971638253,0.6411814674936819
