productid_1,productid_2,attribute_score
P0112,P0007,0.04523972389776755
P0112,P0008,0.1444323528802106
P0112,P0009,0.13509006487987896
P0112,P0010,0.08763551188773501
P0112,P0011,0.09373587878034119
P0112,P0012,0.8774661608938085
P0112,P0013,0.35372178347117716
P0112,P0015,0.09680679062247373
P0112,P0016,0.08526936550380367
P0112,P0018,0.12800095350620816
P0112,P0019,0.1377743921397923
P0112,P0020,0.0866094562941774
P0112,P0021,0.061345687457247694
P0112,P0022,0.3901229193872686
P0112,P0023,0.12090147793462265
P0112,P0024,0.0850206247538503
P0112,P0025,0.030516344340111523
P0112,P0026,0.37661422382521814
P0112,P0027,0.05076591422589807
P0112,P0028,0.5440457682979914
P0112,P0029,0.6433399664199988
P0112,P0030,0.09071782434757375
P0112,P0031,0.06571523329809507
P0112,P0032,0.0908546317600481
P0112,P0033,0.14216881205563503
P0112,P0034,0.09360114420744979
P0112,P0035,0.04956366726779015
P0112,P0036,0.6248326182036773
P0112,P0038,0.027979188690587242
P0112,P0039,0.6429067429471633
P0112,P0040,0.0714383433866053
P0112,P0042,0.22680699790643202
P0112,P0043,0.09801421967953901
P0112,P0044,0.3377920112762473
P0112,P0045,0.5926227639242999
P0112,P0046,0.919278444541177
P0112,P0047,0.17328006135605165
P0112,P0048,0.04434425719793546
P0112,P0049,0.07519640155048402
P0112,P0050,0.09836038388989077
P0112,P0051,0.08177559438675042
P0112,P0052,0.1279781522707958
P0112,P0053,0.07898244304873246
P0112,P0054,0.3896130008498642
P0112,P0055,0.37727753249176044
P0112,P0056,0.35443069460854426
P0112,P0057,0.08485376116742326
P0112,P0058,0.10363679704827644
P0112,P0059,0.10660303049147027
P0112,P0060,0.04399602014800075
P0112,P0062,0.06740045187902909
P0112,P0063,0.02286756627904566
P0112,P0064,0.09114068362249446
P0112,P0065,0.13550877847563378
P0112,P0066,0.057585556453786046
P0112,P0067,0.14464792819683686
P0112,P0068,0.09782973695665692
P0112,P0069,0.06240905416329832
P0112,P0070,0.08266484256783369
P0112,P0071,0.7325332172543167
P0112,P0072,0.08543001057148188
P0112,P0073,0.4109166096635781
P0112,P0074,0.14760379744211596
P0112,P0075,0.076864000994963
P0112,P0076,0.6218135273511184
P0112,P0078,0.03320274443960782
P0112,P0079,0.14155939721824928
P0112,P0080,0.1154250357564828
P0112,P0081,0.603504135314968
P0112,P0082,0.061339468938498856
P0112,P0083,0.5759633521961736
P0112,P0084,0.5723161909499824
P0112,P0085,0.03989594345293618
P0112,P0086,0.07419314719233878
P0112,P0087,0.5586675787160832
P0112,P0088,0.07999709802458388
P0112,P0090,0.7802074912422529
P0112,P0091,0.8438561034761521
P0112,P0092,0.2655576974897913
P0112,P0093,0.0759353688618038
P0112,P0094,0.14612378997989345
P0112,P0095,0.06001077876583131
P0112,P0096,0.0881682316605518
P0112,P0097,0.10626930331861618
P0112,P0098,0.10632941566652157
P0112,P0099,0.821657027962606
P0112,P0101,0.5905944903923885
P0112,P0102,0.042408225027465135
P0112,P0103,0.38160976722011486
P0112,P0104,0.08334473395103953
P0112,P0105,0.10618846257488133
P0112,P0106,0.05293203159007525
P0112,P0107,0.025659681197272147
P0112,P0108,0.10350828099413387
P0112,P0109,0.08430238583835997
P0112,P0110,0.5987438592127355
P0112,P0113,0.0727659971394814
P0112,P0114,0.12681321642518087
P0112,P0115,0.06873950624961134
P0112,P0116,0.39702340235889144
P0112,P0117,0.1488122629189727
P0112,P0118,0.6314646684493088
P0112,P0119,0.5639885579255022
P0112,P0120,0.6303287523578551
P0112,P0121,0.02724540347822482
P0112,P0123,0.5799442406152189
P0112,P0124,0.10689115519349959
P0112,P0125,0.09701096532139378
P0112,P0126,0.5993885123230314
P0112,P0127,0.029904856663142843
P0112,P0128,0.13574922786725535
P0112,P0130,0.09781729991915926
P0112,P0131,0.024739340422444713
P0112,P0132,0.09949111788238708
P0112,P0133,0.0450656053728002
P0112,P0134,0.07106315942209233
P0112,P0135,0.07928611404763386
P0112,P0136,0.07961258628194764
P0112,P0137,0.04198951143171031
P0112,P0138,0.10313724270878677
P0112,P0139,0.37405219410069857
P0112,P0140,0.3236531724809817
P0112,P0141,0.5289969529258131
P0112,P0142,0.06288995294654147
P0112,P0143,0.10384200816698796
P0112,P0144,0.12796364239371516
P0112,P0145,0.1489697987272765
P0112,P0146,0.3916744398151027
P0112,P0147,0.24006902555811205
P0112,P0148,0.08687063408162843
P0112,P0150,0.6490350931741393
P0112,P0151,0.09163194660365236
P0112,P0152,0.04322285098356239
P0112,P0153,0.08884812304375765
P0112,P0154,0.27861451402275983
P0112,P0155,0.09031983914764836
P0112,P0156,0.08982132122795017
P0112,P0157,0.02609705034927348
P0112,P0158,0.05823435524324773
P0112,P0159,0.1723078995916506
P0112,P0160,0.6446012893062207
P0112,P0161,0.1387444810646104
P0112,P0162,0.06273241713823767
P0112,P0163,0.13976224529983627
P0112,P0164,0.28688928963787497
P0112,P0166,0.08863047488754845
P0112,P0169,0.07590738552743403
P0112,P0170,0.43652032419211073
P0112,P0171,0.6404193354476297
P0112,P0172,0.09195530957859172
P0112,P0174,0.08994983728209274
P0112,P0175,0.794909105984288
P0112,P0176,0.09500445660510333
P0112,P0177,0.6449733640113592
P0112,P0178,0.08839002549592688
P0112,P0179,0.37776464979375246
P0112,P0180,0.19300312998777025
P0112,P0181,0.02348319963518024
P0112,P0182,0.029540036896544577
P0112,P0183,0.08242646601579505
P0112,P0184,0.8920226768650376
P0112,P0185,0.428342972037394
P0112,P0186,0.038981821196857586
P0112,P0187,0.09265489293783555
P0112,P0188,0.07754285595837739
P0112,P0189,0.08567045996310346
P0112,P0190,0.20600812553116515
P0112,P0191,0.06968472109943412
P0112,P0192,0.23521443525485564
P0112,P0193,0.08342972037394027
P0112,P0194,0.07766100781460523
P0112,P0195,0.03176833944821011
P0112,P0196,0.3940613145948635
P0112,P0197,0.04672387703915595
P0112,P0198,0.22168086561780984
P0112,P0199,0.035366788964202055
P0112,P0200,0.12948096096843065
P0113,P0023,0.6518645192048589
P0113,P0025,0.7922496527993699
P0113,P0040,0.6013276537528761
P0113,P0043,0.5747517774599424
P0113,P0044,0.6349739858632342
P0113,P0056,0.6183353025309372
P0113,P0065,0.7582747756151152
P0113,P0109,0.5570683829778413
P0113,P0114,0.6459527807143006
P0113,P0135,0.5520521111871153
P0113,P0145,0.623796198412205
P0113,P0147,0.5826969715813693
P0113,P0148,0.5596366312211098
P0113,P0154,0.6441514831167217
P0113,P0185,0.6011089691768755
P0113,P0196,0.5787046825446179
P0114,P0023,0.6940882615094419
P0114,P0025,0.6037031279149307
P0114,P0040,0.6446251269614245
P0114,P0065,0.6623219949008147
P0114,P0135,0.6060993304728147
P0114,P0145,0.6778434176979045
P0114,P0148,0.6136838505068093
P0114,P0185,0.655156188462575
P0114,P0196,0.6327519018303174
P0115,P0012,0.19127334535580293
P0115,P0023,0.09783802831498871
P0115,P0025,0.06177683809050019
P0115,P0027,0.08202640797628673
P0115,P0028,0.12530626204838008
P0115,P0032,0.12788487448956326
P0115,P0033,0.07657069419397633
P0115,P0040,0.29730116286300606
P0115,P0043,0.12072528657007234
P0115,P0044,0.11905250502663599
P0115,P0049,0.14354310469912734
P0115,P0056,0.08569118835893291
P0115,P0057,0.0535932674170346
P0115,P0059,0.08786352424185893
P0115,P0065,0.05424828472524512
P0115,P0075,0.20812449474535166
P0115,P0086,0.09454635905727256
P0115,P0107,0.05692017494766081
P0115,P0109,0.05304189208797131
P0115,P0113,0.05402649088987004
P0115,P0114,0.09192628982443049
P0115,P0125,0.11575047157100511
P0115,P0135,0.3480256202972452
P0115,P0142,0.09415044669693014
P0115,P0144,0.0907758638558962
P0115,P0145,0.36976970752233485
P0115,P0147,0.12867048069149928
P0115,P0148,0.10561014033123978
P0115,P0154,0.09012499222685157
P0115,P0157,0.10735754409966214
P0115,P0159,0.05356839334203927
P0115,P0162,0.1439929108886263
P0115,P0166,0.08010903136206289
P0115,P0172,0.11069481582820306
P0115,P0174,0.2212103310324814
P0115,P0176,0.11374396285471466
P0115,P0178,0.05712953174553821
P0115,P0185,0.047082478287005375
P0115,P0190,0.0872686192815538
P0115,P0192,0.10395394150446698
P0115,P0196,0.07467819165474784
P0116,P0001,0.06401757767966337
P0116,P0002,0.4408090292892233
P0116,P0003,0.17901560848205955
P0116,P0004,0.10060837841759428
P0116,P0006,0.06678274568331156
P0116,P0009,0.0821134672387704
P0116,P0010,0.14061210952884357
P0116,P0011,0.09075928113923265
P0116,P0012,0.430442758534917
P0116,P0013,0.7566983811122858
P0116,P0018,0.08097755114731671
P0116,P0021,0.11432228509835624
P0116,P0022,0.44309951702837713
P0116,P0023,0.0738780755757312
P0116,P0024,0.037997222394958854
P0116,P0025,0.03349294198122007
P0116,P0027,0.05374251186700662
P0116,P0028,0.047022365939099975
P0116,P0030,0.0936944219886823
P0116,P0032,0.14383122940115667
P0116,P0033,0.09514540969674357
P0116,P0034,0.09062454656634124
P0116,P0035,0.052540264908898696
P0116,P0038,0.6309557863316959
P0116,P0040,0.12441494102771387
P0116,P0043,0.14900918267935245
P0116,P0044,0.3907686089173559
P0116,P0045,0.09559936156540845
P0116,P0046,0.3722550421822855
P0116,P0047,0.3262566589971602
P0116,P0049,0.12817299919159258
P0116,P0050,0.09538378624878222
P0116,P0054,0.29258959849097277
P0116,P0055,0.23025413013286902
P0116,P0056,0.3574072922496528
P0116,P0057,0.0818771635263147
P0116,P0059,0.059579628132578825
P0116,P0060,0.0969726177891093
P0116,P0063,0.5758441639201543
P0116,P0065,0.08253218083452524
P0116,P0069,0.11538565180440687
P0116,P0071,0.33550981489542525
P0116,P0072,0.08245341293037332
P0116,P0075,0.02984059863607155
P0116,P0076,0.07479012499222686
P0116,P0081,0.05648073295607652
P0116,P0083,0.1289399498372821
P0116,P0085,0.04287254109404473
P0116,P0086,0.07716974483344735
P0116,P0087,0.06164417635719173
P0116,P0088,0.12702050038347534
P0116,P0094,0.6491003876210021
P0116,P0097,0.059245900959724734
P0116,P0098,0.05930601330763013
P0116,P0099,0.3246336256037145
P0116,P0103,0.4345863648612234
P0116,P0105,0.059165060215989884
P0116,P0107,0.028636278838380703
P0116,P0109,0.08132578819725142
P0116,P0110,0.14576726157162698
P0116,P0113,0.025742594780589934
P0116,P0114,0.07978981406628942
P0116,P0115,0.1217161038907199
P0116,P0119,0.11696515556661069
P0116,P0121,0.030222001119333375
P0116,P0123,0.03292083825632735
P0116,P0124,0.059867752834608136
P0116,P0125,0.1440343676802852
P0116,P0126,0.09641191468192278
P0116,P0128,0.08872582550836391
P0116,P0131,0.02771593806355326
P0116,P0135,0.07630951640652531
P0116,P0138,0.05611384034989533
P0116,P0139,0.3770287917418071
P0116,P0140,0.3266297701220902
P0116,P0141,0.08197355056692163
P0116,P0142,0.06586655058765004
P0116,P0143,0.0568186058080965
P0116,P0144,0.0809402400348237
P0116,P0145,0.09805360363161496
P0116,P0146,0.19465103745621126
P0116,P0147,0.4430456231992206
P0116,P0148,0.1338940364405199
P0116,P0153,0.13587152540264907
P0116,P0154,0.38159111166386833
P0116,P0155,0.09329643678875693
P0116,P0156,0.04279791886905872
P0116,P0157,0.07907364799038204
P0116,P0159,0.32528449723275915
P0116,P0161,0.08576788342350186
P0116,P0162,0.11570901477934623
P0116,P0166,0.09160707252865702
P0116,P0169,0.07888398316854259
P0116,P0172,0.13897871193748318
P0116,P0174,0.042926434923201286
P0116,P0176,0.14202785896399478
P0116,P0178,0.08541342785481831
P0116,P0182,0.032516634537653126
P0116,P0183,0.13540306365690358
P0116,P0185,0.37536637439628545
P0116,P0187,0.045631490578944105
P0116,P0188,0.13051945359948594
P0116,P0189,0.13864705760421203
P0116,P0190,0.3589847231722737
P0116,P0191,0.12266131874054267
P0116,P0192,0.43223783761374707
P0116,P0193,0.08640631801504882
P0116,P0196,0.39703791223597207
P0116,P0198,0.2746574632589184
P0116,P0199,0.03834338660531061
P0116,P0200,0.0765043633273221
P0117,P0001,0.059853242957527523
P0117,P0002,0.08664469456708745
P0117,P0003,0.07485127375992373
P0117,P0004,0.3464440436954584
P0117,P0005,0.6351688327840309
P0117,P0006,0.06261841096117571
P0117,P0008,0.6932446157991834
P0117,P0009,0.13627780196090625
P0117,P0010,0.08644777480670772
P0117,P0011,0.0949236158613685
P0117,P0012,0.07627842381278115
P0117,P0013,0.60253404639015
P0117,P0016,0.6340816284227765
P0117,P0018,0.12681321642518084
P0117,P0020,0.6354217192131502
P0117,P0021,0.06015795037622038
P0117,P0022,0.08893518230624133
P0117,P0023,0.11971374085359535
P0117,P0024,0.083832887672823
P0117,P0025,0.02932860725908422
P0117,P0027,0.04957817714487076
P0117,P0028,0.042858031216964125
P0117,P0030,0.23953008726654645
P0117,P0032,0.0896668946790208
P0117,P0033,0.1409810749746077
P0117,P0034,0.0947888812884771
P0117,P0035,0.3483759301867628
P0117,P0038,0.8767914516095601
P0117,P0040,0.370250606305578
P0117,P0042,0.6256192608254048
P0117,P0043,0.0968264825985117
P0117,P0044,0.03660427419522002
P0117,P0045,0.0914350268432726
P0117,P0046,0.11809070746014966
P0117,P0047,0.022092324275024357
P0117,P0049,0.07400866446945671
P0117,P0050,0.3995481209709181
P0117,P0054,0.08842526376883694
P0117,P0055,0.07608979541073317
P0117,P0056,0.053242957527516954
P0117,P0057,0.08604149824845056
P0117,P0059,0.10541529341044296
P0117,P0060,0.04280828306697344
P0117,P0063,0.5716798291980184
P0117,P0065,0.13669651555666107
P0117,P0067,0.6958356652778642
P0117,P0069,0.061221317082271014
P0117,P0071,0.08134548017328938
P0117,P0072,0.08661774765250918
P0117,P0075,0.22567626391393572
P0117,P0076,0.120625790270091
P0117,P0081,0.10231639823394068
P0117,P0083,0.07477561511514624
P0117,P0085,0.03870820637190889
P0117,P0086,0.07300541011131148
P0117,P0087,0.057479841635055866
P0117,P0088,0.08118483510561118
P0117,P0094,0.9949360528988663
P0117,P0096,0.6393559687415792
P0117,P0097,0.40508156623758884
P0117,P0098,0.10514167858549427
P0117,P0099,0.020469290881578672
P0117,P0103,0.08042203013908754
P0117,P0105,0.10500072549385403
P0117,P0106,0.601744294509048
P0117,P0107,0.02447194411624485
P0117,P0109,0.08549012291938728
P0117,P0110,0.09993159629376283
P0117,P0113,0.07157826005845408
P0117,P0114,0.12562547934415358
P0117,P0115,0.367551769168584
P0117,P0116,0.6458356652778642
P0117,P0119,0.06280082084447484
P0117,P0121,0.02605766639719752
P0117,P0123,0.0787565035341915
P0117,P0124,0.10570341811247229
P0117,P0125,0.09819870240242108
P0117,P0126,0.09942375059594138
P0117,P0128,0.13456149078622806
P0117,P0130,0.6490050370001866
P0117,P0131,0.023551603341417406
P0117,P0133,0.893877868291773
P0117,P0134,0.6198754223410651
P0117,P0135,0.38047385112866117
P0117,P0137,0.590801774350683
P0117,P0138,0.10194950562775947
P0117,P0139,0.07286445701967124
P0117,P0140,0.022465435399954395
P0117,P0141,0.027809215844785764
P0117,P0142,0.061702215865514165
P0117,P0143,0.10265427108596066
P0117,P0144,0.12677590531268784
P0117,P0145,0.4477820616462492
P0117,P0146,0.09048670273407541
P0117,P0147,0.08888128847708476
P0117,P0148,0.08805837116265573
P0117,P0151,0.640444209522625
P0117,P0152,0.5920351139025352
P0117,P0153,0.09003586012478494
P0117,P0154,0.1274267769417325
P0117,P0155,0.08913210206662107
P0117,P0156,0.08863358414692288
P0117,P0157,0.02490931326824617
P0117,P0159,0.0211201625106233
P0117,P0161,0.28993221814563774
P0117,P0162,0.061544680057210366
P0117,P0163,0.9909499823808636
P0117,P0166,0.08744273780652116
P0117,P0169,0.07471964844640673
P0117,P0172,0.09314304665961902
P0117,P0174,0.38876210020106544
P0117,P0176,0.09619219368613063
P0117,P0178,0.08957776257695417
P0117,P0182,0.3283522998155173
P0117,P0183,0.08123872893476775
P0117,P0185,0.12953070911842135
P0117,P0187,0.09146715585680826
P0117,P0188,0.22635511887735008
P0117,P0189,0.08448272288207616
P0117,P0190,0.05482038845013784
P0117,P0191,0.2184969840184068
P0117,P0192,0.08640217233588293
P0117,P0193,0.08224198329291298
P0117,P0194,0.626473270733578
P0117,P0195,0.5805806023671829
P0117,P0196,0.09287357751383621
P0117,P0198,0.07049312853678254
P0117,P0199,0.034179051883174764
P0117,P0200,0.43066869804945795
P0118,P0001,0.07957631158924611
P0118,P0002,0.14363223680119397
P0118,P0003,0.04457434239164232
P0118,P0004,0.41616711232717696
P0118,P0005,0.09510809858425057
P0118,P0006,0.08234147959289431
P0118,P0007,0.36377505544845884
P0118,P0008,0.08703231556909811
P0118,P0009,0.06655473332918765
P0118,P0010,0.1438291565615737
P0118,P0011,0.0752005472296499
P0118,P0012,0.6460014924444998
P0118,P0013,0.07225711502186846
P0118,P0015,0.215342122173165
P0118,P0016,0.053804697054494956
P0118,P0018,0.09653628505689944
P0118,P0019,0.2436902763095164
P0118,P0020,0.1448552121551313
P0118,P0021,0.12988101900793897
P0118,P0022,0.1413417490620401
P0118,P0023,0.08943680948531393
P0118,P0024,0.05355595630454159
P0118,P0025,0.049051675890802816
P0118,P0026,0.14514955537590946
P0118,P0027,0.06930124577658935
P0118,P0028,0.5625810998486827
P0118,P0030,0.24074684410173497
P0118,P0031,0.08425056484878636
P0118,P0032,0.14061003668926064
P0118,P0033,0.08929585639367371
P0118,P0034,0.07506581265675849
P0118,P0035,0.21809899881848144
P0118,P0036,0.5933679497543686
P0118,P0038,0.24651452024127854
P0118,P0040,0.43997367493729655
P0118,P0042,0.14534232945712333
P0118,P0043,0.1334504487697697
P0118,P0044,0.10632734282693862
P0118,P0045,0.5888419045250088
P0118,P0046,0.5878137760918682
P0118,P0047,0.041815392906742944
P0118,P0048,0.11287958874862675
P0118,P0049,0.14373173310117532
P0118,P0050,0.3798250523391995
P0118,P0051,0.11324026283605913
P0118,P0052,0.09651348382148706
P0118,P0053,0.047517774599423745
P0118,P0054,0.14185166759944448
P0118,P0055,0.09581286404245176
P0118,P0056,0.07296602615923554
P0118,P0057,0.06631842961673196
P0118,P0058,0.07217212859896772
P0118,P0059,0.07513836204216157
P0118,P0060,0.11253135169869205
P0118,P0062,0.08593578342972037
P0118,P0063,0.041402897829736954
P0118,P0064,0.12260535207180318
P0118,P0065,0.06697344692494249
P0118,P0066,0.12612088800447735
P0118,P0067,0.07611259664614556
P0118,P0068,0.12929440540596565
P0118,P0069,0.1309443857139896
P0118,P0070,0.41412951101714235
P0118,P0071,0.551068548805008
P0118,P0072,0.06689467902079059
P0118,P0073,0.07945194121426942
P0118,P0074,0.08386087100719275
P0118,P0075,0.1953993325456543
P0118,P0076,0.5903488589018095
P0118,P0078,0.2017380759902991
P0118,P0079,0.223024065667558
P0118,P0080,0.3839603673071741
P0118,P0081,0.5720394668656592
P0118,P0082,0.12987480048919015
P0118,P0083,0.6444986837468649
P0118,P0084,0.6408515225006738
P0118,P0085,0.05843127500362747
P0118,P0086,0.09272847874303008
P0118,P0087,0.5772029102667745
P0118,P0088,0.1114617664738926
P0118,P0090,0.5987428227929441
P0118,P0091,0.6376085649731568
P0118,P0092,0.08409302904048256
P0118,P0093,0.04447070041249508
P0118,P0094,0.23534087846941526
P0118,P0095,0.1285461103165226
P0118,P0096,0.1196329001098605
P0118,P0097,0.22480463486930746
P0118,P0098,0.07486474721721285
P0118,P0099,0.5401923595132972
P0118,P0101,0.6091298219430799
P0118,P0102,0.06094355657815642
P0118,P0103,0.14985490122919387
P0118,P0104,0.14811993449826918
P0118,P0105,0.07472379412557262
P0118,P0106,0.12146736314076655
P0118,P0107,0.044195012747963426
P0118,P0108,0.07204361254482515
P0118,P0109,0.06576705428766869
P0118,P0110,0.6302085276620443
P0118,P0113,0.04130132869017268
P0118,P0114,0.09534854797587215
P0118,P0115,0.28727483780030266
P0118,P0116,0.1344412660904173
P0118,P0117,0.3802769313682814
P0118,P0119,0.6325238894761935
P0118,P0120,0.6488640839085463
P0118,P0121,0.0457807350289161
P0118,P0123,0.5484795721659101
P0118,P0124,0.07542648674419088
P0118,P0125,0.12847563377070248
P0118,P0126,0.58085318077234
P0118,P0127,0.09844018821383414
P0118,P0128,0.09571544058205336
P0118,P0130,0.07928196836846797
P0118,P0131,0.043274671973136
P0118,P0132,0.06802644943307837
P0118,P0133,0.3636009369234915
P0118,P0134,0.08959849097278362
P0118,P0135,0.21075078249694257
P0118,P0136,0.048147917832638935
P0118,P0137,0.1105248429824016
P0118,P0138,0.07167257425947807
P0118,P0139,0.09258752565138983
P0118,P0140,0.04218850403167299
P0118,P0141,0.5975322844765044
P0118,P0142,0.08142528449723277
P0118,P0143,0.07237733971767925
P0118,P0144,0.09649897394440644
P0118,P0145,0.2324948697220322
P0118,P0146,0.060209771365794
P0118,P0147,0.14139564289119666
P0118,P0148,0.11833530253093714
P0118,P0151,0.08983272184565638
P0118,P0152,0.11175818253425368
P0118,P0153,0.12031279149306635
P0118,P0154,0.09714984557345108
P0118,P0155,0.09114482930166035
P0118,P0156,0.058356652778641466
P0118,P0157,0.09463238189996476
P0118,P0158,0.426769686793939
P0118,P0159,0.040843231142341896
P0118,P0160,0.9131366208569119
P0118,P0161,0.22020914951391912
P0118,P0162,0.13126774868892896
P0118,P0163,0.37122691374914496
P0118,P0164,0.0945753788114338
P0118,P0166,0.09283419356176026
P0118,P0169,0.09444271707812534
P0118,P0170,0.09494434425719794
P0118,P0171,0.6910453330016791
P0118,P0172,0.12341997802790043
P0118,P0174,0.35848516883278403
P0118,P0175,0.6263737744335967
P0118,P0176,0.12646912505441205
P0118,P0177,0.6364913044379497
P0118,P0178,0.06985469394523558
P0118,P0179,0.14629998134444377
P0118,P0180,0.11153846153846154
P0118,P0181,0.09201853118587153
P0118,P0182,0.19807536844723586
P0118,P0183,0.14903820243351368
P0118,P0184,0.6105580084157287
P0118,P0185,0.05980764048670273
P0118,P0186,0.2575171527475489
P0118,P0187,0.06119022448852684
P0118,P0188,0.29607818750906867
P0118,P0189,0.14579420848620528
P0118,P0190,0.07454345708185643
P0118,P0191,0.2882200526501254
P0118,P0192,0.11667910370416434
P0118,P0193,0.09803494807536844
P0118,P0194,0.09619633936529653
P0118,P0195,0.05030367099890139
P0118,P0196,0.08740335385444521
P0118,P0197,0.06525920858984724
P0118,P0198,0.14021619716850114
P0118,P0199,0.05390212051489335
P0118,P0200,0.36094562941773933
P0119,P0003,0.11205045291544889
P0119,P0006,0.44981759011670086
P0119,P0012,0.6865223970316938
P0119,P0023,0.0930870799908795
P0119,P0025,0.21652778641460937
P0119,P0027,0.08677735630039592
P0119,P0028,0.6300572103724893
P0119,P0032,0.42313392616545403
P0119,P0033,0.07181974586986713
P0119,P0040,0.14255021453889682
P0119,P0043,0.11597433824596315
P0119,P0044,0.12380345335074519
P0119,P0049,0.4387921563750181
P0119,P0056,0.09044213668304212
P0119,P0057,0.048842319092925406
P0119,P0059,0.09261447256596812
P0119,P0065,0.3494973364011359
P0119,P0075,0.06287544306946087
P0119,P0081,0.9395155773894659
P0119,P0086,0.38979541073316337
P0119,P0098,0.14234085774101943
P0119,P0107,0.061671123271770004
P0119,P0109,0.04829094376386211
P0119,P0110,0.6627324171382377
P0119,P0113,0.20877743921397923
P0119,P0114,0.08717534150032129
P0119,P0115,0.1952490516758908
P0119,P0124,0.14290259726799745
P0119,P0125,0.11099952324689592
P0119,P0126,0.6133770702485335
P0119,P0131,0.4107507824969425
P0119,P0135,0.043274671973135996
P0119,P0141,0.9650083950003111
P0119,P0142,0.09890139502103934
P0119,P0144,0.236024915531787
P0119,P0145,0.06501875919822564
P0119,P0147,0.12391953236739009
P0119,P0148,0.10085919200713056
P0119,P0154,0.08537404390274236
P0119,P0157,0.2621084924237713
P0119,P0159,0.058319341666148466
P0119,P0162,0.14874385921273553
P0119,P0166,0.07535808303795369
P0119,P0172,0.10594386750409386
P0119,P0174,0.07596127935659061
P0119,P0176,0.10899301453060548
P0119,P0178,0.202378583421429
P0119,P0185,0.042331529962896165
P0119,P0189,0.1783180979623987
P0119,P0190,0.092019567605663
P0119,P0192,0.09920299318035777
P0119,P0196,0.06992724333063864
P0119,P0200,0.09346951889393279
P0120,P0001,0.1307122276806998
P0120,P0002,0.09249632070974027
P0120,P0003,0.045710258483096004
P0120,P0004,0.0673030284186307
P0120,P0005,0.1439721824927969
P0120,P0006,0.133477395684348
P0120,P0007,0.11491097153991253
P0120,P0008,0.3858963994776444
P0120,P0009,0.06541881723773398
P0120,P0010,0.09269324047012002
P0120,P0011,0.12406463113819621
P0120,P0012,0.5971374085359534
P0120,P0013,0.12339303111332214
P0120,P0015,0.0664780382646187
P0120,P0016,0.05494061314594865
P0120,P0018,0.09767220114835314
P0120,P0019,0.09255436021806274
P0120,P0020,0.09371929606367763
P0120,P0021,0.08101693509939266
P0120,P0022,0.09020583297058642
P0120,P0023,0.24057272557676762
P0120,P0024,0.20469187239599526
P0120,P0025,0.10018759198225652
P0120,P0026,0.09628547146736316
P0120,P0027,0.12043716186804304
P0120,P0028,0.9137170159401364
P0120,P0030,0.1396109280102813
P0120,P0031,0.13538648094024003
P0120,P0032,0.08947412059780695
P0120,P0033,0.08815994030222002
P0120,P0034,0.12392989656530481
P0120,P0035,0.11923491490993512
P0120,P0036,0.5945038658458223
P0120,P0038,0.04765043633273222
P0120,P0040,0.09110959102875028
P0120,P0042,0.09647824554857701
P0120,P0043,0.08231453267831602
P0120,P0044,0.0574632589183923
P0120,P0045,0.6377059884335552
P0120,P0046,0.5889496921833219
P0120,P0047,0.09295130899819663
P0120,P0048,0.21401550484008042
P0120,P0049,0.094867649192629
P0120,P0050,0.1286891362477458
P0120,P0051,0.06210434674460544
P0120,P0052,0.39764939991294074
P0120,P0053,0.04865369069087743
P0120,P0054,0.0907157515079908
P0120,P0055,0.14694878013390544
P0120,P0056,0.12410194225068923
P0120,P0057,0.11518251352527828
P0120,P0058,0.0733080446904214
P0120,P0059,0.07627427813361524
P0120,P0060,0.06366726779014573
P0120,P0062,0.28707169952117406
P0120,P0063,0.09253881392119064
P0120,P0064,0.22146943598034946
P0120,P0065,0.0658375308334888
P0120,P0066,0.07725680409593103
P0120,P0067,0.07497668055469187
P0120,P0068,0.22815848931451194
P0120,P0069,0.08208030180544329
P0120,P0070,0.0629935949256887
P0120,P0071,0.5522044648964617
P0120,P0072,0.1157587629293369
P0120,P0073,0.08058785730572311
P0120,P0074,0.08272495491573907
P0120,P0075,0.046535248637107986
P0120,P0076,0.8914847749932633
P0120,P0078,0.1028739920817528
P0120,P0079,0.0718881495761043
P0120,P0080,0.08509628339862779
P0120,P0081,0.5731753829571129
P0120,P0082,0.38101071658064384
P0120,P0083,0.5956345998383186
P0120,P0085,0.10956719109508116
P0120,P0086,0.14386439483448377
P0120,P0087,0.6283388263582281
P0120,P0088,0.0603258503824389
P0120,P0092,0.08522894513193625
P0120,P0093,0.045606616503948774
P0120,P0094,0.08420496237796157
P0120,P0095,0.22968202640797628
P0120,P0096,0.06849698401840681
P0120,P0097,0.07594055096076116
P0120,P0098,0.22600066330866653
P0120,P0099,0.591328275604751
P0120,P0101,0.6602657380345336
P0120,P0102,0.11207947266961012
P0120,P0103,0.09871898513774019
P0120,P0104,0.0969840184068155
P0120,P0105,0.07585971021702631
P0120,P0106,0.22260327923222023
P0120,P0107,0.3953309288394171
P0120,P0108,0.07317952863627884
P0120,P0109,0.26463113819621503
P0120,P0110,0.7290726115705906
P0120,P0113,0.04243724478162636
P0120,P0114,0.09648446406732585
P0120,P0115,0.08841075389175633
P0120,P0116,0.08330534999896358
P0120,P0117,0.07914101527682774
P0120,P0119,0.5836598055676472
P0120,P0121,0.09691665112036979
P0120,P0123,0.6996154882573637
P0120,P0124,0.07656240283564457
P0120,P0125,0.2273397176792488
P0120,P0126,0.6297172646808864
P0120,P0127,0.04957610430528783
