transaction_id,product_id,quantity,unit_price,total_price
T00151,P1191,1,109.54,109.54
T00789,P1191,1,109.54,109.54
T02079,P1191,1,109.54,109.54
T02128,P1191,1,109.54,109.54
T02853,P1191,1,109.54,109.54
T00204,P1191,2,109.54,219.08
T00983,P1191,2,109.54,219.08
T01070,P1191,2,109.54,219.08
T01240,P1191,2,109.54,219.08
T02474,P1191,2,109.54,219.08
T02495,P1191,2,109.54,219.08
T00273,P1191,3,109.54,328.62
T01244,P1191,3,109.54,328.62
T01388,P1191,3,109.54,328.62
T02087,P1191,3,109.54,328.62
T02266,P1191,3,109.54,328.62
T02357,P1191,3,109.54,328.62
T00163,P1191,4,109.54,438.16
T00175,P1191,4,109.54,438.16
T00211,P1191,4,109.54,438.16
T00558,P1191,4,109.54,438.16
T01086,P1191,4,109.54,438.16
T02119,P1191,4,109.54,438.16
T02138,P1191,4,109.54,438.16
T02508,P1191,4,109.54,438.16
T00931,P1192,1,201.83,201.83
T01194,P1192,1,201.83,201.83
T01314,P1192,1,201.83,201.83
T01617,P1192,1,201.83,201.83
T00430,P1192,2,201.83,403.66
T00543,P1192,2,201.83,403.66
T00646,P1192,2,201.83,403.66
T00730,P1192,2,201.83,403.66
T01557,P1192,2,201.83,403.66
T02463,P1192,2,201.83,403.66
T00464,P1192,3,201.83,605.49
T01345,P1192,3,201.83,605.49
T01896,P1192,3,201.83,605.49
T01921,P1192,3,201.83,605.49
T00500,P1192,4,201.83,807.32
T01543,P1192,4,201.83,807.32
T00672,P1193,1,408.41,408.41
T01647,P1193,1,408.41,408.41
T02197,P1193,1,408.41,408.41
T02974,P1193,1,408.41,408.41
T00163,P1193,2,408.41,816.82
T01425,P1193,2,408.41,816.82
T01988,P1193,2,408.41,816.82
T02331,P1193,2,408.41,816.82
T02395,P1193,2,408.41,816.82
T02403,P1193,2,408.41,816.82
T02611,P1193,2,408.41,816.82
T00036,P1193,3,408.41,1225.23
T00122,P1193,3,408.41,1225.23
T00148,P1193,3,408.41,1225.23
T00323,P1193,3,408.41,1225.23
T00568,P1193,3,408.41,1225.23
T00880,P1193,3,408.41,1225.23
T01254,P1193,3,408.41,1225.23
T01696,P1193,3,408.41,1225.23
T02050,P1193,3,408.41,1225.23
T02798,P1193,3,408.41,1225.23
T02827,P1193,3,408.41,1225.23
T00469,P1193,4,408.41,1633.64
T00916,P1193,4,408.41,1633.64
T01708,P1193,4,408.41,1633.64
T01829,P1193,4,408.41,1633.64
T02098,P1193,4,408.41,1633.64
T00455,P1194,1,241.56,241.56
T00642,P1194,1,241.56,241.56
T00775,P1194,1,241.56,241.56
T00783,P1194,1,241.56,241.56
T01016,P1194,1,241.56,241.56
T01025,P1194,1,241.56,241.56
T01621,P1194,1,241.56,241.56
T02433,P1194,1,241.56,241.56
T02787,P1194,1,241.56,241.56
T01397,P1194,2,241.56,483.12
T01767,P1194,2,241.56,483.12
T00028,P1194,3,241.56,724.68
T00572,P1194,3,241.56,724.68
T00589,P1194,3,241.56,724.68
T01123,P1194,3,241.56,724.68
T01129,P1194,3,241.56,724.68
T01719,P1194,3,241.56,724.68
T01750,P1194,3,241.56,724.68
T02212,P1194,3,241.56,724.68
T02767,P1194,3,241.56,724.68
T01160,P1194,4,241.56,966.24
T02087,P1194,4,241.56,966.24
T00628,P1195,1,357.97,357.97
T00912,P1195,1,357.97,357.97
T02037,P1195,1,357.97,357.97
T02465,P1195,1,357.97,357.97
T02709,P1195,1,357.97,357.97
T02897,P1195,1,357.97,357.97
T00052,P1195,2,357.97,715.94
T00478,P1195,2,357.97,715.94
T01189,P1195,2,357.97,715.94
T01232,P1195,2,357.97,715.94
T01461,P1195,2,357.97,715.94
T02082,P1195,2,357.97,715.94
T02093,P1195,2,357.97,715.94
T02253,P1195,2,357.97,715.94
T02403,P1195,2,357.97,715.94
T02412,P1195,2,357.97,715.94
T00445,P1195,3,357.97,1073.91
T00789,P1195,3,357.97,1073.91
T01241,P1195,3,357.97,1073.91
T00090,P1195,4,357.97,1431.88
T00635,P1195,4,357.97,1431.88
T01854,P1195,4,357.97,1431.88
T01929,P1195,4,357.97,1431.88
T02118,P1195,4,357.97,1431.88
T02382,P1195,4,357.97,1431.88
T02927,P1195,4,357.97,1431.88
T00082,P1196,1,381.05,381.05
T00109,P1196,1,381.05,381.05
T00443,P1196,1,381.05,381.05
T00503,P1196,1,381.05,381.05
T01805,P1196,1,381.05,381.05
T02036,P1196,1,381.05,381.05
T02253,P1196,1,381.05,381.05
T02675,P1196,1,381.05,381.05
T02676,P1196,1,381.05,381.05
T00452,P1196,2,381.05,762.1
T00839,P1196,2,381.05,762.1
T00947,P1196,2,381.05,762.1
T01113,P1196,2,381.05,762.1
T00214,P1196,3,381.05,1143.15
T00297,P1196,3,381.05,1143.15
T00607,P1196,3,381.05,1143.15
T01303,P1196,3,381.05,1143.15
T01780,P1196,3,381.05,1143.15
T02359,P1196,3,381.05,1143.15
T00390,P1196,4,381.05,1524.2
T00591,P1196,4,381.05,1524.2
T00672,P1196,4,381.05,1524.2
T01222,P1196,4,381.05,1524.2
T01459,P1196,4,381.05,1524.2
T00348,P1197,1,430.39,430.39
T00359,P1197,1,430.39,430.39
T01929,P1197,1,430.39,430.39
T01971,P1197,1,430.39,430.39
T02547,P1197,1,430.39,430.39
T02776,P1197,1,430.39,430.39
T02907,P1197,1,430.39,430.39
T00349,P1197,2,430.39,860.78
T00574,P1197,2,430.39,860.78
T01441,P1197,2,430.39,860.78
T01812,P1197,2,430.39,860.78
T02157,P1197,2,430.39,860.78
T02497,P1197,2,430.39,860.78
T00264,P1197,3,430.39,1291.17
T00394,P1197,3,430.39,1291.17
T01109,P1197,3,430.39,1291.17
T01443,P1197,3,430.39,1291.17
T01457,P1197,3,430.39,1291.17
T01842,P1197,3,430.39,1291.17
T02460,P1197,3,430.39,1291.17
T02555,P1197,3,430.39,1291.17
T00136,P1197,4,430.39,1721.56
T00784,P1197,4,430.39,1721.56
T01269,P1197,4,430.39,1721.56
T02635,P1197,4,430.39,1721.56
T00156,P1198,1,108.73,108.73
T00693,P1198,1,108.73,108.73
T01235,P1198,1,108.73,108.73
T01512,P1198,1,108.73,108.73
T01543,P1198,1,108.73,108.73
T01566,P1198,1,108.73,108.73
T01871,P1198,1,108.73,108.73
T02272,P1198,1,108.73,108.73
T02367,P1198,1,108.73,108.73
T00311,P1198,2,108.73,217.46
T01018,P1198,2,108.73,217.46
T01047,P1198,2,108.73,217.46
T01231,P1198,2,108.73,217.46
T01587,P1198,2,108.73,217.46
T01742,P1198,2,108.73,217.46
T01841,P1198,2,108.73,217.46
T02101,P1198,2,108.73,217.46
T02634,P1198,2,108.73,217.46
T02789,P1198,2,108.73,217.46
T02955,P1198,2,108.73,217.46
T01010,P1198,3,108.73,326.19
T01477,P1198,3,108.73,326.19
T01648,P1198,3,108.73,326.19
T01790,P1198,3,108.73,326.19
T01796,P1198,3,108.73,326.19
T02706,P1198,3,108.73,326.19
T01011,P1198,4,108.73,434.92
T02446,P1198,4,108.73,434.92
T02947,P1198,4,108.73,434.92
T00541,P1199,1,219.41,219.41
T01037,P1199,1,219.41,219.41
T01426,P1199,1,219.41,219.41
T01664,P1199,1,219.41,219.41
T00287,P1199,2,219.41,438.82
T00506,P1199,2,219.41,438.82
T00693,P1199,2,219.41,438.82
T00937,P1199,2,219.41,438.82
T01582,P1199,2,219.41,438.82
T01659,P1199,2,219.41,438.82
T01775,P1199,2,219.41,438.82
T02186,P1199,2,219.41,438.82
T02482,P1199,2,219.41,438.82
T02844,P1199,2,219.41,438.82
T00071,P1199,3,219.41,658.23
T00416,P1199,3,219.41,658.23
T00874,P1199,3,219.41,658.23
T01227,P1199,3,219.41,658.23
T02353,P1199,3,219.41,658.23
T02708,P1199,3,219.41,658.23
T01092,P1199,4,219.41,877.64
T01912,P1199,4,219.41,877.64
T02263,P1199,4,219.41,877.64
T02421,P1199,4,219.41,877.64
T00449,P1200,1,463.63,463.63
T00703,P1200,1,463.63,463.63
T02976,P1200,1,463.63,463.63
T01199,P1200,2,463.63,927.26
T01425,P1200,2,463.63,927.26
T01445,P1200,2,463.63,927.26
T01469,P1200,2,463.63,927.26
T01514,P1200,2,463.63,927.26
T01589,P1200,2,463.63,927.26
T01900,P1200,2,463.63,927.26
T02197,P1200,2,463.63,927.26
T02492,P1200,2,463.63,927.26
T02545,P1200,2,463.63,927.26
T01401,P1200,3,463.63,1390.89
T00413,P1200,4,463.63,1854.52
T00884,P1200,4,463.63,1854.52
T00970,P1200,4,463.63,1854.52
T01046,P1200,4,463.63,1854.52
T01142,P1200,4,463.63,1854.52
T01320,P1200,4,463.63,1854.52
T01609,P1200,4,463.63,1854.52
T01855,P1200,4,463.63,1854.52
T02653,P1200,4,463.63,1854.52
T02675,P1200,4,463.63,1854.52
T00050,P1201,1,177.77,177.77
T00900,P1201,1,177.77,177.77
T01534,P1201,1,177.77,177.77
T02142,P1201,1,177.77,177.77
T02575,P1201,1,177.77,177.77
T02712,P1201,1,177.77,177.77
T02783,P1201,1,177.77,177.77
T00220,P1201,2,177.77,355.54
T00837,P1201,2,177.77,355.54
T01349,P1201,2,177.77,355.54
T01499,P1201,2,177.77,355.54
T01846,P1201,2,177.77,355.54
T02030,P1201,2,177.77,355.54
T02271,P1201,2,177.77,355.54
T00026,P1201,3,177.77,533.31
T00483,P1201,3,177.77,533.31
T00847,P1201,3,177.77,533.31
T00992,P1201,3,177.77,533.31
T01474,P1201,3,177.77,533.31
T01696,P1201,3,177.77,533.31
T00223,P1201,4,177.77,711.08
T00741,P1201,4,177.77,711.08
T00766,P1201,4,177.77,711.08
T00885,P1201,4,177.77,711.08
T02002,P1201,4,177.77,711.08
T02186,P1201,4,177.77,711.08
T02623,P1201,4,177.77,711.08
T00375,P1202,1,224.7,224.7
T00670,P1202,1,224.7,224.7
T01500,P1202,1,224.7,224.7
T01847,P1202,1,224.7,224.7
T01874,P1202,1,224.7,224.7
T02622,P1202,1,224.7,224.7
T00165,P1202,2,224.7,449.4
T00187,P1202,2,224.7,449.4
T00260,P1202,2,224.7,449.4
T00327,P1202,2,224.7,449.4
T00343,P1202,2,224.7,449.4
T00845,P1202,2,224.7,449.4
T01712,P1202,2,224.7,449.4
T01737,P1202,2,224.7,449.4
T02615,P1202,2,224.7,449.4
T00557,P1202,3,224.7,674.1
T00986,P1202,3,224.7,674.1
T01270,P1202,3,224.7,674.1
T01681,P1202,3,224.7,674.1
T01729,P1202,3,224.7,674.1
T01858,P1202,3,224.7,674.1
T01864,P1202,3,224.7,674.1
T00180,P1202,4,224.7,898.8
T00373,P1202,4,224.7,898.8
T00493,P1202,4,224.7,898.8
T00600,P1202,4,224.7,898.8
T00757,P1202,4,224.7,898.8
T01050,P1202,4,224.7,898.8
T02393,P1202,4,224.7,898.8
T00095,P1203,1,246.05,246.05
T01058,P1203,1,246.05,246.05
T01992,P1203,1,246.05,246.05
T02483,P1203,1,246.05,246.05
T02568,P1203,1,246.05,246.05
T02697,P1203,1,246.05,246.05
T00904,P1203,2,246.05,492.1
T01196,P1203,2,246.05,492.1
T01329,P1203,2,246.05,492.1
T01568,P1203,2,246.05,492.1
T01754,P1203,2,246.05,492.1
T01757,P1203,2,246.05,492.1
T01901,P1203,2,246.05,492.1
T02592,P1203,2,246.05,492.1
T02671,P1203,2,246.05,492.1
T02709,P1203,2,246.05,492.1
T00262,P1203,3,246.05,738.15
T00605,P1203,3,246.05,738.15
T00950,P1203,3,246.05,738.15
T02472,P1203,3,246.05,738.15
T02952,P1203,3,246.05,738.15
T00936,P1203,4,246.05,984.2
T01221,P1203,4,246.05,984.2
T01700,P1203,4,246.05,984.2
T01876,P1203,4,246.05,984.2
T02202,P1203,4,246.05,984.2
T02433,P1203,4,246.05,984.2
T00214,P1204,1,118.12,118.12
T00361,P1204,1,118.12,118.12
T01068,P1204,1,118.12,118.12
T01131,P1204,1,118.12,118.12
T02456,P1204,1,118.12,118.12
T00119,P1204,2,118.12,236.24
T00664,P1204,2,118.12,236.24
T01146,P1204,2,118.12,236.24
T01226,P1204,2,118.12,236.24
T01941,P1204,2,118.12,236.24
T01984,P1204,2,118.12,236.24
T02296,P1204,2,118.12,236.24
T00203,P1204,3,118.12,354.36
T00556,P1204,3,118.12,354.36
T00630,P1204,3,118.12,354.36
T01193,P1204,3,118.12,354.36
T01243,P1204,3,118.12,354.36
T01457,P1204,3,118.12,354.36
T01717,P1204,3,118.12,354.36
T02026,P1204,3,118.12,354.36
T02204,P1204,3,118.12,354.36
T00043,P1204,4,118.12,472.48
T00368,P1204,4,118.12,472.48
T00560,P1204,4,118.12,472.48
T00838,P1204,4,118.12,472.48
T01011,P1204,4,118.12,472.48
T02324,P1204,4,118.12,472.48
T02770,P1204,4,118.12,472.48
T00058,P1205,1,454.39,454.39
T01009,P1205,1,454.39,454.39
T01030,P1205,1,454.39,454.39
T01497,P1205,1,454.39,454.39
T01554,P1205,1,454.39,454.39
T01721,P1205,1,454.39,454.39
T02003,P1205,1,454.39,454.39
T02147,P1205,1,454.39,454.39
T02861,P1205,1,454.39,454.39
T00896,P1205,2,454.39,908.78
T01080,P1205,2,454.39,908.78
T01192,P1205,2,454.39,908.78
T01617,P1205,2,454.39,908.78
T02478,P1205,2,454.39,908.78
T02682,P1205,2,454.39,908.78
T00237,P1205,3,454.39,1363.17
T00399,P1205,3,454.39,1363.17
T00832,P1205,3,454.39,1363.17
T00865,P1205,3,454.39,1363.17
T01085,P1205,3,454.39,1363.17
T01410,P1205,3,454.39,1363.17
T01922,P1205,3,454.39,1363.17
T02206,P1205,3,454.39,1363.17
T02531,P1205,3,454.39,1363.17
T00312,P1205,4,454.39,1817.56
T01552,P1205,4,454.39,1817.56
T01765,P1205,4,454.39,1817.56
T01916,P1205,4,454.39,1817.56
T02178,P1205,4,454.39,1817.56
T02326,P1205,4,454.39,1817.56
T00399,P1206,1,200.64,200.64
T00566,P1206,1,200.64,200.64
T02209,P1206,1,200.64,200.64
T02652,P1206,1,200.64,200.64
T00356,P1206,2,200.64,401.28
T00473,P1206,2,200.64,401.28
T01483,P1206,2,200.64,401.28
T02298,P1206,2,200.64,401.28
T02403,P1206,2,200.64,401.28
T02472,P1206,2,200.64,401.28
T02545,P1206,2,200.64,401.28
T02713,P1206,2,200.64,401.28
T00522,P1206,3,200.64,601.92
T00979,P1206,3,200.64,601.92
T02410,P1206,3,200.64,601.92
T00048,P1206,4,200.64,802.56
T00227,P1206,4,200.64,802.56
T00516,P1206,4,200.64,802.56
T01000,P1206,4,200.64,802.56
T01351,P1206,4,200.64,802.56
T01916,P1206,4,200.64,802.56
T00850,P1207,1,475.03,475.03
T00880,P1207,1,475.03,475.03
T01046,P1207,1,475.03,475.03
T01932,P1207,1,475.03,475.03
T02214,P1207,1,475.03,475.03
T02974,P1207,1,475.03,475.03
T00783,P1207,2,475.03,950.06
T01725,P1207,2,475.03,950.06
T02074,P1207,2,475.03,950.06
T02161,P1207,2,475.03,950.06
T00366,P1207,3,475.03,1425.09
T01272,P1207,3,475.03,1425.09
T01824,P1207,3,475.03,1425.09
T02022,P1207,3,475.03,1425.09
T02078,P1207,3,475.03,1425.09
T00766,P1207,4,475.03,1900.12
T01504,P1207,4,475.03,1900.12
T02168,P1207,4,475.03,1900.12
T02751,P1207,4,475.03,1900.12
T02978,P1207,4,475.03,1900.12
T00370,P1208,1,246.67,246.67
T01088,P1208,1,246.67,246.67
T01242,P1208,1,246.67,246.67
T01572,P1208,1,246.67,246.67
T01798,P1208,1,246.67,246.67
T02421,P1208,1,246.67,246.67
T02592,P1208,1,246.67,246.67
T02747,P1208,1,246.67,246.67
T00048,P1208,2,246.67,493.34
T00256,P1208,2,246.67,493.34
T00265,P1208,2,246.67,493.34
T00267,P1208,2,246.67,493.34
T00871,P1208,2,246.67,493.34
T00942,P1208,2,246.67,493.34
T01532,P1208,2,246.67,493.34
T01825,P1208,2,246.67,493.34
T02756,P1208,2,246.67,493.34
T00336,P1208,3,246.67,740.01
T00720,P1208,3,246.67,740.01
T00899,P1208,3,246.67,740.01
T00952,P1208,3,246.67,740.01
T01100,P1208,3,246.67,740.01
T02104,P1208,3,246.67,740.01
T02233,P1208,3,246.67,740.01
T02242,P1208,3,246.67,740.01
T02880,P1208,3,246.67,740.01
T00904,P1208,4,246.67,986.68
T00933,P1208,4,246.67,986.68
T01077,P1208,4,246.67,986.68
T01286,P1208,4,246.67,986.68
T01329,P1208,4,246.67,986.68
T01340,P1208,4,246.67,986.68
T02306,P1208,4,246.67,986.68
T02675,P1208,4,246.67,986.68
T00355,P1209,1,148.36,148.36
T00626,P1209,1,148.36,148.36
T00864,P1209,1,148.36,148.36
T02084,P1209,1,148.36,148.36
T02357,P1209,1,148.36,148.36
T02617,P1209,1,148.36,148.36
T02946,P1209,1,148.36,148.36
T02991,P1209,1,148.36,148.36
T00639,P1209,2,148.36,296.72
T00838,P1209,2,148.36,296.72
T01718,P1209,2,148.36,296.72
T01866,P1209,2,148.36,296.72
T02191,P1209,2,148.36,296.72
T00218,P1209,3,148.36,445.08
T00716,P1209,3,148.36,445.08
T01185,P1209,3,148.36,445.08
T02393,P1209,3,148.36,445.08
T02596,P1209,3,148.36,445.08
T02783,P1209,3,148.36,445.08
T01163,P1209,4,148.36,593.44
T01178,P1209,4,148.36,593.44
T01231,P1209,4,148.36,593.44
T01899,P1209,4,148.36,593.44
T02384,P1209,4,148.36,593.44
T02445,P1209,4,148.36,593.44
T02529,P1209,4,148.36,593.44
T02680,P1209,4,148.36,593.44
T01720,P1210,1,60.26,60.26
T02057,P1210,1,60.26,60.26
T02914,P1210,1,60.26,60.26
T01412,P1210,2,60.26,120.52
T01746,P1210,2,60.26,120.52
T02477,P1210,2,60.26,120.52
T00149,P1210,3,60.26,180.78
T00766,P1210,3,60.26,180.78
T01822,P1210,3,60.26,180.78
T02639,P1210,3,60.26,180.78
T00002,P1210,4,60.26,241.04
T00827,P1210,4,60.26,241.04
T00975,P1210,4,60.26,241.04
T01642,P1210,4,60.26,241.04
T01666,P1210,4,60.26,241.04
T01908,P1210,4,60.26,241.04
T02120,P1210,4,60.26,241.04
T02331,P1210,4,60.26,241.04
T00020,P1211,1,56.81,56.81
T00130,P1211,1,56.81,56.81
T00179,P1211,1,56.81,56.81
T00206,P1211,1,56.81,56.81
T02261,P1211,1,56.81,56.81
T02670,P1211,1,56.81,56.81
T02727,P1211,1,56.81,56.81
T00065,P1211,2,56.81,113.62
T00439,P1211,2,56.81,113.62
T00763,P1211,2,56.81,113.62
T02069,P1211,2,56.81,113.62
T02559,P1211,2,56.81,113.62
T01194,P1211,3,56.81,170.43
T01634,P1211,3,56.81,170.43
T02699,P1211,3,56.81,170.43
T00141,P1211,4,56.81,227.24
T00824,P1211,4,56.81,227.24
T00977,P1211,4,56.81,227.24
T02649,P1211,4,56.81,227.24
T00438,P1212,1,270.32,270.32
T00443,P1212,1,270.32,270.32
T01023,P1212,1,270.32,270.32
T01208,P1212,1,270.32,270.32
T01426,P1212,1,270.32,270.32
T01546,P1212,1,270.32,270.32
T01681,P1212,1,270.32,270.32
T02476,P1212,1,270.32,270.32
T02608,P1212,1,270.32,270.32
T00225,P1212,2,270.32,540.64
T01572,P1212,2,270.32,540.64
T01715,P1212,2,270.32,540.64
T02385,P1212,2,270.32,540.64
T02453,P1212,2,270.32,540.64
T00536,P1212,3,270.32,810.96
T01741,P1212,3,270.32,810.96
T02998,P1212,3,270.32,810.96
T00366,P1212,4,270.32,1081.28
T00405,P1212,4,270.32,1081.28
T01189,P1212,4,270.32,1081.28
T01313,P1212,4,270.32,1081.28
T01720,P1212,4,270.32,1081.28
T02233,P1212,4,270.32,1081.28
T02956,P1212,4,270.32,1081.28
T00686,P1213,1,119.91,119.91
T01575,P1213,1,119.91,119.91
T02517,P1213,1,119.91,119.91
T02611,P1213,1,119.91,119.91
T02799,P1213,1,119.91,119.91
T00260,P1213,2,119.91,239.82
T00664,P1213,2,119.91,239.82
T01470,P1213,2,119.91,239.82
T01781,P1213,2,119.91,239.82
T02327,P1213,2,119.91,239.82
T02471,P1213,2,119.91,239.82
T02515,P1213,2,119.91,239.82
T00487,P1213,3,119.91,359.73
T02268,P1213,3,119.91,359.73
T02452,P1213,3,119.91,359.73
T00063,P1213,4,119.91,479.64
T00065,P1213,4,119.91,479.64
T00574,P1213,4,119.91,479.64
T00775,P1213,4,119.91,479.64
T00913,P1213,4,119.91,479.64
T01412,P1213,4,119.91,479.64
T01740,P1213,4,119.91,479.64
T01750,P1213,4,119.91,479.64
T02147,P1213,4,119.91,479.64
T02224,P1213,4,119.91,479.64
T02554,P1213,4,119.91,479.64
T02865,P1213,4,119.91,479.64
T00091,P1214,1,330.71,330.71
T00783,P1214,1,330.71,330.71
T00827,P1214,1,330.71,330.71
T01917,P1214,1,330.71,330.71
T02305,P1214,1,330.71,330.71
T02347,P1214,1,330.71,330.71
T02645,P1214,1,330.71,330.71
T01431,P1214,2,330.71,661.42
T02072,P1214,2,330.71,661.42
T02191,P1214,2,330.71,661.42
T02782,P1214,2,330.71,661.42
T01055,P1214,3,330.71,992.13
T00068,P1214,4,330.71,1322.84
T01138,P1214,4,330.71,1322.84
T01333,P1214,4,330.71,1322.84
T01861,P1214,4,330.71,1322.84
T01928,P1214,4,330.71,1322.84
T02532,P1214,4,330.71,1322.84
T02826,P1214,4,330.71,1322.84
T02912,P1214,4,330.71,1322.84
T02957,P1214,4,330.71,1322.84
T00009,P1215,1,175.77,175.77
T00727,P1215,1,175.77,175.77
T01165,P1215,1,175.77,175.77
T01290,P1215,1,175.77,175.77
T01634,P1215,1,175.77,175.77
T02102,P1215,1,175.77,175.77
T00507,P1215,2,175.77,351.54
T00824,P1215,2,175.77,351.54
T02093,P1215,2,175.77,351.54
T02458,P1215,2,175.77,351.54
T00864,P1215,3,175.77,527.31
T01029,P1215,3,175.77,527.31
T01082,P1215,3,175.77,527.31
T01115,P1215,3,175.77,527.31
T01336,P1215,3,175.77,527.31
T01755,P1215,3,175.77,527.31
T01092,P1215,4,175.77,703.08
T01162,P1215,4,175.77,703.08
T01927,P1215,4,175.77,703.08
T02301,P1215,4,175.77,703.08
T02915,P1215,4,175.77,703.08
T00535,P1216,1,174.04,174.04
T00600,P1216,1,174.04,174.04
T00651,P1216,1,174.04,174.04
T02703,P1216,1,174.04,174.04
T00351,P1216,2,174.04,348.08
T01049,P1216,2,174.04,348.08
T01730,P1216,2,174.04,348.08
T01760,P1216,2,174.04,348.08
T02235,P1216,2,174.04,348.08
T02660,P1216,2,174.04,348.08
T02758,P1216,2,174.04,348.08
T00068,P1216,3,174.04,522.12
T01945,P1216,3,174.04,522.12
T02167,P1216,3,174.04,522.12
T02207,P1216,3,174.04,522.12
T02513,P1216,3,174.04,522.12
T00303,P1216,4,174.04,696.16
T00414,P1216,4,174.04,696.16
T01645,P1216,4,174.04,696.16
T01910,P1216,4,174.04,696.16
T00298,P1217,1,223.77,223.77
T00760,P1217,1,223.77,223.77
T01335,P1217,1,223.77,223.77
T02020,P1217,1,223.77,223.77
T00186,P1217,2,223.77,447.54
T01060,P1217,2,223.77,447.54
T01570,P1217,2,223.77,447.54
T01713,P1217,2,223.77,447.54
T01726,P1217,2,223.77,447.54
T02089,P1217,2,223.77,447.54
T02379,P1217,2,223.77,447.54
T02551,P1217,2,223.77,447.54
T02602,P1217,2,223.77,447.54
T02764,P1217,2,223.77,447.54
T00300,P1217,3,223.77,671.31
T01451,P1217,3,223.77,671.31
T01894,P1217,3,223.77,671.31
T02119,P1217,3,223.77,671.31
T02312,P1217,3,223.77,671.31
T02445,P1217,3,223.77,671.31
T02722,P1217,3,223.77,671.31
T02805,P1217,3,223.77,671.31
T02868,P1217,3,223.77,671.31
T00580,P1217,4,223.77,895.08
T00642,P1217,4,223.77,895.08
T00984,P1217,4,223.77,895.08
T01728,P1217,4,223.77,895.08
T02094,P1217,4,223.77,895.08
T02302,P1217,4,223.77,895.08
T02395,P1217,4,223.77,895.08
T02487,P1217,4,223.77,895.08
T00219,P1218,1,401.63,401.63
T01362,P1218,1,401.63,401.63
T01434,P1218,1,401.63,401.63
T02224,P1218,1,401.63,401.63
T02637,P1218,1,401.63,401.63
T01364,P1218,2,401.63,803.26
T01814,P1218,2,401.63,803.26
T02326,P1218,2,401.63,803.26
T02379,P1218,2,401.63,803.26
T00321,P1218,3,401.63,1204.89
T02641,P1218,3,401.63,1204.89
T02976,P1218,3,401.63,1204.89
T00589,P1218,4,401.63,1606.52
T01549,P1218,4,401.63,1606.52
T01669,P1218,4,401.63,1606.52
T02465,P1218,4,401.63,1606.52
T02835,P1218,4,401.63,1606.52
T02958,P1218,4,401.63,1606.52
T00497,P1219,1,135.64,135.64
T00797,P1219,1,135.64,135.64
T01449,P1219,1,135.64,135.64
T01720,P1219,1,135.64,135.64
T01774,P1219,1,135.64,135.64
T02270,P1219,1,135.64,135.64
T02467,P1219,1,135.64,135.64
T02990,P1219,1,135.64,135.64
T00044,P1219,2,135.64,271.28
T00128,P1219,2,135.64,271.28
T00133,P1219,2,135.64,271.28
T01059,P1219,2,135.64,271.28
T01306,P1219,2,135.64,271.28
T01402,P1219,2,135.64,271.28
T02106,P1219,2,135.64,271.28
T02404,P1219,2,135.64,271.28
T00863,P1219,3,135.64,406.92
T01366,P1219,3,135.64,406.92
T01435,P1219,3,135.64,406.92
T00139,P1219,4,135.64,542.56
T00397,P1219,4,135.64,542.56
T00913,P1219,4,135.64,542.56
T01293,P1219,4,135.64,542.56
T01687,P1219,4,135.64,542.56
T02529,P1219,4,135.64,542.56
T02976,P1219,4,135.64,542.56
T00081,P1220,1,212.1,212.1
T00103,P1220,1,212.1,212.1
T00304,P1220,1,212.1,212.1
T01163,P1220,1,212.1,212.1
T01262,P1220,1,212.1,212.1
T00148,P1220,2,212.1,424.2
T01013,P1220,2,212.1,424.2
T00817,P1220,3,212.1,636.3
T01078,P1220,3,212.1,636.3
T01151,P1220,3,212.1,636.3
T01320,P1220,3,212.1,636.3
T01846,P1220,3,212.1,636.3
T01890,P1220,3,212.1,636.3
T02240,P1220,3,212.1,636.3
T02691,P1220,3,212.1,636.3
T00705,P1220,4,212.1,848.4
T01061,P1220,4,212.1,848.4
T01277,P1220,4,212.1,848.4
T02412,P1220,4,212.1,848.4
T02889,P1220,4,212.1,848.4
T00090,P1221,1,110.15,110.15
T00595,P1221,1,110.15,110.15
T01215,P1221,1,110.15,110.15
T01409,P1221,1,110.15,110.15
T02152,P1221,1,110.15,110.15
T02395,P1221,1,110.15,110.15
T02725,P1221,1,110.15,110.15
T01222,P1221,2,110.15,220.3
T01501,P1221,2,110.15,220.3
T02269,P1221,2,110.15,220.3
T02433,P1221,2,110.15,220.3
T02640,P1221,2,110.15,220.3
T02844,P1221,2,110.15,220.3
T00014,P1221,3,110.15,330.45
T00882,P1221,3,110.15,330.45
T00907,P1221,3,110.15,330.45
T02017,P1221,3,110.15,330.45
T02204,P1221,3,110.15,330.45
T00208,P1221,4,110.15,440.6
T00250,P1221,4,110.15,440.6
T00993,P1221,4,110.15,440.6
T01053,P1221,4,110.15,440.6
T01435,P1221,4,110.15,440.6
T01502,P1221,4,110.15,440.6
T01511,P1221,4,110.15,440.6
T01895,P1221,4,110.15,440.6
T01998,P1221,4,110.15,440.6
T02565,P1221,4,110.15,440.6
T02587,P1221,4,110.15,440.6
T02971,P1221,4,110.15,440.6
T00699,P1222,1,191.35,191.35
T01640,P1222,1,191.35,191.35
T01983,P1222,1,191.35,191.35
T02631,P1222,1,191.35,191.35
T00532,P1222,2,191.35,382.7
T00982,P1222,2,191.35,382.7
T01663,P1222,2,191.35,382.7
T01743,P1222,2,191.35,382.7
T02258,P1222,2,191.35,382.7
T02812,P1222,2,191.35,382.7
