store_id,product_id,stock_level
S009,P1187,132
S009,P1204,132
S009,P1316,132
S009,P1047,133
S009,P1209,133
S009,P1269,133
S009,P1202,134
S009,P1026,137
S009,P1127,137
S009,P1144,137
S009,P1234,138
S009,P1078,139
S009,P1153,139
S009,P1071,140
S009,P1128,140
S009,P1139,140
S009,P1059,143
S009,P1220,143
S009,P1227,144
S009,P1104,145
S009,P1170,145
S009,P1189,145
S009,P1160,146
S009,P1195,146
S009,P1280,146
S009,P1051,147
S009,P1066,147
S009,P1101,147
S009,P1244,147
S009,P1045,148
S009,P1100,148
S009,P1247,148
S009,P1258,148
S009,P1282,148
S009,P1142,149
S009,P1167,149
S009,P1179,149
S009,P1186,149
S009,P1263,149
S009,P1095,150
S009,P1199,150
S009,P1294,150
S009,P1035,151
S009,P1259,151
S009,P1061,152
S009,P1221,153
S009,P1308,153
S009,P1055,155
S009,P1165,155
S009,P1329,155
S009,P1083,156
S009,P1197,156
S009,P1286,156
S009,P1337,156
S009,P1021,157
S009,P1245,157
S009,P1333,157
S009,P1176,158
S009,P1111,159
S009,P1122,159
S009,P1312,159
S009,P1028,160
S009,P1183,160
S009,P1284,160
S009,P1302,160
S009,P1067,161
S009,P1239,161
S009,P1323,161
S009,P1097,164
S009,P1261,164
S009,P1009,165
S009,P1320,165
S009,P1324,165
S009,P1143,166
S009,P1162,166
S009,P1212,166
S009,P1016,167
S009,P1108,169
S009,P1255,169
S009,P1289,169
S009,P1341,169
S009,P1076,171
S009,P1178,171
S009,P1038,172
S009,P1090,172
S009,P1110,172
S009,P1315,172
S009,P1131,173
S009,P1185,173
S009,P1188,173
S009,P1182,174
S009,P1325,174
S009,P1276,176
S009,P1321,176
S009,P1357,176
S009,P1174,177
S009,P1355,177
S009,P1050,179
S009,P1084,179
S009,P1087,179
S009,P1115,179
S009,P1335,179
S009,P1011,180
S009,P1068,180
S009,P1354,180
S009,P1036,181
S009,P1124,181
S009,P1248,181
S009,P1001,182
S009,P1114,182
S009,P1237,182
S009,P1310,182
S009,P1012,183
S009,P1118,183
S009,P1039,186
S009,P1085,187
S009,P1336,187
S009,P1107,188
S009,P1331,188
S009,P1203,190
S009,P1132,191
S009,P1285,191
S009,P1254,193
S009,P1018,194
S009,P1105,194
S009,P1155,194
S009,P1092,196
S009,P1213,196
S009,P1301,196
S009,P1340,196
S009,P1230,198
S009,P1106,199
S009,P1350,199
S009,P1206,200
S010,P1225,0
S010,P1210,1
S010,P1313,1
S010,P1003,2
S010,P1083,2
S010,P1298,2
S010,P1292,3
S010,P1333,3
S010,P1229,5
S010,P1067,6
S010,P1133,6
S010,P1248,6
S010,P1088,7
S010,P1239,8
S010,P1202,9
S010,P1318,9
S010,P1124,10
S010,P1183,10
S010,P1232,10
S010,P1262,10
S010,P1301,10
S010,P1171,12
S010,P1110,13
S010,P1128,13
S010,P1195,13
S010,P1310,13
S010,P1097,14
S010,P1141,14
S010,P1312,14
S010,P1080,15
S010,P1358,16
S010,P1256,17
S010,P1008,18
S010,P1193,18
S010,P1047,19
S010,P1074,19
S010,P1113,19
S010,P1131,19
S010,P1276,19
S010,P1147,20
S010,P1243,20
S010,P1280,20
S010,P1069,21
S010,P1223,21
S010,P1341,21
S010,P1092,22
S010,P1035,23
S010,P1355,23
S010,P1018,24
S010,P1055,24
S010,P1066,24
S010,P1158,24
S010,P1245,24
S010,P1290,24
S010,P1359,24
S010,P1086,25
S010,P1028,26
S010,P1049,26
S010,P1102,26
S010,P1085,28
S010,P1198,28
S010,P1329,28
S010,P1004,29
S010,P1117,29
S010,P1130,29
S010,P1353,29
S010,P1112,31
S010,P1037,32
S010,P1346,33
S010,P1094,34
S010,P1114,34
S010,P1139,34
S010,P1032,36
S010,P1126,36
S010,P1215,36
S010,P1316,37
S010,P1351,37
S010,P1077,38
S010,P1253,38
S010,P1349,38
S010,P1079,39
S010,P1279,39
S010,P1163,40
S010,P1322,40
S010,P1338,40
S010,P1107,41
S010,P1212,42
S010,P1027,43
S010,P1103,43
S010,P1146,44
S010,P1196,44
S010,P1357,44
S010,P1093,45
S010,P1009,46
S010,P1036,46
S010,P1255,46
S010,P1285,46
S010,P1044,48
S010,P1197,49
S010,P1281,49
S010,P1091,51
S010,P1122,51
S010,P1173,51
S010,P1352,52
S010,P1023,53
S010,P1052,54
S010,P1199,54
S010,P1259,54
S010,P1286,56
S010,P1013,57
S010,P1188,59
S010,P1207,59
S010,P1347,60
S010,P1056,61
S010,P1186,61
S010,P1064,62
S010,P1108,63
S010,P1172,63
S010,P1267,63
S010,P1331,63
S010,P1334,63
S010,P1029,64
S010,P1273,64
S010,P1356,64
S010,P1241,65
S010,P1251,66
S010,P1345,66
S010,P1295,67
S010,P1024,68
S010,P1300,69
S010,P1236,70
S010,P1271,70
S010,P1033,71
S010,P1076,72
S010,P1177,72
S010,P1218,74
S010,P1288,74
S010,P1140,75
S010,P1304,76
S010,P1335,76
S010,P1057,77
S010,P1071,77
S010,P1020,79
S010,P1181,79
S010,P1205,79
S010,P1042,80
S010,P1058,80
S010,P1090,80
S010,P1106,80
S010,P1209,80
S010,P1030,81
S010,P1149,81
S010,P1238,83
S010,P1115,84
S010,P1136,84
S010,P1222,84
S010,P1254,84
S010,P1269,84
S010,P1081,85
S010,P1002,86
S010,P1084,86
S010,P1100,86
S010,P1125,86
S010,P1135,86
S010,P1303,88
S010,P1087,90
S010,P1070,91
S010,P1325,92
S010,P1343,92
S010,P1174,93
S010,P1252,93
S010,P1264,93
S010,P1278,93
S010,P1297,93
S010,P1012,94
S010,P1025,94
S010,P1234,94
S010,P1344,94
S010,P1182,95
S010,P1006,96
S010,P1277,96
S010,P1145,97
S010,P1348,97
S010,P1175,99
S010,P1184,99
S010,P1191,99
S010,P1250,99
S010,P1206,100
S010,P1213,100
S010,P1217,102
S010,P1233,102
S010,P1354,102
S010,P1142,103
S010,P1246,103
S010,P1293,103
S010,P1040,104
S010,P1063,104
S010,P1180,104
S010,P1054,105
S010,P1129,105
S010,P1169,105
S010,P1062,106
S010,P1065,106
S010,P1270,106
S010,P1039,107
S010,P1152,107
S010,P1224,107
S010,P1153,108
S010,P1214,108
S010,P1247,108
S010,P1299,109
S010,P1189,111
S010,P1221,111
S010,P1266,111
S010,P1015,112
S010,P1160,112
S010,P1282,112
S010,P1043,113
S010,P1342,114
S010,P1005,115
S010,P1048,116
S010,P1000,117
S010,P1249,117
S010,P1089,118
S010,P1328,118
S010,P1161,119
S010,P1284,119
S010,P1307,119
S010,P1321,119
S010,P1123,121
S010,P1194,121
S010,P1226,121
S010,P1154,122
S010,P1119,123
S010,P1162,123
S010,P1051,124
S010,P1116,125
S010,P1274,126
S010,P1179,127
S010,P1230,127
S010,P1170,129
S010,P1296,129
S010,P1187,130
S010,P1287,130
S010,P1260,131
S010,P1242,132
S010,P1019,133
S010,P1038,133
S010,P1219,134
S010,P1001,135
S010,P1200,135
S010,P1227,135
S010,P1201,136
S010,P1323,136
S010,P1082,137
S010,P1265,137
S010,P1010,138
S010,P1073,139
S010,P1099,139
S010,P1156,139
S010,P1168,139
S010,P1061,140
S010,P1078,140
S010,P1192,140
S010,P1231,141
S010,P1095,142
S010,P1332,142
S010,P1337,143
S010,P1176,144
S010,P1315,144
S010,P1053,145
S010,P1068,145
S010,P1075,145
S010,P1143,145
S010,P1166,145
S010,P1208,145
S010,P1324,145
S010,P1144,147
S010,P1339,147
S010,P1190,151
S010,P1185,152
S010,P1244,153
S010,P1016,154
S010,P1159,154
S010,P1340,154
S010,P1096,155
S010,P1272,155
S010,P1314,155
S010,P1326,155
S010,P1017,156
S010,P1268,157
S010,P1258,158
S010,P1261,158
S010,P1050,160
S010,P1111,160
S010,P1319,160
S010,P1026,163
S010,P1046,163
S010,P1101,163
S010,P1263,163
S010,P1317,163
S010,P1104,164
S010,P1165,164
S010,P1167,164
S010,P1350,164
S010,P1157,165
S010,P1309,165
S010,P1134,166
S010,P1150,166
S010,P1305,166
S010,P1132,168
S010,P1011,169
S010,P1294,171
S010,P1118,172
S010,P1220,172
S010,P1014,173
S010,P1120,174
S010,P1127,174
S010,P1330,174
S010,P1022,176
S010,P1216,177
S010,P1137,178
S010,P1021,179
S010,P1060,179
S010,P1105,179
S010,P1235,179
S010,P1257,179
S010,P1059,180
S010,P1204,180
S010,P1138,181
S010,P1320,181
S010,P1072,182
S010,P1283,182
S010,P1121,183
S010,P1306,183
S010,P1031,184
S010,P1045,184
S010,P1336,184
S010,P1240,185
S010,P1291,185
S010,P1228,186
S010,P1311,186
S010,P1302,188
S010,P1098,189
S010,P1308,190
S010,P1034,192
S010,P1155,192
S010,P1275,192
S010,P1327,192
S010,P1203,193
S010,P1289,195
S010,P1007,197
S010,P1041,197
S010,P1109,197
S010,P1164,197
S010,P1151,199
S010,P1211,199
S010,P1148,200
S010,P1178,200
S010,P1237,200
S011,P1205,2
S011,P1218,2
S011,P1293,2
S011,P1054,3
S011,P1177,3
S011,P1169,4
S011,P1272,4
S011,P1317,4
S011,P1018,6
S011,P1127,6
S011,P1190,6
S011,P1258,6
S011,P1295,6
S011,P1329,6
S011,P1106,7
S011,P1257,7
S011,P1080,8
S011,P1232,9
S011,P1078,11
S011,P1184,12
S011,P1357,15
S011,P1007,16
S011,P1059,16
S011,P1068,16
S011,P1283,16
S011,P1312,16
S011,P1244,17
S011,P1237,18
S011,P1084,19
S011,P1235,19
S011,P1300,19
S011,P1308,19
S011,P1100,20
S011,P1110,21
S011,P1192,21
S011,P1276,24
S011,P1040,25
S011,P1105,25
S011,P1222,25
S011,P1250,25
S011,P1299,25
S011,P1000,26
S011,P1072,26
S011,P1107,26
S011,P1289,26
S011,P1001,27
S011,P1103,27
S011,P1148,27
S011,P1332,27
S011,P1170,28
S011,P1182,28
S011,P1229,28
S011,P1023,29
S011,P1052,29
S011,P1086,29
S011,P1268,31
S011,P1328,31
S011,P1354,31
S011,P1002,32
S011,P1063,32
S011,P1340,32
S011,P1318,33
S011,P1146,35
S011,P1145,37
S011,P1159,37
S011,P1065,38
S011,P1120,38
S011,P1096,39
S011,P1356,39
S011,P1012,40
S011,P1060,41
S011,P1208,42
S011,P1153,43
S011,P1198,43
S011,P1073,45
S011,P1048,47
S011,P1178,47
S011,P1259,47
S011,P1286,47
S011,P1311,47
S011,P1316,47
S011,P1119,48
S011,P1140,48
S011,P1130,49
S011,P1302,50
S011,P1133,51
S011,P1330,51
S011,P1270,52
S011,P1349,52
S011,P1238,53
S011,P1062,54
S011,P1089,54
S011,P1102,54
S011,P1109,54
S011,P1180,54
S011,P1246,54
S011,P1175,55
S011,P1239,55
S011,P1112,56
S011,P1265,56
S011,P1061,58
S011,P1099,58
S011,P1179,58
S011,P1196,58
S011,P1294,58
S011,P1047,59
S011,P1351,59
S011,P1129,60
S011,P1260,60
S011,P1041,61
S011,P1066,61
S011,P1071,61
S011,P1273,61
S011,P1009,62
S011,P1057,62
S011,P1233,62
S011,P1122,63
S011,P1163,63
S011,P1187,64
S011,P1213,64
S011,P1249,64
S011,P1132,65
S011,P1282,65
S011,P1006,67
S011,P1026,67
S011,P1256,67
S011,P1269,67
S011,P1284,68
S011,P1134,69
S011,P1162,69
S011,P1219,69
S011,P1303,69
S011,P1181,70
S011,P1200,71
S011,P1070,72
S011,P1324,72
S011,P1348,72
S011,P1261,74
S011,P1045,75
S011,P1090,75
S011,P1108,75
S011,P1114,75
S011,P1165,77
S011,P1189,77
S011,P1336,77
S011,P1188,79
S011,P1243,79
S011,P1355,79
S011,P1074,80
S011,P1154,80
S011,P1225,81
S011,P1266,81
S011,P1019,83
S011,P1020,83
S011,P1202,85
S011,P1167,86
S011,P1005,87
S011,P1247,87
S011,P1338,87
S011,P1230,88
S011,P1242,88
S011,P1307,88
S011,P1352,88
S011,P1333,89
S011,P1069,91
S011,P1017,93
S011,P1064,93
S011,P1253,93
S011,P1088,94
S011,P1278,94
S011,P1125,95
S011,P1236,95
S011,P1004,96
S011,P1144,98
S011,P1326,98
S011,P1104,99
S011,P1128,99
S011,P1197,99
S011,P1245,99
S011,P1056,100
S011,P1137,100
S011,P1305,101
S011,P1067,102
S011,P1173,103
S011,P1013,104
S011,P1161,104
S011,P1337,104
S011,P1131,105
S011,P1224,105
S011,P1263,105
S011,P1036,106
S011,P1212,106
S011,P1031,107
S011,P1116,107
S011,P1281,107
S011,P1350,107
S011,P1138,108
S011,P1240,109
S011,P1147,110
S011,P1292,110
S011,P1055,111
S011,P1094,113
S011,P1155,113
S011,P1319,113
S011,P1346,113
S011,P1033,114
S011,P1095,115
S011,P1176,116
S011,P1217,118
S011,P1254,118
S011,P1083,119
S011,P1035,120
S011,P1050,120
S011,P1111,120
S011,P1115,120
S011,P1228,121
S011,P1029,122
S011,P1206,122
S011,P1039,123
S011,P1262,123
S011,P1136,125
S011,P1150,125
S011,P1160,125
S011,P1171,127
S011,P1194,127
S011,P1087,128
S011,P1186,128
S011,P1193,128
S011,P1322,128
S011,P1032,129
S011,P1010,130
S011,P1141,130
S011,P1231,130
S011,P1277,130
S011,P1008,131
S011,P1264,132
S011,P1015,133
S011,P1191,133
S011,P1344,133
S011,P1118,134
S011,P1123,134
S011,P1287,134
S011,P1255,135
S011,P1327,135
S011,P1325,136
S011,P1335,136
S011,P1044,137
S011,P1053,137
S011,P1164,137
S011,P1216,137
S011,P1291,137
S011,P1296,137
S011,P1157,138
S011,P1082,139
S011,P1172,139
S011,P1199,139
S011,P1241,139
S011,P1139,140
S011,P1353,140
S011,P1049,141
S011,P1156,142
S011,P1334,143
S011,P1027,144
S011,P1038,144
S011,P1043,144
S011,P1151,144
S011,P1210,144
S011,P1058,145
S011,P1081,145
S011,P1297,145
S011,P1152,146
S011,P1274,147
S011,P1320,147
S011,P1091,148
S011,P1183,148
S011,P1221,148
S011,P1343,148
S011,P1098,149
S011,P1251,150
S011,P1310,150
S011,P1051,151
S011,P1077,152
S011,P1306,153
S011,P1075,154
S011,P1174,154
S011,P1227,154
S011,P1093,155
S011,P1309,155
S011,P1347,155
S011,P1267,156
S011,P1030,157
S011,P1025,158
S011,P1037,158
S011,P1220,158
S011,P1285,158
S011,P1166,161
S011,P1168,161
S011,P1143,162
S011,P1022,163
S011,P1215,164
S011,P1234,165
S011,P1124,166
S011,P1204,166
S011,P1358,166
S011,P1342,167
S011,P1203,168
S011,P1142,169
S011,P1185,169
S011,P1301,169
S011,P1021,170
S011,P1226,170
S011,P1248,170
S011,P1359,170
S011,P1076,172
S011,P1279,172
S011,P1298,172
S011,P1321,172
S011,P1280,173
S011,P1345,173
S011,P1158,174
S011,P1024,175
S011,P1211,176
S011,P1341,176
S011,P1288,177
S011,P1339,179
S011,P1042,180
S011,P1113,181
S011,P1126,181
S011,P1275,181
S011,P1315,181
S011,P1323,181
S011,P1290,182
S011,P1331,182
S011,P1028,184
S011,P1046,184
S011,P1201,184
S011,P1016,185
S011,P1014,186
S011,P1101,187
S011,P1034,190
S011,P1079,190
S011,P1304,190
S011,P1011,191
S011,P1085,191
S011,P1135,191
S011,P1314,191
S011,P1214,192
S011,P1003,194
S011,P1117,194
S011,P1209,194
S011,P1223,194
S011,P1271,194
S011,P1092,195
S011,P1121,195
S011,P1252,195
S011,P1149,197
S011,P1313,197
S011,P1207,198
S011,P1097,199
S011,P1195,200
S012,P1154,0
S012,P1221,0
S012,P1317,0
S012,P1008,1
S012,P1252,2
S012,P1230,3
S012,P1286,3
S012,P1324,3
S012,P1036,4
S012,P1097,4
S012,P1314,5
S012,P1315,6
S012,P1112,7
S012,P1257,7
S012,P1312,8
S012,P1059,9
S012,P1038,10
S012,P1309,10
S012,P1043,11
S012,P1119,11
S012,P1213,11
S012,P1336,11
S012,P1015,13
S012,P1341,13
S012,P1110,14
S012,P1105,15
S012,P1222,15
S012,P1083,16
S012,P1177,16
S012,P1347,16
S012,P1153,17
S012,P1160,17
S012,P1198,18
S012,P1094,19
S012,P1243,19
S012,P1258,19
S012,P1072,20
S012,P1115,20
S012,P1316,20
S012,P1249,21
S012,P1132,23
S012,P1174,23
S012,P1212,23
S012,P1031,24
S012,P1165,25
S012,P1233,25
S012,P1264,26
S012,P1075,27
S012,P1282,27
S012,P1085,28
S012,P1180,28
S012,P1170,29
S012,P1196,30
S012,P1021,31
S012,P1310,31
S012,P1323,31
S012,P1352,31
S012,P1244,32
S012,P1294,32
S012,P1270,33
S012,P1346,33
S012,P1070,35
S012,P1261,35
S012,P1292,35
S012,P1121,36
S012,P1163,37
S012,P1219,37
S012,P1227,38
S012,P1262,38
S012,P1002,39
S012,P1179,40
S012,P1250,41
S012,P1274,41
S012,P1028,43
S012,P1053,43
S012,P1095,43
S012,P1148,43
S012,P1353,44
S012,P1111,46
S012,P1162,47
S012,P1329,47
S012,P1296,49
S012,P1014,50
S012,P1237,50
S012,P1013,51
S012,P1067,51
S012,P1001,52
S012,P1016,52
S012,P1063,52
S012,P1100,52
S012,P1022,53
S012,P1044,53
S012,P1057,53
S012,P1093,53
S012,P1080,54
S012,P1099,55
S012,P1333,55
S012,P1030,56
S012,P1214,56
S012,P1263,56
S012,P1287,56
S012,P1313,56
S012,P1029,57
S012,P1065,57
S012,P1033,58
S012,P1086,58
S012,P1216,58
S012,P1271,58
S012,P1135,59
S012,P1205,59
S012,P1164,61
S012,P1288,61
S012,P1118,62
S012,P1235,62
S012,P1304,62
S012,P1143,63
S012,P1018,64
S012,P1073,65
S012,P1087,66
S012,P1098,67
S012,P1123,67
S012,P1356,68
S012,P1064,69
S012,P1076,71
S012,P1268,72
S012,P1279,72
S012,P1332,73
S012,P1210,74
S012,P1050,75
S012,P1190,76
S012,P1019,77
S012,P1178,77
S012,P1327,77
S012,P1245,78
S012,P1265,78
S012,P1081,79
S012,P1231,79
S012,P1298,81
S012,P1311,81
S012,P1319,81
S012,P1068,82
S012,P1195,82
S012,P1161,83
S012,P1169,83
S012,P1337,83
S012,P1238,85
S012,P1338,85
S012,P1069,87
S012,P1351,87
S012,P1168,88
S012,P1273,89
S012,P1354,89
S012,P1140,90
S012,P1150,90
S012,P1166,90
S012,P1297,90
S012,P1344,90
S012,P1218,91
S012,P1228,91
S012,P1320,91
S012,P1125,92
S012,P1006,93
S012,P1207,93
S012,P1295,93
S012,P1113,94
S012,P1120,94
S012,P1116,95
S012,P1229,95
S012,P1181,96
S012,P1308,96
S012,P1103,97
S012,P1225,97
S012,P1253,97
S012,P1340,97
S012,P1359,98
S012,P1106,99
S012,P1157,100
S012,P1339,100
S012,P1060,101
S012,P1171,101
S012,P1289,101
S012,P1104,102
S012,P1201,102
S012,P1003,103
S012,P1017,105
S012,P1096,105
S012,P1302,105
S012,P1232,106
S012,P1357,106
S012,P1048,107
S012,P1358,107
S012,P1032,108
S012,P1147,108
S012,P1299,108
S012,P1239,110
S012,P1266,110
S012,P1200,111
S012,P1151,112
S012,P1281,112
S012,P1109,113
S012,P1240,113
S012,P1326,113
S012,P1127,114
S012,P1128,115
S012,P1182,115
S012,P1331,116
S012,P1215,117
S012,P1055,118
S012,P1101,118
S012,P1247,119
S012,P1291,120
S012,P1175,121
S012,P1259,121
S012,P1303,121
S012,P1293,122
S012,P1246,123
S012,P1020,124
S012,P1192,124
S012,P1037,125
S012,P1077,125
S012,P1167,125
S012,P1325,125
S012,P1242,126
S012,P1223,127
S012,P1345,127
S012,P1092,128
S012,P1350,128
S012,P1283,130
S012,P1272,131
S012,P1056,132
S012,P1074,132
S012,P1318,132
S012,P1159,134
S012,P1267,134
S012,P1011,135
S012,P1042,135
S012,P1217,135
S012,P1134,136
S012,P1142,136
S012,P1322,136
S012,P1187,137
S012,P1007,138
S012,P1061,138
S012,P1126,139
S012,P1158,139
S012,P1234,139
S012,P1009,140
S012,P1024,140
S012,P1129,140
S012,P1236,140
S012,P1284,141
S012,P1290,141
S012,P1301,141
S012,P1321,141
S012,P1138,142
S012,P1141,142
S012,P1145,142
S012,P1203,142
S012,P1027,143
S012,P1079,143
S012,P1255,143
S012,P1012,144
S012,P1034,144
S012,P1039,144
S012,P1191,146
S012,P1278,146
S012,P1328,147
S012,P1202,149
S012,P1224,149
S012,P1045,150
S012,P1300,150
S012,P1342,152
S012,P1041,153
S012,P1084,153
S012,P1102,153
S012,P1155,153
S012,P1173,154
S012,P1256,154
S012,P1306,154
S012,P1184,156
S012,P1226,156
S012,P1349,157
S012,P1000,159
S012,P1066,159
S012,P1206,159
S012,P1220,159
S012,P1047,160
S012,P1149,160
S012,P1275,161
S012,P1193,164
S012,P1241,165
S012,P1189,166
S012,P1107,167
S012,P1114,167
S012,P1188,167
S012,P1280,167
S012,P1348,167
S012,P1088,168
S012,P1251,169
S012,P1035,170
S012,P1082,170
S012,P1091,170
S012,P1355,170
S012,P1058,171
S012,P1211,171
S012,P1260,171
S012,P1144,172
S012,P1172,172
S012,P1183,172
S012,P1090,173
S012,P1152,174
S012,P1005,175
S012,P1023,175
S012,P1197,175
S012,P1248,175
S012,P1269,176
S012,P1062,177
S012,P1137,177
S012,P1199,177
S012,P1285,177
S012,P1330,177
S012,P1131,178
S012,P1146,178
S012,P1204,178
S012,P1208,178
S012,P1026,179
S012,P1194,179
S012,P1305,179
S012,P1025,181
S012,P1051,181
S012,P1124,181
S012,P1334,181
S012,P1046,182
S012,P1133,184
S012,P1004,185
S012,P1049,185
S012,P1089,186
S012,P1010,188
S012,P1130,190
S012,P1117,191
S012,P1277,191
S012,P1078,192
S012,P1108,192
S012,P1209,193
S012,P1052,195
S012,P1071,195
S012,P1186,195
S012,P1307,195
S012,P1176,196
S012,P1040,197
S012,P1054,198
S012,P1136,198
S012,P1139,198
S012,P1254,198
S012,P1122,199
S012,P1335,199
S012,P1156,200
S012,P1185,200
S012,P1276,200
S012,P1343,200
S013,P1050,0
S013,P1070,0
S013,P1139,0
S013,P1178,0
S013,P1027,1
S013,P1025,2
S013,P1049,2
S013,P1147,2
S013,P1262,2
S013,P1291,3
S013,P1135,4
S013,P1315,4
S013,P1108,5
S013,P1116,6
S013,P1234,7
S013,P1211,8
S013,P1248,8
S013,P1263,8
S013,P1295,8
S013,P1002,9
S013,P1041,9
S013,P1067,9
S013,P1079,9
S013,P1146,9
S013,P1278,10
S013,P1259,11
S013,P1336,11
S013,P1022,12
S013,P1057,12
S013,P1094,12
S013,P1208,13
S013,P1061,14
S013,P1293,14
S013,P1032,15
S013,P1058,18
S013,P1123,19
S013,P1290,19
S013,P1180,21
S013,P1134,22
S013,P1349,22
S013,P1012,23
S013,P1170,23
S013,P1355,23
S013,P1009,24
S013,P1036,25
S013,P1220,25
S013,P1102,26
S013,P1163,26
S013,P1195,26
S013,P1214,26
S013,P1351,26
S013,P1235,27
S013,P1342,27
S013,P1088,28
S013,P1158,28
S013,P1188,28
S013,P1065,29
S013,P1113,29
S013,P1150,29
S013,P1072,31
S013,P1286,31
S013,P1073,32
S013,P1054,33
S013,P1168,33
S013,P1285,33
S013,P1346,33
S013,P1233,34
S013,P1019,37
S013,P1151,37
S013,P1274,37
S013,P1185,38
S013,P1008,39
S013,P1330,39
S013,P1230,40
S013,P1260,40
S013,P1026,41
S013,P1199,41
S013,P1082,42
S013,P1090,42
S013,P1183,42
S013,P1270,42
S013,P1329,42
S013,P1194,43
S013,P1203,43
S013,P1218,43
S013,P1086,44
S013,P1037,45
S013,P1323,45
S013,P1172,46
S013,P1275,46
S013,P1334,46
S013,P1126,47
S013,P1223,47
S013,P1254,47
S013,P1066,48
S013,P1084,48
S013,P1105,48
S013,P1063,50
S013,P1186,50
S013,P1197,50
S013,P1256,50
S013,P1005,51
S013,P1212,51
S013,P1340,51
S013,P1095,52
S013,P1101,52
S013,P1132,52
S013,P1305,52
S013,P1184,53
S013,P1267,53
S013,P1174,55
S013,P1213,55
S013,P1273,55
S013,P1018,57
S013,P1076,58
S013,P1352,58
S013,P1023,59
S013,P1053,59
S013,P1181,59
S013,P1106,60
S013,P1128,60
S013,P1157,60
S013,P1320,60
S013,P1288,61
S013,P1296,61
S013,P1314,61
S013,P1000,62
S013,P1114,62
S013,P1085,63
S013,P1266,64
S013,P1280,64
S013,P1310,65
S013,P1089,66
S013,P1200,66
S013,P1190,69
S013,P1229,69
S013,P1107,71
S013,P1303,74
S013,P1016,76
S013,P1175,76
S013,P1177,76
S013,P1271,79
S013,P1064,80
S013,P1136,80
S013,P1165,82
S013,P1017,83
S013,P1038,83
S013,P1345,83
S013,P1131,84
S013,P1284,84
S013,P1099,85
S013,P1294,85
S013,P1148,86
S013,P1133,87
S013,P1227,87
S013,P1047,88
S013,P1268,88
S013,P1119,89
S013,P1215,89
S013,P1242,89
S013,P1153,90
S013,P1162,90
S013,P1169,90
S013,P1269,90
S013,P1029,91
S013,P1120,91
S013,P1238,91
S013,P1056,92
S013,P1322,92
S013,P1343,92
S013,P1098,93
S013,P1198,93
S013,P1103,94
S013,P1182,94
S013,P1341,94
S013,P1145,95
S013,P1217,95
S013,P1302,95
S013,P1013,96
S013,P1244,96
S013,P1309,96
S013,P1318,96
S013,P1124,97
S013,P1144,97
S013,P1333,98
S013,P1357,98
S013,P1117,100
S013,P1130,100
S013,P1014,101
S013,P1356,101
S013,P1231,102
S013,P1015,103
S013,P1142,103
S013,P1319,103
S013,P1167,104
S013,P1243,104
S013,P1224,105
S013,P1216,106
S013,P1143,107
S013,P1210,107
S013,P1265,107
S013,P1159,108
S013,P1353,108
S013,P1033,109
S013,P1081,109
S013,P1161,109
S013,P1348,110
S013,P1166,112
S013,P1191,112
S013,P1253,112
S013,P1255,112
S013,P1055,113
S013,P1311,113
S013,P1075,114
S013,P1249,115
S013,P1115,116
S013,P1024,117
S013,P1074,118
S013,P1237,119
S013,P1354,122
S013,P1289,123
S013,P1040,124
S013,P1287,124
S013,P1048,125
S013,P1207,125
S013,P1308,125
S013,P1206,127
S013,P1283,127
S013,P1011,128
S013,P1031,128
S013,P1059,128
S013,P1154,129
S013,P1193,130
S013,P1021,132
S013,P1028,134
S013,P1225,134
S013,P1277,134
S013,P1304,134
S013,P1326,134
S013,P1052,135
S013,P1164,136
S013,P1281,137
S013,P1020,138
S013,P1298,138
S013,P1129,139
S013,P1344,139
S013,P1092,140
S013,P1152,140
S013,P1307,140
S013,P1327,140
S013,P1043,141
S013,P1118,141
S013,P1335,141
S013,P1035,142
S013,P1039,143
S013,P1239,143
S013,P1091,145
S013,P1112,145
S013,P1324,145
S013,P1006,146
S013,P1173,146
S013,P1316,146
S013,P1149,147
S013,P1247,147
S013,P1189,148
S013,P1236,148
S013,P1257,148
S013,P1337,148
S013,P1226,149
S013,P1317,149
S013,P1246,151
S013,P1282,151
S013,P1312,151
S013,P1003,152
S013,P1201,152
S013,P1071,154
S013,P1160,154
S013,P1121,155
S013,P1140,155
S013,P1272,155
S013,P1010,156
S013,P1250,156
S013,P1279,156
S013,P1007,157
S013,P1359,157
S013,P1077,158
S013,P1078,158
S013,P1156,158
S013,P1192,158
S013,P1252,158
S013,P1068,159
S013,P1209,162
S013,P1062,163
S013,P1083,163
S013,P1141,163
S013,P1261,163
S013,P1001,164
S013,P1045,164
S013,P1350,164
S013,P1044,165
S013,P1100,165
S013,P1245,165
S013,P1313,165
S013,P1069,167
S013,P1240,167
S013,P1137,168
S013,P1221,168
S013,P1328,168
S013,P1087,169
S013,P1104,169
S013,P1202,169
S013,P1138,170
S013,P1171,171
S013,P1297,172
S013,P1251,174
S013,P1332,174
S013,P1080,175
S013,P1110,176
S013,P1222,176
S013,P1299,176
S013,P1034,177
S013,P1258,177
S013,P1042,178
S013,P1196,178
S013,P1241,178
S013,P1321,178
S013,P1347,178
S013,P1004,179
S013,P1096,179
S013,P1122,179
S013,P1176,179
S013,P1232,179
S013,P1109,180
S013,P1125,180
S013,P1097,182
S013,P1204,182
S013,P1205,182
S013,P1093,183
S013,P1301,184
S013,P1358,184
