transaction_id,transaction_date,store_id,customer_id,product_id,quantity,unit_price,total_price
TRX001944,2025-01-11,STR002,CUST0275,PRD0093,2,184830.0,369660.0
TRX001968,2025-08-27,STR008,CUST0026,PRD0093,2,184830.0,369660.0
TRX002045,2024-10-18,STR012,CUST0153,PRD0093,2,184830.0,369660.0
TRX002115,2025-06-01,STR011,CUST0340,PRD0093,2,184830.0,369660.0
TRX002334,2024-09-14,STR009,CUST0001,PRD0093,2,184830.0,369660.0
TRX002439,2024-11-17,STR012,CUST0301,PRD0093,2,184830.0,369660.0
TRX002532,2025-06-18,STR004,CUST0059,PRD0093,2,184830.0,369660.0
TRX002665,2024-12-07,STR010,CUST0244,PRD0093,2,184830.0,369660.0
TRX002971,2025-02-08,STR012,CUST0293,PRD0093,2,184830.0,369660.0
TRX000138,2024-12-20,STR001,CUST0281,PRD0093,3,184830.0,554490.0
TRX000157,2024-11-16,STR012,CUST0189,PRD0093,3,184830.0,554490.0
TRX000218,2025-08-29,STR001,CUST0087,PRD0093,3,184830.0,554490.0
TRX000219,2025-07-13,STR009,CUST0122,PRD0093,3,184830.0,554490.0
TRX000224,2024-10-22,STR011,CUST0082,PRD0093,3,184830.0,554490.0
TRX000270,2025-05-20,STR012,CUST0075,PRD0093,3,184830.0,554490.0
TRX000534,2025-05-25,STR015,CUST0208,PRD0093,3,184830.0,554490.0
TRX000556,2024-10-01,STR005,CUST0151,PRD0093,3,184830.0,554490.0
TRX000909,2025-06-09,STR008,CUST0389,PRD0093,3,184830.0,554490.0
TRX000923,2025-08-12,STR001,CUST0210,PRD0093,3,184830.0,554490.0
TRX001002,2025-07-14,STR004,CUST0002,PRD0093,3,184830.0,554490.0
TRX001067,2025-07-19,STR001,CUST0244,PRD0093,3,184830.0,554490.0
TRX001116,2024-10-09,STR004,CUST0116,PRD0093,3,184830.0,554490.0
TRX001317,2025-04-02,STR008,CUST0271,PRD0093,3,184830.0,554490.0
TRX001343,2024-12-14,STR004,CUST0321,PRD0093,3,184830.0,554490.0
TRX001404,2025-04-27,STR012,CUST0251,PRD0093,3,184830.0,554490.0
TRX001424,2024-11-09,STR003,CUST0333,PRD0093,3,184830.0,554490.0
TRX001479,2025-01-11,STR007,CUST0335,PRD0093,3,184830.0,554490.0
TRX001548,2025-04-08,STR012,CUST0301,PRD0093,3,184830.0,554490.0
TRX001586,2025-03-13,STR005,CUST0337,PRD0093,3,184830.0,554490.0
TRX001729,2024-11-23,STR006,CUST0331,PRD0093,3,184830.0,554490.0
TRX001864,2024-09-20,STR011,CUST0359,PRD0093,3,184830.0,554490.0
TRX001974,2025-07-20,STR010,CUST0199,PRD0093,3,184830.0,554490.0
TRX002004,2024-10-01,STR015,CUST0233,PRD0093,3,184830.0,554490.0
TRX002087,2025-07-28,STR001,CUST0072,PRD0093,3,184830.0,554490.0
TRX002305,2024-09-17,STR005,CUST0252,PRD0093,3,184830.0,554490.0
TRX002379,2025-06-29,STR014,CUST0268,PRD0093,3,184830.0,554490.0
TRX002735,2025-04-21,STR007,CUST0110,PRD0093,3,184830.0,554490.0
TRX002944,2024-12-19,STR010,CUST0221,PRD0093,3,184830.0,554490.0
TRX000246,2025-08-09,STR013,CUST0116,PRD0085,1,186970.0,186970.0
TRX000248,2025-05-05,STR010,CUST0161,PRD0085,1,186970.0,186970.0
TRX000277,2024-12-18,STR002,CUST0339,PRD0085,1,186970.0,186970.0
TRX000722,2025-02-04,STR003,CUST0079,PRD0085,1,186970.0,186970.0
TRX000760,2024-09-16,STR007,CUST0016,PRD0085,1,186970.0,186970.0
TRX000775,2025-06-20,STR012,CUST0286,PRD0085,1,186970.0,186970.0
TRX000950,2025-06-17,STR011,CUST0354,PRD0085,1,186970.0,186970.0
TRX000953,2024-11-22,STR001,CUST0376,PRD0085,1,186970.0,186970.0
TRX001032,2024-09-22,STR004,CUST0179,PRD0085,1,186970.0,186970.0
TRX001067,2025-07-19,STR001,CUST0244,PRD0085,1,186970.0,186970.0
TRX001081,2024-11-11,STR009,CUST0140,PRD0085,1,186970.0,186970.0
TRX001106,2025-08-11,STR014,CUST0214,PRD0085,1,186970.0,186970.0
TRX001380,2024-10-29,STR003,CUST0258,PRD0085,1,186970.0,186970.0
TRX001459,2025-03-08,STR010,CUST0003,PRD0085,1,186970.0,186970.0
TRX001614,2025-01-21,STR008,CUST0227,PRD0085,1,186970.0,186970.0
TRX001641,2025-07-12,STR003,CUST0102,PRD0085,1,186970.0,186970.0
TRX001698,2025-07-22,STR006,CUST0244,PRD0085,1,186970.0,186970.0
TRX001798,2025-02-24,STR011,CUST0164,PRD0085,1,186970.0,186970.0
TRX002059,2024-12-28,STR015,CUST0054,PRD0085,1,186970.0,186970.0
TRX002184,2024-11-22,STR014,CUST0349,PRD0085,1,186970.0,186970.0
TRX002259,2025-04-03,STR008,CUST0018,PRD0085,1,186970.0,186970.0
TRX002425,2025-08-08,STR009,CUST0276,PRD0085,1,186970.0,186970.0
TRX002439,2024-11-17,STR012,CUST0301,PRD0085,1,186970.0,186970.0
TRX002493,2025-01-29,STR015,CUST0176,PRD0085,1,186970.0,186970.0
TRX002505,2024-12-06,STR002,CUST0379,PRD0085,1,186970.0,186970.0
TRX002577,2025-03-08,STR013,CUST0304,PRD0085,1,186970.0,186970.0
TRX002583,2025-04-24,STR013,CUST0156,PRD0085,1,186970.0,186970.0
TRX002672,2025-07-01,STR008,CUST0388,PRD0085,1,186970.0,186970.0
TRX000087,2025-02-22,STR014,CUST0385,PRD0085,2,186970.0,373940.0
TRX000188,2025-08-30,STR009,CUST0292,PRD0085,2,186970.0,373940.0
TRX000294,2024-11-27,STR014,CUST0171,PRD0085,2,186970.0,373940.0
TRX000462,2025-02-12,STR002,CUST0138,PRD0085,2,186970.0,373940.0
TRX000504,2025-02-22,STR014,CUST0037,PRD0085,2,186970.0,373940.0
TRX000515,2025-07-29,STR005,CUST0281,PRD0085,2,186970.0,373940.0
TRX000824,2025-01-26,STR004,CUST0014,PRD0085,2,186970.0,373940.0
TRX001045,2024-12-13,STR013,CUST0322,PRD0085,2,186970.0,373940.0
TRX001080,2025-05-07,STR005,CUST0231,PRD0085,2,186970.0,373940.0
TRX001115,2025-02-01,STR010,CUST0362,PRD0085,2,186970.0,373940.0
TRX001295,2025-02-17,STR011,CUST0024,PRD0085,2,186970.0,373940.0
TRX001381,2024-12-27,STR010,CUST0205,PRD0085,2,186970.0,373940.0
TRX001454,2024-12-29,STR002,CUST0361,PRD0085,2,186970.0,373940.0
TRX001565,2025-06-19,STR013,CUST0309,PRD0085,2,186970.0,373940.0
TRX001797,2025-07-14,STR009,CUST0110,PRD0085,2,186970.0,373940.0
TRX001998,2025-04-20,STR011,CUST0330,PRD0085,2,186970.0,373940.0
TRX002013,2025-03-12,STR008,CUST0176,PRD0085,2,186970.0,373940.0
TRX002125,2025-03-07,STR015,CUST0392,PRD0085,2,186970.0,373940.0
TRX002220,2025-05-18,STR005,CUST0285,PRD0085,2,186970.0,373940.0
TRX002273,2025-04-28,STR007,CUST0252,PRD0085,2,186970.0,373940.0
TRX002297,2024-12-09,STR002,CUST0166,PRD0085,2,186970.0,373940.0
TRX002472,2024-11-01,STR007,CUST0331,PRD0085,2,186970.0,373940.0
TRX002735,2025-04-21,STR007,CUST0110,PRD0085,2,186970.0,373940.0
TRX002754,2025-07-19,STR003,CUST0148,PRD0085,2,186970.0,373940.0
TRX002815,2025-08-13,STR009,CUST0369,PRD0085,2,186970.0,373940.0
TRX002882,2025-07-10,STR003,CUST0115,PRD0085,2,186970.0,373940.0
TRX002957,2025-08-07,STR012,CUST0109,PRD0085,2,186970.0,373940.0
TRX002978,2025-01-12,STR005,CUST0185,PRD0085,2,186970.0,373940.0
TRX000026,2025-05-11,STR008,CUST0196,PRD0085,3,186970.0,560910.0
TRX000098,2024-12-12,STR012,CUST0127,PRD0085,3,186970.0,560910.0
TRX000145,2025-04-22,STR002,CUST0192,PRD0085,3,186970.0,560910.0
TRX000206,2025-01-12,STR011,CUST0287,PRD0085,3,186970.0,560910.0
TRX000427,2025-03-09,STR006,CUST0350,PRD0085,3,186970.0,560910.0
TRX000530,2025-02-14,STR006,CUST0382,PRD0085,3,186970.0,560910.0
TRX000612,2025-06-02,STR010,CUST0220,PRD0085,3,186970.0,560910.0
TRX000677,2024-12-28,STR012,CUST0186,PRD0085,3,186970.0,560910.0
TRX000952,2025-02-16,STR009,CUST0256,PRD0085,3,186970.0,560910.0
TRX001043,2025-05-25,STR012,CUST0371,PRD0085,3,186970.0,560910.0
TRX001254,2024-10-20,STR013,CUST0060,PRD0085,3,186970.0,560910.0
TRX001276,2025-08-01,STR006,CUST0041,PRD0085,3,186970.0,560910.0
TRX001343,2024-12-14,STR004,CUST0321,PRD0085,3,186970.0,560910.0
TRX001401,2025-08-31,STR009,CUST0320,PRD0085,3,186970.0,560910.0
TRX001429,2024-10-12,STR006,CUST0211,PRD0085,3,186970.0,560910.0
TRX001546,2025-07-09,STR004,CUST0287,PRD0085,3,186970.0,560910.0
TRX001793,2025-03-29,STR003,CUST0324,PRD0085,3,186970.0,560910.0
TRX001966,2025-06-23,STR004,CUST0184,PRD0085,3,186970.0,560910.0
TRX002039,2025-08-30,STR011,CUST0153,PRD0085,3,186970.0,560910.0
TRX002320,2024-11-17,STR007,CUST0197,PRD0085,3,186970.0,560910.0
TRX002327,2025-08-13,STR014,CUST0127,PRD0085,3,186970.0,560910.0
TRX002401,2024-10-02,STR010,CUST0255,PRD0085,3,186970.0,560910.0
TRX002434,2025-01-09,STR015,CUST0309,PRD0085,3,186970.0,560910.0
TRX002518,2025-03-10,STR007,CUST0186,PRD0085,3,186970.0,560910.0
TRX002747,2025-01-05,STR013,CUST0035,PRD0085,3,186970.0,560910.0
TRX002816,2024-09-29,STR005,CUST0305,PRD0085,3,186970.0,560910.0
TRX002901,2025-02-05,STR015,CUST0357,PRD0085,3,186970.0,560910.0
TRX000239,2025-07-23,STR014,CUST0371,PRD0022,1,187580.0,187580.0
TRX000281,2024-12-09,STR007,CUST0345,PRD0022,1,187580.0,187580.0
TRX000304,2024-10-16,STR013,CUST0047,PRD0022,1,187580.0,187580.0
TRX000575,2025-01-11,STR011,CUST0054,PRD0022,1,187580.0,187580.0
TRX000594,2025-05-17,STR012,CUST0307,PRD0022,1,187580.0,187580.0
TRX000615,2024-11-11,STR003,CUST0029,PRD0022,1,187580.0,187580.0
TRX000743,2025-04-04,STR013,CUST0333,PRD0022,1,187580.0,187580.0
TRX000844,2025-04-30,STR014,CUST0286,PRD0022,1,187580.0,187580.0
TRX001073,2025-05-29,STR010,CUST0306,PRD0022,1,187580.0,187580.0
TRX001126,2025-08-14,STR002,CUST0058,PRD0022,1,187580.0,187580.0
TRX001193,2024-10-09,STR003,CUST0312,PRD0022,1,187580.0,187580.0
TRX001306,2024-10-23,STR009,CUST0121,PRD0022,1,187580.0,187580.0
TRX001362,2025-05-03,STR009,CUST0179,PRD0022,1,187580.0,187580.0
TRX001544,2025-04-01,STR003,CUST0243,PRD0022,1,187580.0,187580.0
TRX001975,2025-03-13,STR003,CUST0109,PRD0022,1,187580.0,187580.0
TRX001978,2025-08-28,STR006,CUST0222,PRD0022,1,187580.0,187580.0
TRX002023,2025-07-05,STR015,CUST0318,PRD0022,1,187580.0,187580.0
TRX002111,2024-11-13,STR008,CUST0190,PRD0022,1,187580.0,187580.0
TRX002248,2024-10-20,STR006,CUST0324,PRD0022,1,187580.0,187580.0
TRX002568,2025-07-15,STR008,CUST0298,PRD0022,1,187580.0,187580.0
TRX002598,2025-01-02,STR004,CUST0122,PRD0022,1,187580.0,187580.0
TRX002627,2024-10-17,STR012,CUST0271,PRD0022,1,187580.0,187580.0
TRX002701,2024-09-08,STR009,CUST0284,PRD0022,1,187580.0,187580.0
TRX002918,2024-11-15,STR004,CUST0339,PRD0022,1,187580.0,187580.0
TRX000140,2025-03-05,STR011,CUST0049,PRD0022,2,187580.0,375160.0
TRX000184,2025-05-13,STR005,CUST0364,PRD0022,2,187580.0,375160.0
TRX000223,2025-06-06,STR009,CUST0151,PRD0022,2,187580.0,375160.0
TRX000265,2025-08-11,STR002,CUST0118,PRD0022,2,187580.0,375160.0
TRX000364,2025-05-13,STR003,CUST0157,PRD0022,2,187580.0,375160.0
TRX000469,2025-02-04,STR001,CUST0062,PRD0022,2,187580.0,375160.0
TRX000592,2025-07-20,STR004,CUST0075,PRD0022,2,187580.0,375160.0
TRX000609,2025-04-01,STR008,CUST0162,PRD0022,2,187580.0,375160.0
TRX000760,2024-09-16,STR007,CUST0016,PRD0022,2,187580.0,375160.0
TRX000801,2025-04-10,STR006,CUST0343,PRD0022,2,187580.0,375160.0
TRX001150,2025-06-02,STR004,CUST0066,PRD0022,2,187580.0,375160.0
TRX001202,2025-06-12,STR004,CUST0353,PRD0022,2,187580.0,375160.0
TRX001291,2025-02-09,STR014,CUST0241,PRD0022,2,187580.0,375160.0
TRX001328,2025-08-16,STR002,CUST0182,PRD0022,2,187580.0,375160.0
TRX001359,2025-08-23,STR001,CUST0108,PRD0022,2,187580.0,375160.0
TRX001425,2025-03-30,STR011,CUST0302,PRD0022,2,187580.0,375160.0
TRX001829,2025-02-03,STR011,CUST0393,PRD0022,2,187580.0,375160.0
TRX001877,2025-08-22,STR013,CUST0207,PRD0022,2,187580.0,375160.0
TRX001976,2024-11-06,STR011,CUST0305,PRD0022,2,187580.0,375160.0
TRX002030,2025-03-08,STR013,CUST0300,PRD0022,2,187580.0,375160.0
TRX002185,2025-02-11,STR011,CUST0251,PRD0022,2,187580.0,375160.0
TRX002224,2024-11-10,STR002,CUST0170,PRD0022,2,187580.0,375160.0
TRX002319,2025-01-18,STR010,CUST0255,PRD0022,2,187580.0,375160.0
TRX002406,2025-08-12,STR011,CUST0278,PRD0022,2,187580.0,375160.0
TRX002514,2024-09-15,STR003,CUST0223,PRD0022,2,187580.0,375160.0
TRX002756,2024-12-01,STR013,CUST0361,PRD0022,2,187580.0,375160.0
TRX002895,2024-11-16,STR002,CUST0023,PRD0022,2,187580.0,375160.0
TRX000014,2024-09-23,STR010,CUST0137,PRD0022,3,187580.0,562740.0
TRX000019,2025-03-26,STR009,CUST0198,PRD0022,3,187580.0,562740.0
TRX000177,2025-02-16,STR001,CUST0277,PRD0022,3,187580.0,562740.0
TRX000277,2024-12-18,STR002,CUST0339,PRD0022,3,187580.0,562740.0
TRX000554,2025-02-17,STR002,CUST0260,PRD0022,3,187580.0,562740.0
TRX000642,2025-07-21,STR014,CUST0393,PRD0022,3,187580.0,562740.0
TRX000851,2024-11-10,STR011,CUST0027,PRD0022,3,187580.0,562740.0
TRX000868,2025-08-22,STR008,CUST0197,PRD0022,3,187580.0,562740.0
TRX000889,2024-10-06,STR003,CUST0221,PRD0022,3,187580.0,562740.0
TRX001052,2025-06-23,STR010,CUST0364,PRD0022,3,187580.0,562740.0
TRX001075,2025-04-03,STR002,CUST0161,PRD0022,3,187580.0,562740.0
TRX001217,2025-06-03,STR002,CUST0341,PRD0022,3,187580.0,562740.0
TRX001458,2025-08-18,STR008,CUST0130,PRD0022,3,187580.0,562740.0
TRX002377,2024-10-27,STR009,CUST0048,PRD0022,3,187580.0,562740.0
TRX002415,2025-05-01,STR007,CUST0127,PRD0022,3,187580.0,562740.0
TRX002471,2025-01-11,STR010,CUST0331,PRD0022,3,187580.0,562740.0
TRX002483,2025-08-04,STR003,CUST0265,PRD0022,3,187580.0,562740.0
TRX002557,2024-11-30,STR015,CUST0008,PRD0022,3,187580.0,562740.0
TRX002663,2024-12-17,STR002,CUST0314,PRD0022,3,187580.0,562740.0
TRX002883,2025-06-02,STR003,CUST0319,PRD0022,3,187580.0,562740.0
TRX002887,2025-09-02,STR001,CUST0036,PRD0022,3,187580.0,562740.0
TRX002891,2025-09-01,STR014,CUST0314,PRD0022,3,187580.0,562740.0
TRX000059,2024-12-02,STR005,CUST0064,PRD0108,1,187710.0,187710.0
TRX000061,2024-10-08,STR003,CUST0132,PRD0108,1,187710.0,187710.0
TRX000140,2025-03-05,STR011,CUST0049,PRD0108,1,187710.0,187710.0
TRX000280,2025-06-07,STR012,CUST0005,PRD0108,1,187710.0,187710.0
TRX000375,2025-06-29,STR001,CUST0118,PRD0108,1,187710.0,187710.0
TRX000430,2025-03-21,STR004,CUST0004,PRD0108,1,187710.0,187710.0
TRX000436,2025-01-05,STR012,CUST0227,PRD0108,1,187710.0,187710.0
TRX000495,2024-09-25,STR010,CUST0331,PRD0108,1,187710.0,187710.0
TRX000543,2025-08-26,STR002,CUST0075,PRD0108,1,187710.0,187710.0
TRX000605,2024-10-29,STR004,CUST0086,PRD0108,1,187710.0,187710.0
TRX000690,2024-12-19,STR001,CUST0324,PRD0108,1,187710.0,187710.0
TRX000932,2024-10-04,STR009,CUST0133,PRD0108,1,187710.0,187710.0
TRX000995,2025-08-29,STR011,CUST0318,PRD0108,1,187710.0,187710.0
TRX001123,2024-12-31,STR008,CUST0132,PRD0108,1,187710.0,187710.0
TRX001307,2025-07-13,STR009,CUST0182,PRD0108,1,187710.0,187710.0
TRX001406,2025-04-22,STR006,CUST0166,PRD0108,1,187710.0,187710.0
TRX001539,2024-10-10,STR003,CUST0199,PRD0108,1,187710.0,187710.0
TRX001763,2025-04-14,STR012,CUST0082,PRD0108,1,187710.0,187710.0
TRX002157,2025-05-10,STR013,CUST0202,PRD0108,1,187710.0,187710.0
TRX002310,2025-06-02,STR006,CUST0029,PRD0108,1,187710.0,187710.0
TRX002406,2025-08-12,STR011,CUST0278,PRD0108,1,187710.0,187710.0
TRX002428,2025-08-31,STR014,CUST0094,PRD0108,1,187710.0,187710.0
TRX002612,2024-10-07,STR001,CUST0213,PRD0108,1,187710.0,187710.0
TRX002645,2024-09-14,STR009,CUST0377,PRD0108,1,187710.0,187710.0
TRX002646,2024-12-05,STR010,CUST0278,PRD0108,1,187710.0,187710.0
TRX002701,2024-09-08,STR009,CUST0284,PRD0108,1,187710.0,187710.0
TRX000093,2025-03-05,STR012,CUST0192,PRD0108,2,187710.0,375420.0
TRX000096,2025-05-07,STR008,CUST0077,PRD0108,2,187710.0,375420.0
TRX000265,2025-08-11,STR002,CUST0118,PRD0108,2,187710.0,375420.0
TRX000308,2024-11-10,STR006,CUST0067,PRD0108,2,187710.0,375420.0
TRX000321,2025-05-25,STR002,CUST0212,PRD0108,2,187710.0,375420.0
TRX000421,2024-12-09,STR008,CUST0166,PRD0108,2,187710.0,375420.0
TRX000507,2025-01-19,STR008,CUST0036,PRD0108,2,187710.0,375420.0
TRX000580,2025-01-28,STR012,CUST0076,PRD0108,2,187710.0,375420.0
TRX000620,2025-02-26,STR014,CUST0082,PRD0108,2,187710.0,375420.0
TRX000626,2024-09-14,STR015,CUST0221,PRD0108,2,187710.0,375420.0
TRX000731,2025-02-19,STR012,CUST0081,PRD0108,2,187710.0,375420.0
TRX000938,2025-01-28,STR014,CUST0204,PRD0108,2,187710.0,375420.0
TRX001048,2024-11-27,STR009,CUST0160,PRD0108,2,187710.0,375420.0
TRX001063,2025-01-20,STR005,CUST0222,PRD0108,2,187710.0,375420.0
TRX001098,2024-09-10,STR005,CUST0126,PRD0108,2,187710.0,375420.0
TRX001590,2025-01-30,STR001,CUST0125,PRD0108,2,187710.0,375420.0
TRX001609,2025-04-20,STR009,CUST0023,PRD0108,2,187710.0,375420.0
TRX001648,2025-02-23,STR003,CUST0071,PRD0108,2,187710.0,375420.0
TRX001722,2025-05-01,STR010,CUST0270,PRD0108,2,187710.0,375420.0
TRX001786,2024-11-12,STR007,CUST0313,PRD0108,2,187710.0,375420.0
TRX002070,2025-06-06,STR004,CUST0352,PRD0108,2,187710.0,375420.0
TRX002447,2025-03-18,STR015,CUST0147,PRD0108,2,187710.0,375420.0
TRX002504,2024-10-05,STR002,CUST0049,PRD0108,2,187710.0,375420.0
TRX002540,2025-05-07,STR015,CUST0374,PRD0108,2,187710.0,375420.0
TRX002611,2025-02-22,STR010,CUST0371,PRD0108,2,187710.0,375420.0
TRX002766,2024-11-17,STR005,CUST0371,PRD0108,2,187710.0,375420.0
TRX002967,2024-10-11,STR011,CUST0349,PRD0108,2,187710.0,375420.0
TRX000019,2025-03-26,STR009,CUST0198,PRD0108,3,187710.0,563130.0
TRX000047,2025-04-28,STR015,CUST0140,PRD0108,3,187710.0,563130.0
TRX000062,2025-08-06,STR006,CUST0060,PRD0108,3,187710.0,563130.0
TRX000225,2024-10-03,STR007,CUST0372,PRD0108,3,187710.0,563130.0
TRX000362,2024-10-25,STR015,CUST0117,PRD0108,3,187710.0,563130.0
TRX000365,2025-04-08,STR008,CUST0229,PRD0108,3,187710.0,563130.0
TRX000502,2025-04-13,STR008,CUST0007,PRD0108,3,187710.0,563130.0
TRX001080,2025-05-07,STR005,CUST0231,PRD0108,3,187710.0,563130.0
TRX001095,2025-01-07,STR009,CUST0392,PRD0108,3,187710.0,563130.0
TRX001309,2025-02-25,STR015,CUST0285,PRD0108,3,187710.0,563130.0
TRX001329,2024-12-06,STR009,CUST0094,PRD0108,3,187710.0,563130.0
TRX001619,2024-09-08,STR012,CUST0357,PRD0108,3,187710.0,563130.0
TRX001653,2025-05-22,STR014,CUST0339,PRD0108,3,187710.0,563130.0
TRX001732,2025-02-05,STR013,CUST0096,PRD0108,3,187710.0,563130.0
TRX001745,2024-12-18,STR010,CUST0245,PRD0108,3,187710.0,563130.0
TRX001984,2024-12-14,STR009,CUST0140,PRD0108,3,187710.0,563130.0
TRX002005,2024-09-03,STR002,CUST0380,PRD0108,3,187710.0,563130.0
TRX002172,2025-03-01,STR003,CUST0126,PRD0108,3,187710.0,563130.0
TRX002376,2025-01-18,STR002,CUST0032,PRD0108,3,187710.0,563130.0
TRX002384,2024-11-13,STR014,CUST0221,PRD0108,3,187710.0,563130.0
TRX002984,2025-05-12,STR001,CUST0392,PRD0108,3,187710.0,563130.0
TRX000102,2024-09-25,STR014,CUST0286,PRD0014,1,194150.0,194150.0
TRX000130,2025-06-04,STR012,CUST0052,PRD0014,1,194150.0,194150.0
TRX000486,2025-04-02,STR001,CUST0161,PRD0014,1,194150.0,194150.0
TRX000489,2025-05-27,STR003,CUST0350,PRD0014,1,194150.0,194150.0
TRX000551,2025-02-13,STR005,CUST0264,PRD0014,1,194150.0,194150.0
TRX000559,2024-10-12,STR011,CUST0282,PRD0014,1,194150.0,194150.0
TRX000596,2024-11-29,STR006,CUST0166,PRD0014,1,194150.0,194150.0
TRX000920,2025-05-23,STR008,CUST0028,PRD0014,1,194150.0,194150.0
TRX001426,2024-12-28,STR013,CUST0388,PRD0014,1,194150.0,194150.0
TRX001579,2025-07-03,STR013,CUST0348,PRD0014,1,194150.0,194150.0
TRX001591,2024-11-17,STR007,CUST0085,PRD0014,1,194150.0,194150.0
TRX001929,2025-07-21,STR005,CUST0042,PRD0014,1,194150.0,194150.0
TRX001979,2025-03-15,STR002,CUST0125,PRD0014,1,194150.0,194150.0
TRX002162,2024-11-27,STR002,CUST0345,PRD0014,1,194150.0,194150.0
TRX002321,2024-11-16,STR005,CUST0318,PRD0014,1,194150.0,194150.0
TRX002461,2024-10-04,STR001,CUST0076,PRD0014,1,194150.0,194150.0
TRX002540,2025-05-07,STR015,CUST0374,PRD0014,1,194150.0,194150.0
TRX002847,2024-10-20,STR012,CUST0155,PRD0014,1,194150.0,194150.0
TRX002857,2024-12-08,STR015,CUST0221,PRD0014,1,194150.0,194150.0
TRX002859,2025-06-21,STR005,CUST0166,PRD0014,1,194150.0,194150.0
TRX002861,2025-01-06,STR007,CUST0143,PRD0014,1,194150.0,194150.0
TRX000128,2024-09-25,STR011,CUST0240,PRD0014,2,194150.0,388300.0
TRX000211,2025-08-04,STR002,CUST0190,PRD0014,2,194150.0,388300.0
TRX000373,2025-01-11,STR007,CUST0062,PRD0014,2,194150.0,388300.0
TRX000507,2025-01-19,STR008,CUST0036,PRD0014,2,194150.0,388300.0
TRX000618,2025-02-10,STR010,CUST0071,PRD0014,2,194150.0,388300.0
TRX000647,2025-06-08,STR010,CUST0280,PRD0014,2,194150.0,388300.0
TRX000655,2024-11-30,STR009,CUST0081,PRD0014,2,194150.0,388300.0
TRX000752,2025-02-24,STR004,CUST0233,PRD0014,2,194150.0,388300.0
TRX000765,2024-09-08,STR010,CUST0313,PRD0014,2,194150.0,388300.0
TRX000771,2024-11-25,STR013,CUST0383,PRD0014,2,194150.0,388300.0
TRX000859,2025-04-27,STR007,CUST0165,PRD0014,2,194150.0,388300.0
TRX000997,2025-02-06,STR002,CUST0152,PRD0014,2,194150.0,388300.0
TRX001002,2025-07-14,STR004,CUST0002,PRD0014,2,194150.0,388300.0
TRX001082,2024-09-11,STR002,CUST0341,PRD0014,2,194150.0,388300.0
TRX001317,2025-04-02,STR008,CUST0271,PRD0014,2,194150.0,388300.0
TRX001358,2025-02-23,STR004,CUST0379,PRD0014,2,194150.0,388300.0
TRX001414,2025-05-27,STR006,CUST0254,PRD0014,2,194150.0,388300.0
TRX001966,2025-06-23,STR004,CUST0184,PRD0014,2,194150.0,388300.0
TRX002127,2025-07-19,STR012,CUST0044,PRD0014,2,194150.0,388300.0
TRX002142,2024-10-18,STR013,CUST0359,PRD0014,2,194150.0,388300.0
TRX002168,2025-06-08,STR005,CUST0068,PRD0014,2,194150.0,388300.0
TRX002226,2025-05-22,STR003,CUST0291,PRD0014,2,194150.0,388300.0
TRX002396,2024-12-06,STR008,CUST0069,PRD0014,2,194150.0,388300.0
TRX002448,2024-10-20,STR004,CUST0261,PRD0014,2,194150.0,388300.0
TRX002478,2024-11-25,STR005,CUST0367,PRD0014,2,194150.0,388300.0
TRX002482,2025-02-11,STR010,CUST0150,PRD0014,2,194150.0,388300.0
TRX002494,2024-11-07,STR001,CUST0390,PRD0014,2,194150.0,388300.0
TRX002634,2024-11-23,STR009,CUST0317,PRD0014,2,194150.0,388300.0
TRX000410,2025-01-09,STR013,CUST0091,PRD0014,3,194150.0,582450.0
TRX000432,2024-11-20,STR007,CUST0076,PRD0014,3,194150.0,582450.0
TRX000781,2024-11-06,STR014,CUST0039,PRD0014,3,194150.0,582450.0
TRX001102,2025-03-03,STR013,CUST0010,PRD0014,3,194150.0,582450.0
TRX001155,2024-12-10,STR006,CUST0192,PRD0014,3,194150.0,582450.0
TRX001166,2025-06-02,STR008,CUST0068,PRD0014,3,194150.0,582450.0
TRX001407,2025-01-15,STR006,CUST0193,PRD0014,3,194150.0,582450.0
TRX001535,2025-02-01,STR008,CUST0219,PRD0014,3,194150.0,582450.0
TRX001670,2025-01-20,STR004,CUST0267,PRD0014,3,194150.0,582450.0
TRX001796,2025-04-02,STR008,CUST0106,PRD0014,3,194150.0,582450.0
TRX001823,2025-07-07,STR006,CUST0318,PRD0014,3,194150.0,582450.0
TRX002027,2024-09-20,STR004,CUST0316,PRD0014,3,194150.0,582450.0
TRX002071,2024-12-03,STR006,CUST0378,PRD0014,3,194150.0,582450.0
TRX002255,2025-07-09,STR001,CUST0114,PRD0014,3,194150.0,582450.0
TRX002370,2025-05-29,STR004,CUST0179,PRD0014,3,194150.0,582450.0
TRX002814,2025-02-16,STR001,CUST0382,PRD0014,3,194150.0,582450.0
TRX002899,2024-10-13,STR004,CUST0359,PRD0014,3,194150.0,582450.0
TRX002939,2025-05-16,STR006,CUST0295,PRD0014,3,194150.0,582450.0
TRX000003,2025-05-01,STR015,CUST0318,PRD0094,1,194560.0,194560.0
TRX000039,2025-02-03,STR002,CUST0338,PRD0094,1,194560.0,194560.0
TRX000082,2024-12-13,STR010,CUST0023,PRD0094,1,194560.0,194560.0
TRX000156,2025-06-09,STR003,CUST0009,PRD0094,1,194560.0,194560.0
TRX000194,2025-07-15,STR006,CUST0181,PRD0094,1,194560.0,194560.0
